symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,CPrice,change
ASTOR.IS,41.499274671245836,43.028400275549565,83.96093917925513,86.26602560471747,0.3638393351407724,0.2084656756554315,-0.15537365948534085,13.865595273141409,0.3432725361408913,54.010689078239814,41.396365676805836,199204697.0,44.203439180204924,-549185296.624149,20.025335953755356,-61.73093848815292,-4.739336492890995,-0.3283810554236364,4.312428175327525,100.68793181135011,100.2000020345052,109.23276454174874,-1,103.85539974102137,100.5,-0.6916966100307231
ASUZU.IS,3.347230434118149,7.4365063872698665,0.0,6.257616491785218,-0.09881531574187621,-0.2542444471080215,-0.1554291313661453,9.472379048227126,-0.03141090303182112,1.313302341432626,44.47573588032876,93705454.0,35.60859463002108,-113527441.39363259,15.908842440285763,-172.21803794844516,-6.233980051215317,-0.5323521193128711,1.8076816124051647,53.983329061078734,53.38614278441555,58.60458999517785,-1,56.50571009003906,53.07997512817383,-1.5246609401275313
ATAGY.IS,9.547749282800838,8.73652322027643,0.12397430606919498,3.920842091541696,-0.019716631474771748,-0.05901542613745839,-0.03929879466268664,12.102921941028296,0.1069239049948454,7.812500465661315,32.734217856220795,-2562044.0,36.503736929108115,-31973479.98568051,19.637244952325844,-128.39341293918642,-8.088236260888475,0.016142122225352745,0.4016585978802719,10.06725148013349,9.993333498636881,11.131230179718733,-1,10.540903288662724,10.0,-1.2833179957776664
ATAKP.IS,80.42942787736087,87.68974924333212,83.83168361082049,90.93448123827885,-0.015562121868842538,0.37971575308148997,0.3952778749503325,17.10057124351559,0.7523401643407154,33.26240660906106,76.62647959009671,3200745.0,56.737269808634636,-4755873.3032531645,20.440233978260448,72.72311011468707,9.745539855584685,0.11268374331660008,1.5195822072118645,40.80843883692371,40.29333368937174,36.87092886986382,1,39.832927885415266,40.540000915527344,-0.14777724346958232
ATATP.IS,23.168635227286234,37.145390601761086,49.93650890903556,68.03764103447558,-0.04640682758324499,0.3680768455990826,0.4144836731823276,10.768941738111462,0.05126973345822861,0.8593800315761813,50.08013464503161,14200130.0,34.8203633610768,-46608791.88906759,26.033201610540342,-148.96764978293197,-4.218364255888383,-0.3391539163558682,3.414418076594124,78.92220868155148,77.91666666666667,88.04168009878524,-1,83.56522764297965,77.19999694824219,-2.402024731391772
ATEKS.IS,65.3213726298551,64.15359048760989,79.4617390720199,87.29007758077245,0.738652765546433,2.9654656470251464,2.2268128814787134,39.44403980601719,0.5926123731077122,12.40981034458937,52.19199412901332,-267831.0,44.53452997098885,-3005605.743322655,21.759858007093925,20.717685258120976,-11.928429604387068,-0.1704634015843471,6.078614026959422,89.94097319287653,87.96666463216145,80.47152850348772,1,86.24178043150013,88.5999984741211,2.0737273722098326
AVGYO.IS,71.26371599609163,65.17461980993896,91.04449696961767,92.44236444657524,0.07010598636948265,0.03608146393508596,-0.03402452243439669,29.287878029197998,0.5331191147417573,31.604534605393685,49.03661235052757,16026450.0,53.99538253153251,-81570968.81064041,19.635183723967195,23.489530229521954,6.332135486472466,0.017760023690291355,0.5457960841216476,8.926571784590127,8.946666717529297,7.77332130268837,1,8.647908407561546,8.899999618530273,-3.0501163108637375
AVHOL.IS,50.74615626595369,64.99428517101451,25.997622287770977,47.122157640741285,-0.6569777537597308,-0.22520771580112697,0.43177003795860375,40.75257889997969,0.4154895125543064,51.785712427292985,61.19866841556137,71412587.0,48.11118928537218,-57224870.08457478,42.51879398472846,-7.431229137734647,-0.09823407251521944,0.07553533233092899,3.2602524838397877,43.67401671264524,41.65999984741211,39.03600212489606,1,44.18299926781825,40.68000030517578,-4.282352223115804
AVOD.IS,22.530861403989423,30.638876163034723,7.295943814486054,14.43233925433927,-0.03780676177749394,-0.01720292054380032,0.020603841233693618,37.35616165032078,0.44097799384697073,25.999999046325684,74.30480063052828,27359345.0,48.225150285542966,-570454994.5067699,24.775887716405872,-14.782875121937986,5.769234648823175,-0.031759443335673376,0.181626302507484,2.8195233117736134,2.7699999809265137,3.3544707814155936,-1,3.0934109639631044,2.75,-1.4336904085998858
AVPGY.IS,14.36415369535497,17.22105825781008,16.00235428309738,25.608453026729347,0.014826634015669471,0.03590107881008464,0.02107444479441517,11.63814026706358,0.1202467630633316,48.30406385663527,31.207630687361597,188899304.0,37.6899341282601,-79340542.13475129,28.326736744554918,-127.92344703403536,-4.135662055600775,-0.22715251744284798,1.8770829751218916,51.563682683824766,51.18333435058594,56.702630462928596,-1,54.574809805140944,50.900001525878906,-2.115381681002104
AVTUR.IS,18.819764997630287,29.77803933405562,21.022274780581153,32.41931756517601,-0.06227517340398896,-0.007051006393170849,0.055224167010818115,13.68540106646243,0.3088611913089722,9.898985656545067,54.028368635247716,66660485.0,43.9107624774712,-30539307.869516782,16.82815908423622,-33.33337359490866,0.383141412459317,-0.10684913705330307,0.4698449936334159,10.727961408680883,10.616666475931803,10.28210897693231,1,10.99150248627454,10.479999542236328,-2.9629689152511185
AYCES.IS,16.666666666666657,23.885842364103212,21.24833518545393,24.848843081987567,-0.5320508661696918,-0.5427784416010191,-0.010727575431327283,8.083076548803902,0.15012138854500637,8.700102354145343,69.65096348663288,911154.0,44.28014401075568,-6754289.769995737,11.247743397188687,-71.67731279724589,-3.243847874720358,-0.28718214771496003,18.588164025154825,438.8217545638945,439.3333333333333,487.26212170810066,-1,458.9417855655281,432.5,-3.835464146748191
