symbol,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,st_way,Supertrend,kama,CPrice,change,time
XLM-USD,17.268922215173074,0.0397546338881701,33.76266186663801,40.292654699245965,38.71553161249797,15.70561037807938,-182.39293222732795,-8.043018950368124,-0.0997261403004711,0.0125748378274862,0.2689922333489083,0.2650046249230702,-1,0.3006873638125918,0.2805244475396423,0.26442507,0.0659979405160937,2025-06-01 15:01:52.434058
FIL-USD,23.289921258912106,0.0357830531218395,6.464800942943159,34.921583308304065,38.95020211735392,12.123011877991448,-182.72508207245536,-11.283598242587084,-0.084600532426411,0.170920115310253,2.615279953571652,2.5523296197255454,-1,3.06490265333281,2.8093192097506314,2.5407295,-2.185506976328755,2025-06-01 15:01:52.434058
HOT-USD,30.57232836986035,0.0697948619757827,15.945902222222214,39.44996153222455,39.042565347314735,19.90810658694057,-180.9137145421614,-14.101969054450574,-0.0702959096772511,7.576069985845353e-05,0.0010118636726042,0.0009819985910629,-1,0.0012044845770447,0.0011026305298565,0.0009843914,-0.2033056068308392,2025-06-01 15:01:52.434058
XRP-USD,19.27387626053446,0.0643307685110428,58.52210527299252,23.994529069325694,39.24982306593038,17.514433269189603,-162.9250374535295,-8.984742153903303,-0.0762886798174497,0.1007102405229501,2.183589179423953,2.1501272519429526,-1,2.44131867206098,2.2702810934128563,2.1450067,-1.3753656571612427,2025-06-01 15:01:52.434058
NEO-USD,23.25961076222692,0.0139544882272671,6.76367375313197,39.4245562719082,39.27241606346781,19.74198794886661,-203.07055753513748,-11.667997948388104,-0.0885756342664528,0.4020321547294121,5.989435767063505,5.811203638712565,-1,6.982722290877701,6.311158576198692,5.799368,-1.5965544045490554,2025-06-01 15:01:52.434058
DYDX-USD,31.89624497932769,0.0664457100370323,2.2399597392930684,46.02963007046749,39.401621600154,14.165740067025055,-163.55657891488602,-16.815675627510632,-0.0907148580516206,0.0497345411369743,0.5620786108182361,0.5452537337938944,-1,0.6932499603018982,0.6249567044501106,0.5453107,-0.7311563015073297,2025-06-01 15:01:52.434058
MOVR-USD,26.49251853825008,0.0070253098096554,12.123055394660726,46.93247992848791,39.65734666023669,16.978296067964138,-202.5178122137313,-13.34194203041515,-0.0475648195891428,0.4713841421611194,6.529146688705042,6.26203982035319,-1,7.683831458889189,7.115708082372286,6.2582455,-1.7655266499373212,2025-06-01 15:01:52.434058
GALA-USD,31.23398438484114,0.0467661843517062,0.872386308151199,49.00676099321508,39.73266085110296,16.235290186899768,-191.30392707950588,-15.338418322638192,-0.1194532665276665,0.0014982280459284,0.0171100134313348,0.0164625744024912,-1,0.0208944910783077,0.0187823780580829,0.016491229,-0.6603516096431838,2025-06-01 15:01:52.434058
ATOM-USD,21.41745115876695,0.0226109005637534,12.225052439408742,29.82389937380732,39.76896366406034,16.687736916171527,-190.7260766231396,-11.27270487555567,-0.113508751707632,0.2578863932537518,4.41292953878097,4.313248157501221,-1,5.079151708898625,4.737033408465134,4.3000727,-1.1629544789548365,2025-06-01 15:01:52.434058
LSK-USD,31.865739909611975,-0.0144529378827616,3.1929637022798127,22.357778845682365,30.43579578969009,17.59754761364205,-184.18060042302525,-18.421200299349227,-0.1117145811914961,0.027518010629386,0.4458374309430983,0.4289799630641937,-1,0.5094933360433914,0.4897724844519336,0.4272037,-1.5260404085960857,2025-06-01 15:03:02.853414
ANKR-USD,31.27424969151286,0.0547630930271334,4.367589295011973,31.94870000431897,32.52612138190292,20.343237192795687,-170.16682520479796,-16.22312487351376,-0.1105967014914092,0.0009747695673001,0.0163602288207889,0.0158828385174274,-1,0.0186789145234924,0.0178741219570616,0.015853098,-1.070624765751682,2025-06-01 15:03:02.853414
RENBTC-USD,15.00166988048666,-0.0662426259674735,2.390058436189741,38.30213355259118,32.95386001820088,21.22275981208684,-204.45957931995687,-10.413861151415766,-0.2801637374485203,1044.4657001829491,15287.27734375,15284.3193359375,-1,18004.297617289445,16170.541128437912,14894.135,-0.9108349966133412,2025-06-01 15:03:02.853414
RLC-USD,32.36863853861193,0.0158486608905997,1.6851155781752054,25.59872076319556,33.25935711724236,14.528993795460378,-185.7688180367619,-16.981596684391477,-0.3106621863648233,0.0822045689458764,1.0484302144263389,1.0081108609835308,-1,1.2600931970391536,1.154216511480853,1.0035514,-2.9547437372510754,2025-06-01 15:03:02.853414
MINA-USD,32.98330160336817,-0.0005534153492107,2.803098881541064,29.12399346205911,33.46383196849003,16.00539984270317,-211.28889775851184,-17.68730268086866,-0.1195051852248872,0.0161018046027137,0.218451639943384,0.2093155781428018,-1,0.2571325536258316,0.2411441225988048,0.20844126,-1.7785264295169356,2025-06-01 15:03:02.853414
