symbol,oversold_score,reversal_signals,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,st_way,Supertrend,kama,CPrice,change,scan_time
AYCES.IS,4,1,12.927624686720788,0.049500145048875,1.6376663254861823,34.62318117342198,30.24846314636237,13.596930404408232,-153.59477124183007,-8.663224325874928,-0.4154306121507566,12.210004924464272,402.2345334685598,397.5,-1,430.88982878006266,419.5189314285383,398.0,-0.8099688473520272,2025-06-02 23:30:20.886030
KMPUR.IS,4,1,14.027179888039669,0.0316149228232265,0.9316770186335424,30.91109343805719,30.39134245370642,27.80916918736729,-156.26468647222853,-9.443725967299336,-0.0868764862639859,0.4761691468629599,14.222829630118596,14.096666653951011,-1,15.437164276929815,14.945658529601896,14.0,-2.0979020979021046,2025-06-02 23:30:20.886030
MEPET.IS,4,1,13.998371685328776,-0.0326530828063185,4.247787610619473,33.25704329514412,31.364549346397727,14.392925342614165,-203.32519822186217,-9.374997134391974,-0.1630423713305085,0.2929262336313212,7.698945292594708,7.543333371480305,-1,8.405435292827777,8.038358087355089,7.54,-1.308900523560208,2025-06-02 23:30:20.886030
PNLSN.IS,4,1,22.732634385143008,0.122824488752856,1.06343967730106,44.92768974181463,31.93525232721849,24.50381557718974,-125.75481004577998,-15.53072509617992,-0.3763804885152794,1.5110207319112845,30.53257588198896,30.446666717529297,-1,34.777233797569984,33.62457130416866,30.24,-0.1980198019802093,2025-06-02 23:30:20.886030
YEOTK.IS,4,1,12.059800953170129,0.0219460738976093,0.4221427119774568,30.97215550944012,31.945701680778168,19.952761364606108,-170.42097690869295,-6.249996561270367,-0.4436224386749912,1.6437360339526943,39.8250917276069,39.27333323160807,-1,44.03190915274202,41.39474249012238,39.0,-2.3046092184368816,2025-06-02 23:30:20.886030
SDTTR.IS,4,1,15.181932075560296,0.0075829501736671,1.6709511568123356,37.16277904064717,31.955087762735022,12.733759098048871,-152.21105415539978,-7.397260273972603,-0.5415285503099815,6.798010852179458,172.62778729792782,171.26666768391928,-1,189.59238945793356,176.8878713629019,169.0,0.1778304682868992,2025-06-02 23:30:20.886030
GEDZA.IS,4,1,18.202922483258565,-0.0364539521819683,11.524163568773227,43.31032697198014,32.23883594918552,11.571289096266478,-196.9011609844232,-12.855908123396077,-0.4162974886450513,1.0251058143580047,20.752434475184938,20.2466672261556,-1,23.025443316946728,23.218591291389668,20.2,-4.627006610009444,2025-06-02 23:30:20.886030
AKFGY.IS,4,1,14.08750762567554,-0.2983507856474591,22.34042553191489,32.67770191038443,32.51470557297327,23.53475465364869,-258.65785199780385,-13.69863304507548,0.0833826973249162,0.0732430877338162,2.0081338554802093,1.9299999872843423,-1,2.1795208512017274,2.0969247431783864,1.89,-5.970149253731338,2025-06-02 23:30:20.886030
INDES.IS,4,1,16.99825003650563,-0.0615183496707844,10.416666666666655,41.86730094601902,33.17117484990707,20.42700350400156,-202.17886689904543,-10.071939978069606,-0.2086922918865266,0.2576595817320988,6.5086105276072965,6.33999999364217,-1,7.155798760842661,6.9252864261066085,6.25,-6.716417910447758,2025-06-02 23:30:20.886030
TUKAS.IS,4,1,22.84736097312729,-0.0202197076996061,5.15075376884422,33.45335448011688,33.5151704183973,18.30842946829214,-162.52301156120117,-16.666668138386264,-0.3339400272344917,0.1108186277174498,2.326196719376601,2.2733333110809326,-1,2.599483440251724,2.412682917736114,2.25,-2.5974025974025983,2025-06-02 23:30:20.886030
SANKO.IS,4,1,11.47227201089136,0.0105901615559959,2.2711631108052184,37.890418938241865,33.80392577792375,11.053052778605398,-196.21265265621017,-9.57346171205599,-0.4391537614061118,0.6043772200666971,19.38911770516912,19.049999872843426,-1,20.682797082139924,20.53311997610819,19.08,-3.3924050632911484,2025-06-02 23:30:20.886030
DOGUB.IS,4,1,15.573755795415853,-0.0233454220329232,4.223968565815321,37.7697257300309,34.172041763466886,18.53136954671097,-178.87966530391913,-10.904873198376984,-0.1680998571869872,0.7438613451229482,15.75257600973876,15.463333447774252,-1,17.71482605125643,16.53770768218482,15.36,-4.358655043586546,2025-06-02 23:30:20.886030
MERCN.IS,4,1,29.1826500866907,0.0058384817184568,29.407937540663625,34.40639846034744,34.84431570657841,22.96747854048386,-150.76459194568693,-22.136064816235027,-0.2492901886744545,1.202152041368279,15.895751754845856,15.59999974568685,-1,19.153495644367197,17.806404346279706,15.25,-4.925187032418943,2025-06-02 23:30:20.886030
RYGYO.IS,4,1,14.711451898798083,0.090050083431314,41.235392320534224,37.04623451313843,35.35310252701283,21.185541549223714,-157.65867468695566,-9.429979936598444,-0.1110945999736695,0.4392545569261897,12.94047657616482,12.866666793823242,-1,14.114657305930052,13.42877112531422,12.87,0.6254886630179923,2025-06-02 23:30:20.886030
HUBVC.IS,4,1,8.061251020134826,-0.1606223893999244,0.5298013245033117,45.24709714738034,35.62587169571443,14.27979500871609,-205.8326316394604,-9.090907243657693,-0.0748988016994074,0.062604002607874,1.637454355706066,1.6200000047683716,-1,1.7996598994748187,1.755820930780582,1.6,-1.8404907975460016,2025-06-02 23:30:20.886030
ATAGY.IS,4,1,20.20255335998432,0.0310284472755919,16.597510373443995,42.12545396176972,35.74183534563206,29.066107078137325,-129.29853656860004,-11.283372133339938,0.224596467527637,0.5441777574226597,10.794422080985914,10.363333384195965,-1,12.071507681235058,11.503328645266173,10.3,-5.936073059360714,2025-06-02 23:30:20.886030
YATAS.IS,4,1,12.959638517158783,0.0890018277467262,6.831566548881039,49.991641011697226,36.33698668735849,18.98618470266504,-123.6193125443872,-7.608699434807291,0.0482857365352615,0.7579116833969822,24.202312043907675,23.773333231608078,1,23.768527395359783,24.846708671604404,23.8,-2.9363784665579096,2025-06-02 23:30:20.886030
FADE.IS,4,1,15.198463051808275,-0.0269644992585696,7.264296754250369,40.088226804390565,36.5153698740958,14.83731287876273,-134.70314955019558,-9.935664134305703,-0.3531978251019858,0.5062744280273894,12.92993932611802,12.90000025431315,-1,14.04512797617115,13.46188606651566,12.6,-5.47636909227307,2025-06-02 23:30:20.886030
PAMEL.IS,4,1,14.646245798470938,0.0651414386352037,9.380692167577424,48.73140142821232,37.17785464149552,12.167238504387758,-142.37963544101723,-7.361601752262511,-0.2685065517295441,3.5722182265399582,80.13529497034409,79.01666768391927,-1,88.76498734122812,86.07169127684215,78.65,-1.8714909544603864,2025-06-02 23:30:20.886030
GRSEL.IS,4,1,21.065250268908184,0.0132711288463342,70.947265625,37.736431073675455,37.72256419917127,19.3447177545058,-141.0893246187364,-11.03448275862069,-0.2965836314601798,13.432344048855873,266.33138945233264,261.5833333333333,-1,302.5982356874612,278.41282755383475,258.0,-4.089219330855021,2025-06-02 23:30:20.886030
MARKA.IS,4,1,18.817915365715685,0.1246860598783213,12.567975830815708,40.62247635963844,37.74835577749985,20.761040115910223,-136.79956242401158,-9.428301636666056,-0.3527846514585874,3.089033392824994,48.9195442702659,48.73333358764648,-1,57.63689319454109,52.91608215443835,48.32,-2.383838383838388,2025-06-02 23:30:20.886030
SUNTK.IS,4,1,34.70649678101177,0.0334281796696705,49.0967365967366,56.4470481220834,37.888910968124414,22.667521586534257,-149.32881061749052,-20.88697808386313,-0.1143918691773168,2.789279166658002,34.61640972733255,33.79333368937174,-1,42.66960175049433,40.92207058322687,33.18,-2.4117647058823577,2025-06-02 23:30:20.886030
KARYE.IS,4,1,21.313569860223144,0.1796678855612438,40.70397111913357,59.22443180333996,38.29696076657269,14.305834303939356,-109.58581394413646,-6.178158419279348,-0.6169482257741793,1.2474337171133585,26.377322796633955,26.43333371480306,-1,30.04182358741521,27.358499438092355,32.46,8.272181454302864,2025-06-02 23:30:20.886030
BOSSA.IS,4,1,5.158016310842151,-0.0081633070817389,6.060606060606066,48.59532547185213,39.15359636525357,15.01871686744724,-130.6070176901353,-4.306219804591067,-0.353616840437127,0.1811804675057269,6.078103385638997,6.059999942779541,-1,6.60944136780884,6.21794591114045,6.0,-3.0694668820678617,2025-06-02 23:30:20.886030
KRTEK.IS,4,1,24.929190595135108,0.2040908428955044,15.322580645161285,28.99715038618845,39.81691142408406,19.26648918289916,-124.02250728832078,-15.379448684028748,-0.0908581293782091,1.2849920083119453,25.04020300162975,24.65333366394043,-1,27.6408446554552,27.61885501716764,25.2,3.6184210526315703,2025-06-02 23:30:20.886030
ENKAI.IS,4,1,21.447992682466904,0.2629513143451272,60.02766251728907,9.34586716729279,45.306773719451975,24.9425148599156,-107.1053383429349,-10.294117647058824,-0.3369006468976825,2.772402718761137,61.10978673195984,60.449999491373696,-1,68.23782853481696,62.32923411766907,61.0,2.6936026936027035,2025-06-02 23:30:20.886030
FONET.IS,4,0,19.719685343310037,0.0255388400143649,8.975175047740294,31.3748330918993,30.028001775437268,14.5493402762258,-158.033950221836,-12.117181045475911,-0.4986981305613392,0.615845284621999,13.47993900132711,13.28333314259847,-1,15.018984700488684,13.772838940581217,13.2,-3.5792549306062797,2025-06-02 23:30:20.886030
