,symbol,priceToBook,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CCI_14_0.015,ROC_10,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MOM_10,ADX_14,DMP_14,DMN_14,EMA_20,SMA_20,TEMA_10,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,ATRr_14,NATR_14,KCLe_20_2,KCBe_20_2,KCUe_20_2,OBV,CMF_20,MFI_14,VWAP_D,AD,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,change
0,KCHOL.IS,0.7704079,160.6,325.2,240.0,286.0209,280.0,208.461,162.9,159.9,165.0,none,147.1,270.75,46.99080153201778,4.349115900794317,1.8314202399303996,2.517695660863917,-7.920179514704518,2.7278324942576155,74.55324256657265,87.37211539788022,-59.02966456169444,4.399993896484375,38.901919424772046,29.560024036286276,27.1593052283048,169.79543387227523,164.47999954223633,179.48761511708614,165.65709392743733,179.9199981689453,194.1829024104533,15.85471808210567,0.0015040071810901142,6.0206001113647964,4.221880847459138,156.93929273899494,169.79543387227523,182.65157500555551,94733368.0,0.07664252321479999,82.86048981544403,169.0,-464278592.85934603,6.496046630094409,3.5663751065403253,2.929671523554084,74.90204067112005,89.62084549378947,-1.411909146715784
