,symbol,priceToBook,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CCI_14_0.015,ROC_10,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MOM_10,ADX_14,DMP_14,DMN_14,EMA_20,SMA_20,TEMA_10,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,ATRr_14,NATR_14,KCLe_20_2,KCBe_20_2,KCUe_20_2,OBV,CMF_20,MFI_14,VWAP_D,AD,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,change
0,TTRAK.IS,4.108604,577.0,943.0,700.0,824.29626,815.0,140.437,595.0,575.5,595.5,hold,575.5,1082.0,34.528660829460456,-11.062634978849701,-1.1763331508669577,-9.886301827982743,-130.44158472004906,-5.600004228263164,9.81483487293803,13.456798908457708,-91.66666889033306,-36.21466064453125,15.003801731741902,16.714946145527243,25.852918538971426,630.7108672263079,631.7101745605469,611.4301236266921,605.5392027593302,617.34189453125,629.1445863031697,3.8237132054294056,0.20910556094397634,13.978846249817575,2.336901473468876,602.520816594335,630.7108672263079,658.9009178582808,-2799689.0,-0.26550420080217546,31.849850441436374,612.5132725915972,-4029363.5288899136,-1.5739267370390273,-0.22061866306123257,-1.3533080739777947,9.59087398488279,16.45665361513365,-3.025210084033614
