symbol,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CCI_14_0.015,ROC_10,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MOM_10,ADX_14,DMP_14,DMN_14,EMA_20,SMA_20,TEMA_10,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,ATRr_14,NATR_14,KCLe_20_2,KCBe_20_2,KCUe_20_2,OBV,CMF_20,MFI_14,VWAP_D,AD,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,47.16501238361514,-7.809162244145,1.383179753807367,-9.192341997952367,55.37662687207757,0.8810605846944011,49.445941879895884,31.67482390055086,-33.333385333969545,5.64385986328125,10.633812397430876,19.79049011721258,20.389530470530033,646.332940364868,643.8914611816406,640.9163687156338,622.3205946572444,637.4716064453125,652.6226182333806,4.753470314561494,0.7886915122925314,12.921839815574154,2.002388237155503,620.7110640082209,646.332940364868,671.9548167215152,-2127509.0,-0.24890295238965676,32.31403445404056,647.3169565584866,-3384015.012009565,-1.1125992294779232,0.3249606412434065,-1.4375598707213297,65.94795315929571,33.093762164209686
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,40.966199280445686,-7.800299997013781,1.1136336007508696,-8.91393359776465,-67.8387485390266,-0.9537748533785627,54.97235396593368,45.00585490813075,-64.1025590034712,-6.1141357421875,11.231254039442232,17.978024183413215,26.408486920634143,645.2471255458926,643.820913696289,638.5332649048463,622.3205946572444,637.4716064453125,652.6226182333806,4.753470314561494,0.4161864001159429,13.208305326632397,2.1218098486872368,618.8403807151926,645.2471255458926,671.6538703765925,-2283090.0,-0.21158883014671764,31.768215892702276,636.6563911193094,-3432911.897723852,-1.0681059716931343,0.2955631192225563,-1.3636690909156906,82.52307077932859,60.60145242398588
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,35.88682046539618,-8.604909211813265,0.2472195087611091,-8.852128720574374,-133.3135226353938,-2.5000045325374645,35.989784468517776,46.80269343811577,-94.59470225700589,-15.99090576171875,12.185199501576081,16.282865415876522,26.896035001037465,643.1897007357182,643.1154327392578,631.8548943420808,618.1122015837899,636.2487670898438,654.3853325958977,5.701092542468647,0.15250857317572228,13.541503778599191,2.2542868445879645,615.8936638776205,643.1897007357182,670.485737593816,-2461694.0,-0.28242910525249165,24.21229136373523,629.6015502254587,-3611515.8977238513,-1.0260284819255832,0.2701124871920859,-1.296140969117669,52.62190231801224,67.03097541887884
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,39.89935471687382,-8.68701696409471,0.13208940518373247,-8.819106369278442,-107.45063790399043,-2.9027590002489996,20.97477224341127,37.312303559287564,-78.37842200928907,-18.81280517578125,13.070937452698795,15.149362588079248,25.023715175775962,641.8657316087301,642.1042449951171,630.0309122943185,617.8801033882271,636.1546997070312,654.4292960258354,5.7453309162755986,0.3121251302929786,13.51488989528338,2.2152169544482208,614.6609404994485,641.8657316087301,669.0705227180117,-2289492.0,-0.3049835422986571,31.523605811385504,630.228664700404,-3651254.8208007743,-0.9835334453067103,0.25008601904876715,-1.2336194643554774,33.82192718831522,56.32230009521868
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,36.23594558895882,-9.327680261400133,-0.406859136988869,-8.920821124411264,-178.45613537412567,-3.649634483355717,13.554411970987312,23.506322894305466,-86.36363982074312,-23.5159912109375,14.527257487186745,14.022995961182202,28.11990072907271,639.8615919892685,640.2229644775391,625.1304351807065,612.9208801269375,630.9811767578125,649.0414733886875,5.7245120127591385,0.21875015841530213,13.557376353457945,2.249064860910323,612.5601908737705,639.8615919892685,667.1629931047665,-2594372.0,-0.3181633587218015,29.331392360748602,620.3519457267993,-3607700.535086481,-0.9905866287765414,0.19442626846449385,-1.1850128972410352,21.582340476352115,36.00872351463851
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,36.23594566567823,-9.32768027972611,-0.40685912835813376,-8.920821151367976,-178.4561353741269,-3.649634483355717,13.554411970987303,23.50632289430544,-86.36363982074312,-23.5159912109375,14.527257466156641,14.022995830524804,28.119900831103482,639.8615919912321,640.2229644775391,625.1304351806856,612.9208801269375,630.9811767578125,649.0414733886875,5.7245120127591385,0.21875015841530213,13.55737633817411,2.249064860885142,612.5601908817387,639.8615919912321,667.1629931007255,-2594372.0,-0.3181633587218015,29.331392360748602,620.3519457267993,-3607700.535086488,-0.9905866287765414,0.19442626846314892,-1.1850128972396903,21.582340024463544,36.00872317693034
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,36.23594558895882,-9.327680261400133,-0.406859136988869,-8.920821124411264,-178.45613537412567,-3.649634483355717,13.554411970987312,23.506322894305466,-86.36363982074312,-23.5159912109375,14.527257487186745,14.022995961182202,28.11990072907271,639.8615919892685,640.2229644775391,625.1304351807065,612.9208801269375,630.9811767578125,649.0414733886875,5.7245120127591385,0.21875015841530213,13.557376353457945,2.249064860910323,612.5601908737705,639.8615919892685,667.1629931047665,-2594372.0,-0.3181633587218015,29.331392360748602,620.3519457267993,-3607700.535086481,-0.9905866287765414,0.19442626846449385,-1.1850128972410352,21.582340476352115,36.00872351463851
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,39.55627881646529,-9.34814319053919,-0.3418576313369712,-9.006285559202219,-58.8237114103384,-1.917406501203278,20.085966850135332,18.205050354844627,-75.0000376195618,-12.22833251953125,13.913721219449934,22.026463615011963,24.809123062195372,638.4962452930345,638.8120056152344,624.1645201163914,617.0596829927692,626.8423583984375,636.6250338041057,3.1212553761244353,0.43269189236728783,14.268818614135478,2.435786884583138,609.3157430370533,638.4962452930345,667.6767475490157,-2202459.0,-0.33275054883537597,41.136475681458606,630.6989704332854,-3882873.492533298,-1.1025151781173734,0.06599817529785357,-1.168513353415227,31.077106899503875,28.827124704094214
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,38.26867223559541,-9.482752624456907,-0.3811736522037492,-9.101578972253158,-121.47897468907668,-1.9259282472552381,19.54544036778106,17.728606396301224,-80.00000145635188,-12.22833251953125,13.91054626156824,20.278079269456715,26.808677691608423,636.9921792885639,637.3304992675781,622.4523221621077,618.6410839234865,624.3966918945313,630.1522998655761,1.8435741398889434,0.352913918307559,14.391840961793998,2.4629785441808476,607.5448912056646,636.9921792885639,666.4394673714631,-2510119.0,-0.2939494976297757,38.40666363041363,622.3900056437543,-3864775.8454744755,-1.2444979380153618,-0.06078766768010779,-1.183710270335254,26.85769669624054,26.50571454006932
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,33.73533397844224,-10.34307542382885,-0.9931971612605537,-9.349878262568296,-160.8863113275714,-2.837944434951828,16.851837834836697,18.827748350917688,-94.44444741957619,-17.8721923828125,14.219556505725478,18.63799863109104,26.951260423824305,634.6011307309477,635.44921875,616.6198862203535,610.3932924888045,622.0450927734375,633.6968930580706,3.7462879845840678,0.06406207231161247,14.539672337413364,2.531016573748238,604.8228803798665,634.6011307309477,664.3793810820289,-2785484.0,-0.31765214510066353,31.968745924171824,615.8055018024997,-4061465.1311887647,-1.436512648754679,-0.20224190273554,-1.234270746019139,22.52216624005933,26.818989945267916
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,36.885997195518236,-10.561579637587329,-0.969361117132836,-9.592218520454493,-149.45379783295095,-2.1657961296810484,13.703724017598438,16.70033407340541,-84.44437907127661,-13.6392822265625,14.506479177888702,17.96729755300755,25.981400753588957,632.84093538286,633.6620025634766,614.8749779292642,609.70856576165,619.4113037109375,629.1140416602251,3.1328901785155527,0.33034561284139724,14.004970314926826,2.331149167659235,604.5549377047614,632.84093538286,661.1269330609587,-2650531.0,-0.26976211399456257,31.89630755788402,614.394573260203,-3962499.5978554254,-1.553684056985876,-0.2555306487728388,-1.2981534082130373,17.25692079531089,22.21226150913371
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,34.528660829460456,-11.062634978849701,-1.1763331508669577,-9.886301827982743,-130.44158472004906,-5.600004228263164,9.81483487293803,13.456798908457708,-91.66666889033306,-36.21466064453125,15.003801731741902,16.714946145527243,25.852918538971426,630.7108672263079,631.7101745605469,611.4301236266921,605.5392027593302,617.34189453125,629.1445863031697,3.8237132054294056,0.20910556094397634,13.978846249817575,2.336901473468876,602.520816594335,630.7108672263079,658.9009178582808,-2799689.0,-0.26550420080217546,31.849850441436374,612.5132725915972,-4029363.5288899136,-1.5739267370390273,-0.22061866306123257,-1.3533080739777947,9.59087398488279,16.45665361513365
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,34.52866076626022,-11.062634966378255,-1.176333156739009,-9.886301809639246,-130.44158472004906,-5.600004228263164,9.814834872938041,13.456798908457733,-91.66666889033306,-36.21466064453125,15.003801627141497,16.71494623097202,25.852918472371726,630.7108672251175,631.7101745605469,611.430123626702,605.5392027593304,617.34189453125,629.1445863031696,3.8237132054293688,0.20910556094397353,13.978846260368387,2.3369014734813964,602.5208165895041,630.7108672251175,658.9009178607308,-2799689.0,-0.26550420080217546,31.849850441436374,612.5132725915972,-4029363.5288899066,-1.5739267370390273,-0.22061866306079203,-1.3533080739782353,9.590874012830328,16.45665378458253
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,34.52866076626022,-11.062634966378255,-1.176333156739009,-9.886301809639246,-130.44158472004906,-5.600004228263164,9.814834872938041,13.456798908457733,-91.66666889033306,-36.21466064453125,15.003801627141497,16.71494623097202,25.852918472371726,630.7108672251175,631.7101745605469,611.430123626702,605.5392027593304,617.34189453125,629.1445863031696,3.8237132054293688,0.20910556094397353,13.978846260368387,2.3369014734813964,602.5208165895041,630.7108672251175,658.9009178607308,-2799689.0,-0.26550420080217546,31.849850441436374,612.5132725915972,-4029363.5288899066,-1.5739267370390273,-0.22061866306079203,-1.3533080739782353,9.590874012830328,16.45665378458253
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,35.27117590696025,-11.254090272411304,-1.0942307555428474,-10.159859516868456,-108.49083623727662,-5.385731560540142,11.435230442281394,11.651263110939274,-89.5832607115461,-34.80364990234375,15.465579898955278,15.892239103669288,24.580441921373506,628.8732506861536,630.2521850585938,609.8349348114543,605.4663484737764,614.5199829101563,623.5736173465361,2.946571206197381,0.32857219510676666,13.65220690795391,2.2273268342385104,601.5762718548676,628.8732506861536,656.1702295174396,-2671941.0,-0.2499773761207488,32.01027041009361,612.0429867788462,-4054913.128889914,-1.534237688049773,-0.14474369125758257,-1.3894939967921904,13.325687190334975,13.391160598558864
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,31.432325662302592,-12.026209838907107,-1.4930802712183606,-10.533129567688746,-118.61669272009561,-5.185189956015367,6.561549863014151,9.270538392744536,-99.06542080907839,-32.92242431640625,16.334543851745916,14.578562436044175,25.70919091792916,626.3147944721377,628.3003570556641,604.8034240599442,601.1571242757377,610.3811645507812,619.6052048258248,3.022386931560085,0.046201889197465165,13.819271790493136,2.3146784203746766,598.5716467088165,626.3147944721377,654.0579422354589,-2814203.0,-0.2655864908327336,32.4697098502201,607.0262059529623,-4188806.775948732,-1.813044861674466,-0.33884069190553845,-1.4742041697689277,5.664001102350631,9.526854117916331
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,34.867717550444475,-12.156427959224175,-1.2986387132283426,-10.857789245995832,-123.0302013425559,-2.790340294854482,10.395345410601768,9.464041905299112,-80.16528224757022,-17.40179443359375,17.572623711567648,13.682932884622673,27.57008142268796,624.4031350562645,626.6307220458984,603.6606911071202,599.6670938845531,609.2524047851563,618.8377156857595,3.1465812281802337,0.34298713881580484,13.672023977114705,2.250646337563253,597.0625731983442,624.4031350562645,651.7436969141849,-2662603.0,-0.196000253843261,33.28033403682347,602.6365845894549,-4049334.775948733,-2.0651763158712124,-0.4727777168818279,-1.5923985989893845,10.88720864499326,9.95896566197064
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,47.210379064714225,-10.656699079280088,0.16087214502113234,-10.81757122430122,-26.103431531796783,-0.7473820967570637,24.278472077673115,13.745122450429662,-47.93388071033205,-4.70318603515625,16.772163389722948,21.4828249476519,24.405332994758016,624.4204401819119,625.4549224853515,611.5135261718569,595.7548693012149,610.945556640625,626.1362439800351,4.97284485476526,0.948935651225513,14.341629467634407,2.3852450395251665,595.2940888785204,624.4204401819119,653.5467914853034,-2475798.0,-0.1487934202421915,32.53577583486897,617.5300402354045,-3877779.1637038416,-2.0530055177579403,-0.3684855350150249,-1.6845199827429154,40.48572874497414,19.012312808315098
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,48.02627506514327,-9.247699547085631,1.2558973309869916,-10.503596878072623,58.12900249806826,0.8333339887560915,44.33730420282325,26.337040563699386,-38.88892443362799,5.17352294921875,15.938866505361572,24.839734301622226,22.42520097896208,624.57047336141,624.5377990722657,617.6280914148874,594.7301076764729,614.0496704101563,633.3692331438397,6.292508135629748,0.8091715461870825,14.493039502638911,2.4131665926154153,595.0825942667961,624.57047336141,654.0583524560238,-2211097.0,-0.16114144375426087,34.832251423940406,627.0932016771538,-3930719.3637038367,-1.8669238056075506,-0.14592305829156382,-1.7210007473159867,73.81906208592223,41.73066649450147
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,48.02627506514327,-9.247699547085631,1.2558973309869916,-10.503596878072623,58.12900249806826,0.8333339887560915,44.33730420282325,26.337040563699386,-38.88892443362799,5.17352294921875,15.938866505361572,24.839734301622226,22.42520097896208,624.57047336141,624.5377990722657,617.6280914148874,594.7301076764729,614.0496704101563,633.3692331438397,6.292508135629748,0.8091715461870825,14.493039502638911,2.4131665926154153,595.0825942667961,624.57047336141,654.0583524560238,-2211097.0,-0.16114144375426087,34.832251423940406,627.0932016771538,-3930719.3637038367,-1.8669238056075506,-0.14592305829156382,-1.7210007473159867,73.81906208592223,41.73066649450147
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,48.026275065629804,-9.247699555573263,1.2558973349823663,-10.50359689055563,58.12900249806826,0.8333339887560915,44.33730420282324,26.33704056369936,-38.88892443362799,5.17352294921875,15.938866637801976,24.839734248812515,22.42520102158446,624.5704733621316,624.5377990722657,617.6280914148831,594.7301076764728,614.0496704101563,633.3692331438398,6.292508135629785,0.8091715461870808,14.493039495355303,2.413166592609445,595.082594269725,624.5704733621316,654.0583524545382,-2211097.0,-0.16114144375426087,34.832251423940406,627.0932016771538,-3930719.3637038437,-1.8669238056075506,-0.14592305829170793,-1.7210007473158426,73.81906207830747,41.73066648012486
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,57.8485884535105,-6.462624426323487,3.2327779713857137,-9.6954023977092,156.96647817810623,3.233082655412066,69.86858799249278,46.161454757663044,-3.5714308785615767,20.2237548828125,15.95588128540595,27.87930693094749,20.115220551882853,626.5874955698303,624.9375701904297,630.7270964540193,589.5638158567225,620.9163330078125,652.2688501589024,10.098789638601913,0.8960267913336105,15.003196657324827,2.47414495440146,595.7870911487615,626.5874955698303,657.387899990899,-1959698.0,-0.09772539852345986,42.20328140960571,640.105367884181,-3725029.2727947547,-1.6262036927390708,0.07583764366141765,-1.7020413364004885,100.0,71.4349302744272
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,59.98171782253015,-3.7942346803773717,4.720934173865464,-8.515168854242836,192.8108794124121,4.531719330057952,81.0503829434541,65.0854250462567,-14.388495857448124,28.21917724609375,16.687058774470984,31.503566079828257,18.426614602956334,628.905136895769,625.7371124267578,641.7274152348182,598.5351830988932,630.6989868164062,662.8627905339192,10.199415058478845,0.8143866759883498,15.208136763034696,2.4933050581703107,597.6338841590764,628.905136895769,660.1763896324617,-1681068.0,-0.09097411954657085,49.97610465121703,651.2362760863552,-3739694.0096368613,-1.2897914311550942,0.32979992419631543,-1.6195913553514096,100.0,91.27302069276915
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,66.6007392663245,-0.1596401966776284,6.684422926052166,-6.844063122729795,201.4844242771617,9.454269131123615,93.39607362785868,81.43834818793518,-1.8518523804142095,57.849365234375,17.88678491135965,33.543878849495094,16.71652357415911,632.793746207407,627.735971069336,657.2946459732871,609.7811063996243,643.3976196289062,677.0141328581882,10.449685296837446,0.8917407325891349,15.566419367501975,2.5027878232918264,600.6485623276176,632.793746207407,664.9389300871965,-1420540.0,-0.01573169783646208,51.569718886174236,664.0916958926769,-3516384.295351146,-0.8781247293549389,0.5931733007971766,-1.4712980301521155,100.0,100.0
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,75.21095512800306,5.616229514576162,9.968234101917567,-4.352004587341406,228.19248853164575,14.656483558612887,94.58655058737922,89.67766905289734,0.0,90.3013916015625,20.224561513127718,43.152686208808504,14.151023752161354,639.8058152530189,631.5690765380859,683.8042626116202,605.424099004356,659.76474609375,714.105393183144,16.47273438331681,0.929289377258468,17.074976583828843,2.7488505524668603,603.7344704986947,639.8058152530189,675.877160007343,-1030931.0,0.07661701772510128,62.42702267363483,694.8192472970069,-3126775.295351139,-0.17815173850001417,1.03451703332174,-1.2126687718217541,100.0,100.0
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,72.13016205999318,9.62726337069057,11.18341436642558,-1.5561509957350106,168.59728402801065,14.791993142189392,97.16971447044743,95.05077956189511,-6.639004208243504,90.30145263671875,22.44673057790546,39.938216873003334,12.844616238152451,645.6125635492343,634.2734161376953,698.1849291482746,624.8063406460026,674.7209228515625,724.6355050571224,14.795623053930704,0.7610033817814513,17.467882997270745,2.831053818224583,608.6765171737576,645.6125635492343,682.5486099247111,-1326705.0,0.06328980439904384,61.68747496219602,698.2682994868131,-3028183.962017804,0.6699713726869246,1.506112115606943,-0.8361407429200185,97.65426411195779,99.21808803731926
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,72.13016202613629,9.627263364914029,11.183414369144277,-1.556151004230248,168.59728402801036,14.791993142189392,97.1697144704474,95.05077956189508,-6.639004208243504,90.30145263671875,22.44673063228417,39.93821684710135,12.844616259807728,645.6125635496717,634.2734161376953,698.1849291482723,624.8063406460026,674.7209228515625,724.6355050571224,14.795623053930704,0.7610033817814513,17.467882992242544,2.8310538182219753,608.676517175533,645.6125635496717,682.5486099238103,-1326705.0,0.06328980439904384,61.68747496219602,698.2682994868131,-3028183.962017811,0.6699713726869246,1.506112115606896,-0.8361407429199714,97.65426411072197,99.21808803690732
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,72.13016202613629,9.627263364914029,11.183414369144277,-1.556151004230248,168.59728402801036,14.791993142189392,97.1697144704474,95.05077956189508,-6.639004208243504,90.30145263671875,22.44673063228417,39.93821684710135,12.844616259807728,645.6125635496717,634.2734161376953,698.1849291482723,624.8063406460026,674.7209228515625,724.6355050571224,14.795623053930704,0.7610033817814513,17.467882992242544,2.8310538182219753,608.676517175533,645.6125635496717,682.5486099238103,-1326705.0,0.06328980439904384,61.68747496219602,698.2682994868131,-3028183.962017811,0.6699713726869246,1.506112115606896,-0.8361407429199714,97.65426411072197,99.21808803690732
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,74.73111041266822,13.710613011207215,12.213411212349971,1.4972017988572446,145.8654191108588,16.769227820526567,96.51957135908195,96.09194547230284,-3.802281714510647,102.52972412109375,24.786435010222842,39.359046407930734,11.361997511490502,652.1204734664441,637.6597198486328,712.7017063625677,640.3318956275284,688.360205078125,736.3885145287215,13.95441197683577,0.7663576221017547,18.336662177438992,2.9616826263883764,613.058306919697,652.1204734664441,691.1826400131912,-804909.0,0.1440909368356289,73.25818394035367,707.2043656863085,-2672037.4858273347,1.5258114514576833,1.8895617555021238,-0.3637503040444405,97.2889072516549,98.31439045412561
TTRAK.IS,575.5,595.5,hold,575.5,1082.0,77.90363740217168,18.254308867639224,13.405685655025582,4.848623212613641,136.1460882051212,21.718755433640368,96.51957135908195,96.73628572953709,0.0,130.74896240234375,27.293454494722436,39.239343542427605,9.846579371516508,659.8002781697887,642.5510467529297,729.7357120604045,663.6068461115636,704.72734375,745.8478413884364,11.669902694459315,0.8408407085443571,19.647318176923488,3.1684143875562985,617.4707078401079,659.8002781697887,702.1298484994695,-443736.0,0.21801043994600844,81.56434212835826,720.530105140304,-2310864.4858273347,2.536364851865843,2.3200921247282267,0.21627272713761625,97.2889072516549,97.41069287134393
