,symbol,priceToBook,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CCI_14_0.015,ROC_10,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MOM_10,ADX_14,DMP_14,DMN_14,EMA_20,SMA_20,TEMA_10,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,ATRr_14,NATR_14,KCLe_20_2,KCBe_20_2,KCUe_20_2,OBV,CMF_20,MFI_14,VWAP_D,AD,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,change
0,TTRAK.IS,4.108604,577.0,943.0,700.0,824.29626,815.0,140.437,595.0,575.5,595.5,hold,575.5,1082.0,31.432325662302592,-12.026209838907107,-1.4930802712183606,-10.533129567688746,-118.61669272009561,-5.185189956015367,6.561549863014151,9.270538392744536,-99.06542080907839,-32.92242431640625,16.334543851745916,14.578562436044175,25.70919091792916,626.3147944721377,628.3003570556641,604.8034240599442,601.1571242757377,610.3811645507812,619.6052048258248,3.022386931560085,0.046201889197465165,13.819271790493136,2.3146784203746766,598.5716467088165,626.3147944721377,654.0579422354589,-2814203.0,-0.2655864908327336,32.4697098502201,607.0262059529623,-4188806.775948732,-1.813044861674466,-0.33884069190553845,-1.4742041697689277,5.664001102350631,9.526854117916331,-3.025210084033614
