,symbol,priceToBook,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CCI_14_0.015,ROC_10,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MOM_10,ADX_14,DMP_14,DMN_14,EMA_20,SMA_20,TEMA_10,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,ATRr_14,NATR_14,KCLe_20_2,KCBe_20_2,KCUe_20_2,OBV,CMF_20,MFI_14,VWAP_D,AD,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,change
0,KCHOL.IS,0.7704079,160.6,325.2,240.0,286.0209,280.0,208.461,162.9,159.9,165.0,none,147.1,270.75,52.46057114454034,1.188704442664772,-0.8364926812809097,2.0251971239456816,-39.88756392758669,-2.2935780619202384,30.37785136482401,29.394030014866768,-47.777811686197914,-4.0,32.20267370599783,26.494249208692523,28.953887055739834,167.7238242363403,167.07499923706055,164.7695979885834,152.44639363795545,163.72000122070312,174.9936088034508,13.771814682007314,0.79626686163903,7.150877615944347,4.969225541147197,152.24223330582944,167.7238242363403,183.20541516685117,167169123.0,0.14245491488831494,71.3808410767312,168.1999969482422,-449360740.3111886,6.002651352882159,0.9699857316396958,5.032665621242463,25.322669687854198,24.758580504978895,-1.411909146715784
