Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,ADX,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACDAS,MACDAS_Signal,CCI,ROC,ATR,MFI,FWMA,OBV,CMF,AD,VWAP,kama,Supertrend,Supertrend_direction,EMA_200,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,BB_Lower,BB_Middle,BB_Upper,BB_BWidth,BB_%B,YF%,MACDAS_dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross,symbol,priceToBook,bookValue,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,targetHighPrice,targetLowPrice,targetMeanPrice,analysis_time
2010-02-12 00:00:00+02:00,0.45957397697436275,0.501039856631542,0.4561183880632609,0.4975842237472534,435476323,0.0,0.0,,,,,,,,,,,,,435476323.0,,368477342.33219063,0.48491415614735206,,0.0,1,,,,,,,,,,,,,,,,0.33115499485109506,,,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-02-15 00:00:00+02:00,0.48721726937346516,0.49067285726560694,0.4768511652946473,0.4768511652946472,57432253,0.0,0.0,,,,,,,,,,,,,378044070.0,,311045089.33219135,0.4814583959516338,,,1,,,,,,,,,,,,,,,,0.267183307639974,,-4.166743530666583,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-02-16 00:00:00+02:00,0.47339558346103094,0.5114057755390047,0.4664850671859139,0.4941284954547882,126084078,0.0,0.0,,,,,,,,,,,,,504128148.0,,340140940.3147819,0.49067311272656894,,,1,,,,,,,,,,,,,,,,0.3204923726471618,,3.623212318138158,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-02-17 00:00:00+02:00,0.4941285484541207,0.501039769041313,0.4872173278669284,0.49067291617393494,26554410,0.0,0.0,,,,,,,,,,,,,477573738.0,,326863650.8375313,0.4929766710273921,,,1,,,,,,,,,,,,,,,,0.3098302102173738,,-0.6993280720782535,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-02-18 00:00:00+02:00,0.4975841367611273,0.501039769041313,0.4872173278669284,0.49067291617393494,25924577,0.0,0.0,,,,,,,,,,,,,477573738.0,,313901279.8639615,0.4929766710273921,,,1,,,,,,,,,,,,,,,,0.3098302102173738,,0.0,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-02-19 00:00:00+02:00,0.490672916173935,0.501039769041313,0.4872173278669284,0.49067291617393494,20058588,0.0,0.0,,,,,,,,,,,,,477573738.0,,303871922.05179757,0.4929766710273921,,,1,,,,,,,,,,,,,,,,0.3098302102173738,,0.0,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-02-22 00:00:00+02:00,0.48721733689308167,0.5044946191505056,0.48376245209293584,0.48721733689308167,27655071,0.0,0.0,,,,,,,,,,,,,449918667.0,,285433937.1556807,0.4918248027121744,,,1,,,,,,,,,,,,,,,,0.29916804778758577,,-0.7042531117874673,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-02-23 00:00:00+02:00,0.48721733689308167,0.5010397783235399,0.48376245209293584,0.48721733689308167,31628838,0.0,0.0,,,,,,,,,,,,,449918667.0,,266454509.16206428,0.49067318910318575,,,1,,,,,,,,,,,,,,,,0.29916804778758577,,0.0,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-02-24 00:00:00+02:00,0.46302953362464905,0.48721733282443636,0.4526634281958392,0.46302953362464905,32922772,0.0,0.0,,,,,,,,,,,,,416995895.0,,253285274.66984704,0.4676367648816415,,,1,,,,,,,,,,,,,,,,0.22453677288189047,,-4.964479183494364,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-02-25 00:00:00+02:00,0.4664851129055023,0.4699399976096872,0.45957389238223545,0.4664851129055023,32368091,0.0,0.0,,,,,,,,,,,,,449363986.0,,264077659.06725153,0.4653330009658083,,,1,,,,,,,,,,,,,,,,0.23519893531167846,,0.7462978125396535,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-02-26 00:00:00+02:00,0.46302953362464905,0.4768512273956266,0.45957390130930176,0.46302953362464905,16226319,0.0,0.0,,,,,,,,,,,,,433137667.0,,254342181.53373477,0.46648488744319244,,0.4082046972071349,1,,,,,,,,,,,,,,,,0.22453677288189047,,-0.7407694662173059,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-03-01 00:00:00+02:00,0.4699399471282959,0.476851166909153,0.46648506279523794,0.4699399471282959,11422399,0.0,0.0,,,,,,,,,,,,,444560066.0,,250533649.21255064,0.4710920589442289,,0.41436255805822947,1,,,,,,,,,,,,,,,,0.2458587988707399,,1.492434715675972,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-03-02 00:00:00+02:00,0.4768511652946473,0.4837623850521046,0.4699399455371899,0.4768511652946472,10050644,0.0,0.0,,,,,,,,,-4.166743530666579,,,,454610710.0,,250533649.21255064,0.4768511652946472,,0.4217528117029353,1,,,,,,,,,,,,,,,,0.267183307639974,,1.4706598595382925,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-03-03 00:00:00+02:00,0.4768511652946473,0.48030679715996283,0.4733955774025055,0.4768511652946472,9767966,0.0,0.0,,,,,,,,,0.0,,52.74332657078014,0.4741772064451755,454610710.0,,250533587.06310633,0.47685117995237186,0.0,0.42636051350974724,1,,,,,,,,,,,,,,,,0.267183307639974,,0.0,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-03-04 00:00:00+02:00,0.4699399471282959,0.476851166909153,0.46648506279523794,0.4699399471282959,5669086,0.0,0.0,36.60098041782616,,,,,,,,-4.895193972618306,0.016576015210050667,51.9911056760448,0.4725404827275576,448941624.0,,248643362.6660622,0.4710920589442289,0.026298582189713055,0.42636051350974724,1,,,,,,,,,,,,,,,,0.2458587988707399,,-1.4493449254928126,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-03-05 00:00:00+02:00,0.4699399471282959,0.4733955790053115,0.46648506279523794,0.4699399471282959,1697347,0.0,0.0,36.60098041782616,,,,,,,,-4.22541541671103,0.01554707456458785,60.69501608207639,0.47154863405421105,448941624.0,,248643179.05582887,0.4699401963096151,0.03260839799973256,0.42636051350974724,1,,,,,,,33.33244108693007,,,,,,,,,0.2458587988707399,,0.0,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
2010-03-08 00:00:00+02:00,0.4699399471282959,0.4837623866900102,0.46648506279523794,0.4699399471282959,20966882,0.0,0.0,36.60098041782616,,,,,,,,-4.22541541671103,0.01572503493278432,41.87297694235705,0.47092478645258934,448941624.0,,236061641.05656198,0.47339579887118133,0.07530649892772465,0.42968396903234196,1,,,,,,,30.71787526898663,,,,,,,,,0.2458587988707399,,0.0,,,unknown,No_Data,No_Data,KOZAL.IS,2.4086106,10.313,none,18.47,30.08,36.0,26.0,29.604,2025-07-22 01:57:22.434357
