Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,ADX,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACDAS,MACDAS_Signal,CCI,ROC,ATR,MFI,FWMA,OBV,CMF,AD,VWAP,kama,Supertrend,Supertrend_direction,EMA_200,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,BB_Lower,BB_Middle,BB_Upper,BB_BWidth,BB_%B,YF%,MACDAS_dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross,symbol,priceToBook,bookValue,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,targetHighPrice,targetLowPrice,targetMeanPrice,analysis_time
2007-11-23 00:00:00+02:00,3.013070780342622,3.013070780342622,2.7700807912175454,2.91587495803833,16124522,0.0,0.0,,,,,,,,,,,,,16124522.0,,3224927.4060274307,2.899675509866166,,0.0,1,,,,,,,,,,,,,,,,0.02632948395466193,,,,,unknown,No_Data,No_Data,TKFEN.IS,1.2579794,90.86,buy,46.52,6670.0,116.0,69.14,85.30167,2025-07-22 01:58:43.306867
2007-11-26 00:00:00+02:00,2.91587495803833,2.91587495803833,2.91587495803833,2.91587495803833,0,0.0,0.0,,,,,,,,,,,,,16124522.0,,3224927.4060274307,,,,1,,,,,,,,,,,,,,,,0.02632948395466193,,0.0,,,unknown,No_Data,No_Data,TKFEN.IS,1.2579794,90.86,buy,46.52,6670.0,116.0,69.14,85.30167,2025-07-22 01:58:43.306867
2007-11-27 00:00:00+02:00,2.964472072956098,3.013070411523848,2.915874601116934,2.940173625946045,4871242,0.0,0.0,,,,,,,,,,,,,20995764.0,,789313.6457851655,2.956372879528942,,,1,,,,,,,,,,,,,,,,0.02670223148603879,,0.8333233851722577,,,unknown,No_Data,No_Data,TKFEN.IS,1.2579794,90.86,buy,46.52,6670.0,116.0,69.14,85.30167,2025-07-22 01:58:43.306867
2007-11-28 00:00:00+02:00,2.940173985841794,2.9644724358261296,2.91587495803833,2.91587495803833,1718125,0.0,0.0,,,,,,,,,,,,,19277639.0,,-928811.3542148266,2.9320741173009304,,,1,,,,,,,,,,,,,,,,0.02632948395466193,,-0.8264364965826276,,,unknown,No_Data,No_Data,TKFEN.IS,1.2579794,90.86,buy,46.52,6670.0,116.0,69.14,85.30167,2025-07-22 01:58:43.306867
2007-11-29 00:00:00+02:00,2.940173985841794,2.988771752539158,2.891575930234866,2.91587495803833,3828972,0.0,0.0,,,,,,,,,,,,,19277639.0,,-2843291.663504036,2.932074213604118,,,1,,,,,,,,,,,,,,,,0.02632948395466193,,0.0,,,unknown,No_Data,No_Data,TKFEN.IS,1.2579794,90.86,buy,46.52,6670.0,116.0,69.14,85.30167,2025-07-22 01:58:43.306867
2007-11-30 00:00:00+02:00,2.915874601116934,2.964472072956098,2.867276262549184,2.940173625946045,3476894,0.0,0.0,,,,,,,,,,,,,22754533.0,,-1104808.4913962814,2.923973987150442,,,1,,,,,,,,,,,,,,,,0.02670223148603879,,0.8333233851722577,,,unknown,No_Data,No_Data,TKFEN.IS,1.2579794,90.86,buy,46.52,6670.0,116.0,69.14,85.30167,2025-07-22 01:58:43.306867
2007-12-03 00:00:00+02:00,2.891575813293457,2.9158748401142174,2.891575813293457,2.891575813293457,161078,0.0,0.0,,,,,,,,,,,,,22593455.0,,-1265886.491396277,2.899675488900377,,,1,,,,,,,,,,,,,,,,0.025956729108486,,-1.652889211158437,,,unknown,No_Data,No_Data,TKFEN.IS,1.2579794,90.86,buy,46.52,6670.0,116.0,69.14,85.30167,2025-07-22 01:58:43.306867
2007-12-04 00:00:00+02:00,2.84297776222229,2.8915755220595862,2.84297776222229,2.84297776222229,216183,0.0,0.0,,,,,,,,,,,,,22377272.0,,-1482069.491396276,2.859177015501389,,,1,,,,,,,,,,,,,,,,0.025211223073533667,,-1.6806770497853396,,,unknown,No_Data,No_Data,TKFEN.IS,1.2579794,90.86,buy,46.52,6670.0,116.0,69.14,85.30167,2025-07-22 01:58:43.306867
2007-12-05 00:00:00+02:00,2.867276906967163,2.8915762261670532,2.842978454496054,2.867276906967163,277398,0.0,0.0,,,,,,,,,,,,,22654670.0,,-1482074.4387183893,2.8672771958767567,,,1,,,,,,,,,,,,,,,,0.0255839779197096,,0.8547075206764454,,,unknown,No_Data,No_Data,TKFEN.IS,1.2579794,90.86,buy,46.52,6670.0,116.0,69.14,85.30167,2025-07-22 01:58:43.306867
2007-12-06 00:00:00+02:00,2.91587495803833,2.9644724358261296,2.8672766135218377,2.91587495803833,2441730,0.0,0.0,,,,,,,,,,,,,25096400.0,,-1482052.6649692727,2.915874669128766,,,1,,,,,,,,,,,,,,,,0.02632948395466193,,1.694920046022741,,,unknown,No_Data,No_Data,TKFEN.IS,1.2579794,90.86,buy,46.52,6670.0,116.0,69.14,85.30167,2025-07-22 01:58:43.306867
