Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,ADX,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACDAS,MACDAS_Signal,CCI,ROC,ATR,MFI,FWMA,OBV,CMF,AD,VWAP,kama,Supertrend,Supertrend_direction,EMA_200,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,BB_Lower,BB_Middle,BB_Upper,BB_BWidth,BB_%B,YF%,MACDAS_dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross,symbol,priceToBook,bookValue,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,targetHighPrice,targetLowPrice,targetMeanPrice,analysis_time
2022-11-16 00:00:00+03:00,7.845178127288818,7.845178127288818,7.845178127288818,7.845178127288818,168480,0.0,0.0,,,,,,,,,,,,,168480.0,,0.0,7.845178127288818,,0.0,1,,,,,,,,,,,,,,,,0.0,,,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-11-17 00:00:00+03:00,8.625429153442383,8.625429153442383,8.625429153442383,8.625429153442383,260776,0.0,0.0,,,,,,,,,,,,,429256.0,,0.0,8.625429153442383,,,1,,,,,,,,,,,,,,,,0.5185409283344941,,9.945612623370836,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-11-18 00:00:00+03:00,9.48492431640625,9.48492431640625,9.48492431640625,9.48492431640625,1217584,0.0,0.0,,,,,,,,,,,,,1646840.0,,0.0,9.48492431640625,,,1,,,,,,,,,,,,,,,,1.0897460979058753,,9.964665498653424,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-11-21 00:00:00+03:00,10.42975902557373,10.42975902557373,10.42975902557373,10.42975902557373,1968792,0.0,0.0,,,,,,,,,,,,,3615632.0,,0.0,10.42975902557373,,,1,,,,,,,,,,,,,,,,1.717666409180071,,9.961436461155326,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-11-22 00:00:00+03:00,11.472125053405762,11.472125053405762,11.472125053405762,11.472125053405762,1595352,0.0,0.0,,,,,,,,,,,,,5210984.0,,0.0,11.472125053405762,,,1,,,,,,,,,,,,,,,,2.410404296883894,,9.994152552097834,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-11-23 00:00:00+03:00,12.618119239807129,12.618119239807129,12.618119239807129,12.618119239807129,3339608,0.0,0.0,,,,,,,,,,,,,8550592.0,,0.0,12.618119239807129,,,1,,,,,,,,,,,,,,,,3.172011612175707,,9.98938018079878,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-11-24 00:00:00+03:00,13.873835563659668,13.873835563659668,13.873835563659668,13.873835563659668,2231536,0.0,0.0,,,,,,,,,,,,,10782128.0,,0.0,13.873835563659668,,,1,,,,,,,,,,,,,,,,4.006538304829002,,9.951691690240615,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-11-25 00:00:00+03:00,15.25146484375,15.25146484375,15.25146484375,15.25146484375,3117112,0.0,0.0,,,,,,,,,,,,,13899240.0,,0.0,15.25146484375,,,1,,,,,,,,,,,,,,,,4.922086175775635,,9.92969300932769,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-11-28 00:00:00+03:00,16.775394439697266,16.775394439697266,16.775394439697266,16.775394439697266,23807272,0.0,0.0,,,,,,,,,,,,,37706512.0,,0.0,16.775394439697266,,,1,,,,,,,,,,,,,,,,5.934862629649057,,9.992021170161669,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-11-29 00:00:00+03:00,18.44561767578125,18.44561767578125,18.14083219488686,18.44561767578125,11854936,0.0,0.0,,,,,,,,,,,,,49561448.0,,11854936.00000013,18.34402251548312,,,1,,,,,,,,,,,,,,,,7.044863229884571,,9.956387267601707,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-11-30 00:00:00+03:00,20.28652000427246,20.28652000427246,20.28652000427246,20.28652000427246,1871112,0.0,0.0,,,,,,,,,,,,,51432560.0,,11854936.00000013,20.28652000427246,,16.250960906736097,1,,,,,,,,,,,,,,,,8.268294113525714,,9.98016092954308,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-12-01 00:00:00+03:00,22.3102970123291,22.3102970123291,22.3102970123291,22.3102970123291,2055880,0.0,0.0,,,,,,,,,,,,,53488440.0,,11854936.00000013,22.3102970123291,,17.97806007117792,1,,,,,,,,,,,,,,,,9.613260250479126,,9.97596930193263,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-12-02 00:00:00+03:00,22.298104337746157,24.54132652282715,21.225260966906212,24.54132652282715,32477792,0.0,0.0,,,,,,,,,212.8205137556039,,,,85966232.0,,44332728.000000134,23.43597133752017,,17.97806007117792,1,,,,,,,,,,,,,,,,11.09596270742869,,9.999999145081473,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-12-05 00:00:00+03:00,24.62666756032356,26.991802215576172,24.504753364480376,26.991802215576172,11680088,0.0,0.0,,,,,,,,,212.93286090934762,,100.00000000000001,23.552504953941515,97646320.0,,56012816.00000012,26.162785931877576,0.0,20.318812885726466,1,,,,,,,,,,,,,,,,12.724505186691134,,9.985098769904344,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-12-06 00:00:00+03:00,27.833010251410155,28.369431949132288,24.29749870300293,24.29749870300293,15929024,0.0,0.0,82.81761606407169,,,,,,,,156.16966348350397,1.9943758108570142,82.60543297954398,23.843553585648294,81717296.0,,40083792.000000104,25.65480978504605,6.522213101481843,20.318812885726466,1,,,,,,,,,,,,,,,,10.933919083252102,,-9.981932629227842,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-12-07 00:00:00+03:00,23.21246170496808,26.723590850830078,22.042086563189393,26.723590850830078,19405584,0.0,0.0,85.27166166929501,,,,,,,,156.22443227407203,2.2804340587912306,68.36549755020242,24.950759463087785,101122880.0,,59489376.000000104,25.16308942161652,12.165010784713461,20.318812885726466,1,,,,,,,90.22035202568384,,,,,,,,,12.54625669306092,,9.984946094584245,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
2022-12-08 00:00:00+03:00,26.02867930105263,29.393511655036253,25.45568298591576,29.027769088745117,11885016,0.0,0.0,87.14895114929207,,,,,,,,153.02870177594136,2.450901141168063,71.58037886499427,26.515749433219554,113007896.0,,69166649.29837461,27.958987909899047,17.019013053285743,20.318812885726466,1,,,,,,,89.57747194205365,,,,,,,,,14.077572490781446,,8.622262819307714,,,unknown,No_Data,No_Data,ALFAS.IS,4.121287,11.312,none,37.86,86.0,82.0,82.0,82.0,2025-07-22 01:55:07.350921
