Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,ADX,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACDAS,MACDAS_Signal,CCI,ROC,ATR,MFI,FWMA,OBV,CMF,AD,VWAP,kama,Supertrend,Supertrend_direction,EMA_200,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,BB_Lower,BB_Middle,BB_Upper,BB_BWidth,BB_%B,YF%,MACDAS_dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross,symbol,priceToBook,bookValue,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,targetHighPrice,targetLowPrice,targetMeanPrice,analysis_time
2023-05-18 00:00:00+03:00,42.959999084472656,45.220001220703125,42.959999084472656,42.959999084472656,85825000,0.0,0.0,,,,,,,,,,,,,85825000.0,,-85825000.0,43.71333312988281,,0.0,1,,,,,,,,,,,,,,,,34.87559650429895,,,,,unknown,No_Data,No_Data,BIENY.IS,1.5147698,31.754,none,26.98,51.7,,,,2025-07-22 01:55:19.769707
2023-05-22 00:00:00+03:00,42.959999084472656,43.7400016784668,42.79999923706055,42.79999923706055,32345260,0.0,0.0,,,,,,,,,,,,,53479740.0,,-118170260.0,43.11333338419596,,,1,,,,,,,,,,,,,,,,34.52640437169934,,-0.3724391313358777,,,unknown,No_Data,No_Data,BIENY.IS,1.5147698,31.754,none,26.98,51.7,,,,2025-07-22 01:55:19.769707
2023-05-23 00:00:00+03:00,43.0,43.439998626708984,42.79999923706055,42.81999969482422,23073590,0.0,0.0,,,,,,,,,,,,,76553330.0,,-139801716.24263883,43.019999186197914,,,1,,,,,,,,,,,,,,,,34.570054428948936,,0.046730042336906585,,,unknown,No_Data,No_Data,BIENY.IS,1.5147698,31.754,none,26.98,51.7,,,,2025-07-22 01:55:19.769707
2023-05-24 00:00:00+03:00,42.86000061035156,43.220001220703125,42.79999923706055,42.81999969482422,19983140,0.0,0.0,,,,,,,,,,,,,76553330.0,,-157881665.48106536,42.9466667175293,,,1,,,,,,,,,,,,,,,,34.570054428948936,,0.0,,,unknown,No_Data,No_Data,BIENY.IS,1.5147698,31.754,none,26.98,51.7,,,,2025-07-22 01:55:19.769707
2023-05-25 00:00:00+03:00,42.880001068115234,45.47999954223633,42.79999923706055,43.540000915527344,28804080,0.0,0.0,,,,,,,,,,,,,105357410.0,,-170778980.46650404,43.93999989827474,,,1,,,,,,,,,,,,,,,,36.14142318834571,,1.6814601257228778,,,unknown,No_Data,No_Data,BIENY.IS,1.5147698,31.754,none,26.98,51.7,,,,2025-07-22 01:55:19.769707
2023-05-26 00:00:00+03:00,43.540000915527344,43.58000183105469,42.939998626708984,42.959999084472656,11369030,0.0,0.0,,,,,,,,,,,,,93988380.0,,-181437433.38568652,43.15999984741211,,,1,,,,,,,,,,,,,,,,34.87559650429895,,-1.3321125835067393,,,unknown,No_Data,No_Data,BIENY.IS,1.5147698,31.754,none,26.98,51.7,,,,2025-07-22 01:55:19.769707
2023-05-29 00:00:00+03:00,43.099998474121094,44.380001068115234,43.040000915527344,43.459999084472656,20683110,0.0,0.0,,,,,,,,,,,,,114671490.0,,-189155069.7455263,43.62666702270508,,,1,,,,,,,,,,,,,,,,35.96682295934733,,1.1638733953807767,,,unknown,No_Data,No_Data,BIENY.IS,1.5147698,31.754,none,26.98,51.7,,,,2025-07-22 01:55:19.769707
2023-05-30 00:00:00+03:00,43.58000183105469,43.880001068115234,43.13999938964844,43.20000076293945,13395420,0.0,0.0,,,,,,,,,,,,,101276070.0,,-200378214.68400156,43.40666707356771,,,1,,,,,,,,,,,,,,,,35.39938886589692,,-0.5982474160384776,,,unknown,No_Data,No_Data,BIENY.IS,1.5147698,31.754,none,26.98,51.7,,,,2025-07-22 01:55:19.769707
2023-05-31 00:00:00+03:00,43.2400016784668,46.2400016784668,43.099998474121094,44.720001220703125,38270770,0.0,0.0,,,,,,,,,,,,,139546840.0,,-199159373.70016298,44.686667124430336,,,1,,,,,,,,,,,,,,,,38.71671828829169,,3.51851951601736,,,unknown,No_Data,No_Data,BIENY.IS,1.5147698,31.754,none,26.98,51.7,,,,2025-07-22 01:55:19.769707
2023-06-01 00:00:00+03:00,44.97999954223633,46.70000076293945,44.79999923706055,45.900001525878906,16856770,0.0,0.0,,,,,,,,,,,,,156403610.0,,-196497753.4993896,45.800000508626304,,,1,,,,,,,,,,,,,,,,41.29201338823766,,2.6386410397267523,,,unknown,No_Data,No_Data,BIENY.IS,1.5147698,31.754,none,26.98,51.7,,,,2025-07-22 01:55:19.769707
2023-06-02 00:00:00+03:00,46.040000915527344,46.599998474121094,44.939998626708984,45.040000915527344,10932330,0.0,0.0,,,,,,,,,,,,,145471280.0,,-206112905.03841326,45.526666005452476,,41.11825723734051,1,,,,,,,,,,,,,,,,39.41510255349088,,-1.8736396116821097,,,unknown,No_Data,No_Data,BIENY.IS,1.5147698,31.754,none,26.98,51.7,,,,2025-07-22 01:55:19.769707
