Unnamed: 0,symbol,priceToBook,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CCI_14_0.015,ROC_10,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MOM_10,ADX_14,DMP_14,DMN_14,EMA_20,SMA_20,TEMA_10,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,ATRr_14,NATR_14,KCLe_20_2,KCBe_20_2,KCUe_20_2,OBV,CMF_20,MFI_14,VWAP_D,AD,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,change
0,THYAO.IS,0.6185406,304.75,575.0,331.0,454.84616,454.0,492.692,305.75,303.75,308.0,strong_buy,257.5,339.5,64.75291966818065,6.893445844941141,1.5880081228438607,5.30543772209728,83.67282488552046,9.326845093268451,90.90862370233324,85.87042176311371,-7.092198581560282,28.75,22.46269795406233,28.5426125335225,13.394908097364704,324.55683342861386,321.7875,339.0229274637139,328.9871649288832,334.35,339.71283507111684,3.207916896136874,0.7470708090830873,7.206411179594784,2.014083002744806,310.39365502174496,324.55683342861386,338.72001183548275,270416234.0,0.0145857766446368,76.81172571704157,337.5,-206921027.40138584,1.850133221566921,0.9405048527474744,0.9096283688194466,89.87620458563669,85.35171924185268,-0.3270645952575646
0,THYAO.IS,0.6185406,304.75,575.0,331.0,454.84616,454.0,492.692,305.75,303.75,308.0,strong_buy,257.5,339.5,64.75291966818065,6.893445844941141,1.5880081228438607,5.30543772209728,83.67282488552046,9.326845093268451,90.90862370233324,85.87042176311371,-7.092198581560282,28.75,22.46269795406233,28.5426125335225,13.394908097364704,324.55683342861386,321.7875,339.0229274637139,328.9871649288832,334.35,339.71283507111684,3.207916896136874,0.7470708090830873,7.206411179594784,2.014083002744806,310.39365502174496,324.55683342861386,338.72001183548275,270416234.0,0.0145857766446368,76.81172571704157,337.5,-206921027.40138584,1.850133221566921,0.9405048527474744,0.9096283688194466,89.87620458563669,85.35171924185268,-0.3270645952575646
0,THYAO.IS,0.6185406,304.75,575.0,331.0,454.84616,454.0,492.692,305.75,303.75,308.0,strong_buy,257.5,339.5,64.75291966818065,6.893445844941141,1.5880081228438607,5.30543772209728,83.67282488552046,9.326845093268451,90.90862370233324,85.87042176311371,-7.092198581560282,28.75,22.46269795406233,28.5426125335225,13.394908097364704,324.55683342861386,321.7875,339.0229274637139,328.9871649288832,334.35,339.71283507111684,3.207916896136874,0.7470708090830873,7.206411179594784,2.014083002744806,310.39365502174496,324.55683342861386,338.72001183548275,270416234.0,0.0145857766446368,76.81172571704157,337.5,-206921027.40138584,1.850133221566921,0.9405048527474744,0.9096283688194466,89.87620458563669,85.35171924185268,-0.3270645952575646
0,THYAO.IS,0.6185406,304.75,575.0,331.0,454.84616,454.0,492.692,305.75,303.75,308.0,strong_buy,257.5,339.5,61.22514564031704,6.788150052619471,1.186169864417753,5.601980188201718,62.19594594594613,6.200317965023848,90.66707780861344,88.95912563812657,-15.94202898550725,19.5,22.80217514192588,26.89199877616044,15.386056505393933,325.45618262588874,322.5125,338.0875430779387,329.33080465972,334.55,339.76919534028,3.1201287342878548,0.4473098855147943,7.102378045313761,1.9907580109830327,311.5466402577693,325.45618262588874,339.3657249940082,244779417.0,-0.0302746970412904,76.23159254803471,335.4166666666667,-225869979.09703803,2.1798704534130566,1.016193667674888,1.163676785738169,85.76496834994794,86.72075907169956,-0.3270645952575646
0,THYAO.IS,0.6185406,304.75,575.0,331.0,454.84616,454.0,492.692,305.75,303.75,308.0,strong_buy,257.5,339.5,53.85271828773724,6.0698909554715215,0.3743286138158428,5.695562341655679,8.383233532933993,3.0732860520094563,79.97624513196514,87.18398221430392,-37.03703703703704,9.75,21.82015170706477,24.93405800833152,20.793409489381684,325.6032128519946,322.6125,334.07922036438686,326.25,333.85,341.45000000000005,4.552942938445423,0.0493421052631577,7.112922824944712,2.0578738600791704,311.63743642369604,325.6032128519946,339.5689892802932,215292322.0,-0.0990436853620855,70.85252636081783,328.5833333333333,-252548779.33513325,2.5828678396112683,1.1353528430984796,1.4475149965127887,64.97393076585534,80.20503456714664,-0.3270645952575646
0,THYAO.IS,0.6185406,304.75,575.0,331.0,454.84616,454.0,492.692,305.75,303.75,308.0,strong_buy,257.5,339.5,36.46016937426484,3.38384874596278,-1.8493708765543195,5.233219622517099,-157.350427350427,-7.662835249042145,53.68862593256014,74.77731629104625,-85.95505617977528,-25.0,22.955614078481265,18.523496306308264,40.95661293494649,323.2838592470428,321.7625,319.6040754351384,300.17023687212827,327.4,354.6297631278717,16.633942045126272,0.0198268916773372,8.890626657640025,3.352259314898269,304.5529186690584,323.2838592470428,342.0147998250272,152166730.0,-0.1034801664938648,60.39600488786302,305.0,-282450375.54565954,2.463277850955984,0.8126102835545559,1.6506675674014275,34.59133591289575,61.776745009566326,-0.3270645952575646
0,THYAO.IS,0.6185406,304.75,575.0,331.0,454.84616,454.0,492.692,305.75,303.75,308.0,strong_buy,257.5,339.5,41.76924876166999,1.7792988810090264,-2.7631365932064584,4.542435474215485,-128.33546656914703,-8.333333333333334,35.40712997641837,56.35733368031456,-70.78651685393258,-28.0,24.009959205147624,16.39557425254834,36.25164371799032,321.82825360446725,321.375,313.00268769076536,292.8975920455034,321.45,350.00240795449656,17.76475841001498,0.2644682013959208,9.327023110538404,3.4909708965303783,302.02406927200514,321.82825360446725,341.63243793692936,206319559.0,-0.0792012629358926,69.25593871260573,309.0,-294484337.54565954,2.333573083992635,0.5463244132729657,1.7872486707196693,16.685668341219454,38.7503116733235,-0.3270645952575646
0,THYAO.IS,0.6185406,304.75,575.0,331.0,454.84616,454.0,492.692,305.75,303.75,308.0,strong_buy,257.5,339.5,32.214224851188405,-1.2730327668152768,-4.652374592824609,3.3793418260093326,-196.55523291886917,-14.892032762472075,16.457321361398687,35.18435909012573,-93.88646288209608,-50.0,26.07050920451469,13.523517171836556,43.84713336281323,318.39222945166085,320.2,298.73090810912345,276.2551863647837,311.2,346.1448136352163,22.4581064493678,0.1358544036653228,10.500124446431116,4.462606583775476,295.5693960080047,318.39222945166085,341.21506289531703,153773405.0,-0.107374707271441,60.57888911225945,291.5833333333333,-332017304.6885167,1.690036308198421,-0.0777698900169985,1.7678061982154198,5.831906010118509,19.03630342141123,-0.3270645952575646
0,THYAO.IS,0.6185406,304.75,575.0,331.0,454.84616,454.0,492.692,305.75,303.75,308.0,strong_buy,257.5,339.5,32.214224851188405,-1.2730327668152768,-4.652374592824609,3.3793418260093326,-196.55523291886917,-14.892032762472075,16.457321361398687,35.18435909012573,-93.88646288209608,-50.0,26.07050920451469,13.523517171836556,43.84713336281323,318.39222945166085,320.2,298.73090810912345,276.2551863647837,311.2,346.1448136352163,22.4581064493678,0.1358544036653228,10.500124446431116,4.462606583775476,295.5693960080047,318.39222945166085,341.21506289531703,153773405.0,-0.107374707271441,60.57888911225945,291.5833333333333,-332017304.6885167,1.690036308198421,-0.0777698900169985,1.7678061982154198,5.831906010118509,19.03630342141123,-0.3270645952575646
0,THYAO.IS,0.6185406,304.75,575.0,331.0,454.84616,454.0,492.692,305.75,303.75,308.0,strong_buy,257.5,339.5,32.214224851188405,-1.2730327668152768,-4.652374592824609,3.3793418260093326,-196.55523291886917,-14.892032762472075,16.457321361398687,35.18435909012573,-93.88646288209608,-50.0,26.07050920451469,13.523517171836556,43.84713336281323,318.39222945166085,320.2,298.73090810912345,276.2551863647837,311.2,346.1448136352163,22.4581064493678,0.1358544036653228,10.500124446431116,4.462606583775476,295.5693960080047,318.39222945166085,341.21506289531703,153773405.0,-0.107374707271441,60.57888911225945,291.5833333333333,-332017304.6885167,1.690036308198421,-0.0777698900169985,1.7678061982154198,5.831906010118509,19.03630342141123,-0.3270645952575646
