Price,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,MACD_Hist,CCI,ADX,Tenkan-sen,Kijun-sen,Senkou_Span_A,Senkou_Span_B
Ticker,KCHOL.IS,KCHOL.IS,KCHOL.IS,KCHOL.IS,KCHOL.IS,,,,,,,,,,
Date,,,,,,,,,,,,,,,
2024-05-31,227.5790252685547,244.34650066380857,227.5790252685547,238.37517855569988,25833605,50.61897740433706,7.997500329694049,10.345841299557307,-2.3483409698632585,-10.75297200399084,54.15528129356991,243.12835446333133,230.61246996448855,191.98640786040048,179.22105298002313
2024-06-03,221.8465576171875,226.7191623233098,220.03128151482528,226.43253594440438,23701921,39.71222476020645,6.304653542674572,9.53760374818076,-3.2329502055061887,-110.96880022612464,50.59379590730444,239.35448258646664,230.94686065091577,191.97845320594604,179.22105298002313
2024-06-04,216.87841796875,227.00578604888022,216.87841796875,223.08859293261287,22537588,40.174666499595844,4.51018234393581,8.532119467331771,-4.021937123395961,-130.95993378704208,48.46505500795829,235.86722432563917,233.2876246926554,192.32965789101584,179.5412982190519
2024-06-05,213.2478485107422,218.50261187474464,211.52810485774773,218.21598550284176,17039913,38.98303631871356,2.763241449767378,7.378343863818893,-4.615102414051515,-171.54251180240811,48.03558727064193,227.93730276077815,235.10289425792786,196.1513055429812,183.36294587101727
2024-06-06,207.32431030273438,214.20327067820028,207.32431030273438,214.01219128024192,14536800,30.42252519974329,0.8905326705092307,6.080781625156961,-5.19024895464773,-188.93580362068207,48.60028704374554,225.83540548327147,233.00099698042118,198.3735198976712,184.98713783003564
2024-06-07,203.50265502929688,208.75741842207213,202.54724350333774,208.27971265909258,11688161,27.837820980299014,-0.8916992173377309,4.686285456658023,-5.577984673995754,-187.18753453603816,50.006282338907724,223.44687208357317,230.61246358072287,203.2938838155385,188.66547165816422
2024-06-10,200.06317138671875,203.88481756089428,199.10775984317488,203.502658774846,10564356,4.442564288611649,-2.5522476910720684,3.238578827112005,-5.7908265181840735,-174.61669817112963,51.80695338825234,221.72713025349174,228.89272175064144,205.17993934943456,188.66547165816422
2024-06-11,205.509033203125,207.2287623552126,198.7256052688292,199.58546984487302,39832078,13.180748794681975,-3.38973404051157,1.9129162535872903,-5.302650294098861,-131.95034432178707,51.03367515946569,221.5360529663189,228.7016444634686,206.3759690790381,188.66547165816422
2024-06-12,207.1332244873047,210.19053849518642,203.789284102154,204.84022804757606,19114622,17.09183327022832,-3.87768974984715,0.7547950529004023,-4.632484802747552,-100.00730890851172,48.4437120409098,221.5360529663189,228.7016444634686,207.487968296717,189.19095207235426
2024-06-13,212.0058135986328,214.20326304288437,208.66187322907442,209.71283174801914,17390029,26.76676797567005,-3.827104467655431,-0.16158485121076438,-3.6655196164446666,-69.52034770755813,43.855212001700984,212.86569565885472,228.7016444634686,208.13287033938838,189.19095207235426
2024-06-14,207.80201721191406,216.1140949847059,206.94215262723424,215.92301558571302,16760528,22.68128198222462,-4.079203978637736,-0.9451086766961587,-3.134095301941577,-67.99395553146455,38.83897597963876,212.86569565885472,228.7016444634686,208.300065682602,189.19095207235426
2024-06-20,214.01219177246094,214.01219177246094,209.4262133187949,210.19054549080985,16986728,30.36529630415616,-3.7348326450487264,-1.5030534703666723,-2.231779174682054,-53.078356251313416,35.837569830767144,208.61410857178691,228.7016444634686,211.32642251929445,190.86291893987618
2024-06-21,212.1013641357422,214.4898930111447,210.76379379688612,214.4898930111447,12673695,28.464419206818846,-3.57489454394036,-1.9174216850814099,-1.65747285885895,-48.34050062444079,32.85923857036506,207.41985012676756,228.7016444634686,214.79066728779958,190.9584604479706
2024-06-24,213.2478485107422,214.96759216373667,210.66824032046193,212.57906336191738,11795416,30.51358299421284,-3.3173899328846232,-2.1974153346420526,-1.1199745982425706,-40.76344971166669,29.865054795034386,207.41985012676756,228.7016444634686,220.95396000411154,195.63997661767974
2024-06-25,208.85296630859375,215.1586736601204,208.1841665747938,213.72555636498848,14775327,33.66666409357465,-3.4284251861276402,-2.4436173049391705,-0.9848078811884697,-47.32445075546837,28.950888711142763,207.41985012676756,228.7016444634686,221.93767955847724,195.63997661767974
2024-06-26,207.32431030273438,211.7192093478945,207.32431030273438,208.4708012689081,11930335,36.33093463184165,-3.5982923145076313,-2.674552306852863,-0.9237400076547684,-54.079371931548586,28.704780029111692,207.41985012676756,228.7016444634686,221.93767992871977,195.63997661767974
2024-06-27,214.48989868164062,215.34976326814854,207.8975646426167,207.8975646426167,18628392,47.841112833554924,-3.118759028003609,-2.763393651083012,-0.3553653769205969,-25.97072412533998,25.00291639316321,209.95168954342995,228.7016444634686,221.93767992871977,195.63997661767974
2024-06-28,216.68734741210938,221.75103165861884,215.2542300543288,215.63638885170081,20106926,53.19150743652906,-2.5322198418106154,-2.717158889228533,0.18493904741791756,21.325532857022928,25.51637341460572,214.34659214292654,228.7016444634686,224.0838138031769,195.63997661767974
2024-07-01,212.67462158203125,221.94211090705372,210.4771720525706,218.78924980638612,16177690,55.14706745832296,-2.3639268722147904,-2.6465124858257845,0.2825856136109941,10.028992926431172,22.479634680001258,214.44213176714396,228.7016444634686,233.23099935462483,204.35810750832073
2024-07-02,210.5727081298828,215.06315425549798,207.32431456257603,213.82111627561343,15178385,57.03423149992698,-2.3728080760109833,-2.5917716038628242,0.21896352785184092,-23.046275928209816,20.94838919637029,214.63321060489403,226.79081797567878,233.8281365934219,204.59696591955637
2024-07-03,218.2159881591797,218.4070821283897,211.33702804188727,211.33702804188727,15654136,66.666676006385,-1.743005392021189,-2.422018361494497,0.679012969473308,71.66929478347559,18.770153771518185,214.63321060489403,221.5360529663189,233.8281365934219,204.59696591955637
2024-07-04,224.52171325683594,225.2860454091396,216.87842089064577,218.31153820930643,15984586,67.18480671738561,-0.7266861259253403,-2.082951914380666,1.3562657884553255,180.26314520649564,20.064971256044867,216.305177855937,221.5360529663189,233.8281365934219,204.64296681941715
2024-07-05,219.26695251464844,227.3879507559317,216.97397060730253,224.6172630696868,19056382,60.29174233654788,-0.3413264623959549,-1.7346268239837237,1.3933003615877688,159.92421673639694,21.960234244196922,217.35613052933303,221.5360529663189,233.8281365934219,206.62102283722172
2024-07-08,217.0695037841797,221.65548219352348,216.4007186070391,220.222364851755,11172454,54.499161323595686,-0.21081179325906874,-1.4298638178387928,1.219052024579724,103.17090132510752,23.157387413098412,217.35613052933303,221.5360529663189,233.8281365934219,208.09305879677078
2024-07-09,216.68734741210938,219.36250272898454,215.15868306577394,217.35613259672223,20641129,58.46995155489499,-0.1366397056017945,-1.1712189953913932,1.0345792897895987,74.25324979253244,23.17268729381506,217.3561326592539,221.5360529663189,236.28389419410837,208.09305879677078
2024-07-10,214.68096923828125,217.5472038464784,212.29244039811698,217.35612445494988,11886188,50.6930584102019,-0.23702348320583155,-0.9843798929542809,0.7473564097484493,33.022208709067066,20.969029450080743,217.3561326592539,221.5360529663189,237.61085896964923,208.09305879677078
2024-07-11,220.60452270507812,220.89114908789549,216.30517069808803,216.973970450803,13306910,58.135280908455734,0.15956355999080074,-0.7555912023652646,0.9151547623560653,96.56787882916812,20.971934396426235,217.3561326592539,213.05677801238045,236.87041221390996,208.09305879677078
2024-07-12,219.74465942382812,222.32426772746663,218.98032725797358,220.6045239988998,9900058,56.25001284425163,0.39986843396263794,-0.5244992750996841,0.924367709062322,105.82707942521043,21.718430665619326,217.3561326592539,213.05677801238045,235.1506716186912,208.09305879677078
2024-07-16,219.64910888671875,224.52171360918092,219.1714031130822,221.65547896736157,13588647,61.32263400195619,0.5759623130718694,-0.3044069574653734,0.8803692705372428,108.3886443111161,23.452831284490294,219.36248939890947,213.05677801238045,234.5774245091473,208.09305879677078
2024-07-17,217.54721069335938,219.74466021115563,215.34976117556312,219.64911322317266,11204570,60.59405439595193,0.5396911395353357,-0.13558733806523157,0.6752784776005673,36.96278458488163,21.681950258970343,219.84019557702436,213.05677801238045,231.520098509353,208.09305879677078
2024-07-18,215.5408477783203,221.0822230096081,214.489889260153,218.50261478497015,15502079,51.21950787656014,0.3450714845445191,-0.03945557354328144,0.3845270580878005,22.26003984111525,20.968318655674537,219.84019557702436,213.05677801238045,229.41820123184633,209.28910358811405
2024-07-19,215.15867614746094,216.8784198371849,212.96122668717047,215.44530252548546,13398852,48.14813308642513,0.15817263347696553,7.006786076795002e-05,0.15810256561619757,-22.80891350953081,19.06382693024446,218.40707700364896,213.05677801238045,227.02966783214802,211.77316376759146
2024-07-22,218.78924560546875,220.0312835398744,215.25422577556287,216.20963732842517,17419730,57.47662016945573,0.299557448994733,0.05996754408756097,0.23958990490717205,36.87528647718758,19.46367787180822,218.40707700364896,213.05677801238045,225.3099260020666,215.5452748353836
2024-07-23,219.74465942382812,221.84656194611048,214.68097522576826,219.26695364247198,21966361,61.538458585262156,0.4831306153351136,0.14460015833707152,0.3385304569980421,48.341329761072764,20.835629725320473,218.40707700364896,215.58861742904287,225.11884871489374,216.4652984086924
2024-07-24,214.48989868164062,219.3625035476487,214.48989868164062,219.07587715933818,11622505,45.01281143761363,0.2022667905516755,0.1561334847799923,0.0461333057716832,-20.449750377421804,21.819769433250254,218.7414701481757,217.16505169158296,225.11884871489374,216.4652984086924
2024-07-25,209.23512268066406,215.3497505714696,209.0440432925307,214.48988603565792,10856601,28.947375057158993,-0.4392726596050238,0.03705225590298908,-0.4763249155080129,-158.392049355853,19.94003639265641,216.7828784508558,217.16505169158296,220.78367006116167,216.4652984086924
2024-07-26,212.1013641357422,213.0567756859032,208.47079732944573,210.57269982411526,12809977,39.43662795562702,-0.708251284711821,-0.11200845221997292,-0.5962428324918481,-151.4503777356666,18.71601058337547,216.49625546931333,217.35613052933303,220.78367006116167,216.4652984086924
2024-07-29,208.08863830566406,212.77014906479477,208.08863830566406,211.05040536076316,7577409,37.43316992347636,-1.231021769064256,-0.3358111155888296,-0.8952106534754264,-159.0516860137096,17.949079853321688,214.96760012588726,217.35613052933303,218.65787651762776,216.8333143052938
2024-07-30,208.18417358398438,209.99946429932288,206.08227106270817,208.66187936511184,7549113,38.00538619426115,-1.6189499979180653,-0.5924388920546768,-1.0265111058633885,-165.2077572120347,18.79477855074798,213.96441650440931,216.73511090931993,218.06074729511806,220.51341137708232
2024-07-31,205.509033203125,208.8529736763986,204.26699525451014,207.4198563307099,9789673,37.30161010375173,-2.1178343101892665,-0.8975179756815947,-1.2203163345076717,-182.9583172928663,20.735194998507303,213.0567786003103,215.82747300522092,218.06074729511806,221.70945375442096
2024-08-01,208.75743103027344,210.85933359864634,207.9930988476586,208.27972523844213,8785135,32.28573319005149,-2.2254317730772186,-1.1631007351607197,-1.062331037916499,-108.13481355017929,20.06359147771846,213.0567786003103,215.82747300522092,218.06074729511806,222.72148095190408
2024-08-02,199.48992919921875,206.27334227502462,196.81477401536415,205.89118349665523,13252646,25.799091919454156,-3.0236586291211154,-1.535212313952799,-1.4884463151683165,-200.83593301396874,24.6488567097958,209.3306679807373,212.10136238564792,218.06074729511806,222.72148095190408
2024-08-05,187.35621643066406,193.3752977142563,184.68106109438764,186.11417846256177,19206062,20.035475804215935,-4.582523895261062,-2.1446746302144515,-2.4378492650466104,-278.81886188800735,30.841754302289452,202.02178232101818,206.0345059251597,219.32666700344927,222.72148095190408
2024-08-06,184.01226806640625,193.08867767820715,183.63009470411865,192.99313069302946,15131325,19.584064525772106,-6.018388302117643,-2.91941736459509,-3.098970937522553,-231.70419964187073,36.34471007269121,199.4899226377941,205.50902273002518,221.52411830319755,226.63158280309665
2024-08-07,185.636474609375,188.31162997355352,184.10781023600902,185.44539520731024,15072541,22.687626732445594,-6.945201337655988,-3.7245741592072696,-3.220627178448718,-191.09965548278595,41.04394121099537,198.34343519501093,205.50902273002518,221.57188811530628,226.6775923862698
2024-08-08,187.2606658935547,188.40715685068767,184.0122724186073,185.34984277219186,15346707,25.0853326036501,-7.462624196531777,-4.472184166672172,-2.990440029859606,-152.25302834508412,45.132993402840974,198.2001218844567,205.50902273002518,220.7120142902864,226.6775923862698
2024-08-09,177.6110076904297,184.68106216132108,177.6110076904297,184.48998276014538,20692256,16.795069640782557,-8.552741629842899,-5.288295659306318,-3.264445970536581,-160.41996658733686,49.62203533346457,194.23517064453802,202.49947922318069,218.08463178560646,226.6775923862698
2024-08-12,177.8976287841797,180.76386345173924,176.4645114503999,178.56641395759223,14909551,15.887844422458883,-9.286490738151144,-6.087934675075283,-3.198556063075861,-140.54205736412814,53.651713915501496,193.6619225245231,201.9262311031658,218.92061541112793,226.6775923862698
2024-08-13,177.99317932128906,180.47724066899906,174.1715330216518,177.89763233242866,15090786,17.517013223528835,-9.747914176308115,-6.81993057532185,-2.9279836009862645,-123.82532276687158,57.41830377384166,192.5154333101491,199.34662331541637,219.44609174782596,226.6775923862698
2024-08-14,174.36260986328125,179.90399983215516,174.36260986328125,179.1396676677547,11380860,18.038537713855604,-10.28795900141398,-7.513536260540278,-2.774422740873703,-113.21396856760097,60.65877226965074,190.2224376483382,199.34662331541637,219.44609174782596,226.6775923862698
2024-08-15,177.419921875,177.99317463622614,173.02503749315173,174.93586059267443,15866835,18.324598574101543,-10.349941208167053,-8.080817250065632,-2.269123958101421,-99.88842476433001,63.64775956200345,183.20016760370402,198.77337555116634,219.4460928127864,228.14962827216812
2024-08-16,173.3116455078125,178.85303529101228,173.3116455078125,178.1842501364795,12025752,18.292671050782744,-10.608280468297181,-8.586309893711942,-2.0219705745852394,-93.41603980133273,64.96648924655194,183.05685758567944,198.77337555116634,219.4460928127864,228.7016444634686
2024-08-19,176.9422149658203,177.3243883303289,172.16515724763713,173.88490094186773,14161043,23.24059317663375,-10.400172860999135,-8.949082487169381,-1.4510903738297536,-84.07611486399772,66.3711977283768,180.2861570491624,198.343435428409,215.20645533581717,228.7016444634686
2024-08-20,177.3243865966797,179.99952722996963,175.7957223104371,176.5600544535584,15487608,24.872239612454038,-10.088118476056025,-9.17688968494671,-0.9112287911093144,-68.49370044240843,63.69214510642223,180.2861570491624,198.343435428409,215.20645533581717,228.7016444634686
2024-08-21,182.48361206054688,185.92309958520417,176.94222197234288,177.3243953519847,22414696,27.3476232962512,-9.317104963942484,-9.204932740745866,-0.11217222319661779,-44.39590635094613,55.549182360618275,179.04412841642065,197.0058595968738,216.20963370564496,228.7016444634686
2024-08-22,184.39442443847656,186.0186211162915,179.71291379446473,183.91671867568257,15932609,35.094341328327104,-8.454427236680289,-9.05483163993275,0.6004044032524618,-31.759962295685245,48.41638336254369,179.09188918196432,197.0058595968738,216.4484867947024,228.7016444634686
2024-08-23,176.9422149658203,185.15876007246467,176.464509194002,184.39442792187072,17121464,38.669428314907584,-8.276671627821457,-8.899199637510492,0.6225280096890344,-51.185238693985006,44.56062197073706,179.09188918196432,197.0058595968738,216.4484867947024,228.7016444634686
2024-08-26,173.98045349121094,178.85304377252132,172.83394793944504,178.18425858627367,14572704,38.99371911496407,-8.279349241330294,-8.775229558274452,0.4958803169441577,-76.71613316585758,43.223815238086075,179.09188918196432,197.0058595968738,215.7319275080147,228.7016444634686
2024-08-27,177.2288360595703,178.66195333228922,173.21611061164197,173.88489575655956,11976785,41.09309587753219,-7.927965294992788,-8.60577670561812,0.6778114106253312,-64.60128323722006,42.27106507824401,179.09188918196432,197.0058595968738,215.7319275080147,228.7016444634686
2024-08-28,177.80209350585938,179.99952838611563,176.84668196542685,177.80209350585938,9228825,39.75155484882362,-7.516587360751004,-8.387938836644697,0.8713514758936931,-44.008001952727675,39.90658544784298,179.09188918196432,195.76383039764292,216.99784721634592,228.7016444634686
2024-08-29,177.99317932128906,179.61737608295016,175.12694459656112,177.89763233242866,13911609,50.52084286458169,-7.093380283282244,-8.129027125972208,1.0356468426899639,-45.89049633122137,38.98181666121183,179.09188918196432,193.75745390955336,217.9532609198793,228.7016444634686
2024-09-02,184.10780334472656,184.489976712975,178.94858678997124,179.04411919821584,15037816,57.303371189771724,-6.193195268771461,-7.741860754532059,1.5486654857605977,47.454521622423364,34.13235193641967,179.4262845278683,192.61096646677015,216.97396507121937,228.7016444634686
2024-09-03,185.82754516601562,187.26066248092064,184.10780147244498,184.9676806084419,18722957,58.874451691274665,-5.280157003638578,-7.249520004353363,1.969363000714785,114.89654028067984,31.86878670742668,180.04730521018286,192.46765315621593,216.92619299932318,228.7016444634686
2024-09-04,183.43902587890625,185.92310185238603,179.9040059000496,183.43902587890625,17519010,60.57907916453247,-4.6951780552424225,-6.738651614531175,2.0434735592887527,72.05878807772663,28.569839406908986,180.04730521018286,191.51224542314174,216.16186532761014,228.7016444634686
2024-09-05,179.80845642089844,184.8721407100364,178.661965440707,184.2988879307288,15159526,52.747260461738435,-4.472972989129374,-6.285515889450815,1.812542900321441,39.50650459609536,26.527987077409076,180.04730521018286,191.51224542314174,215.34976370686462,228.7016444634686
2024-09-06,178.1842498779297,180.66832568078743,178.1842498779297,179.33074079523982,11081049,55.94406531619991,-4.377472983618048,-5.903907308284262,1.526434324666214,0.16937823802940766,25.08749110683253,180.04730521018286,191.51224542314174,214.44212580276562,228.7016444634686
2024-09-09,170.73204040527344,177.70654760883158,170.73204040527344,177.0377624421174,13813350,43.07035920599008,-4.847243558502072,-5.692574558327825,0.8453309998257534,-139.07994176840955,27.645003845399195,178.99635144309704,188.50269134014903,214.44212580276562,228.7016444634686
2024-09-10,169.39447021484375,172.64286364358242,167.77027350047442,171.3052933090249,14048259,41.33610918374594,-5.266758940812963,-5.6074114348248525,0.3406524940118896,-183.06291878838823,30.860521258383393,177.51546799069752,180.57278560736535,210.7160151831926,227.74622883673607
2024-09-11,164.61741638183594,170.34988580027417,164.61741638183594,168.63014205905796,13315042,30.315770361665756,-5.916494558181796,-5.669228059496241,-0.24726649868555484,-211.40258818579082,34.558874989008665,175.9390394313783,178.85304703002154,204.02814412308894,221.6793723762478
2024-09-12,166.050537109375,167.67473389523954,160.79577336906834,167.101481110382,18687445,29.574470181786424,-6.243799219642227,-5.7841422915254395,-0.4596569281167877,-198.030074907596,38.677328101977444,174.0282179249945,174.601465109878,202.49947268390963,221.1538891811133
2024-09-13,167.3881072998047,167.67473369188585,164.04416674184685,166.52824270198508,15656892,37.684727707582645,-6.322379332722022,-5.891789699764756,-0.4305896329572665,-146.44116907641566,42.246654357275936,174.0282179249945,174.601465109878,201.92622896251805,221.1538891811133
2024-09-16,164.33078002929688,168.63013183238894,164.33078002929688,167.4836409339156,11792989,37.592112331623625,-6.555784396369546,-6.024588639085714,-0.5311957572838324,-133.06035354911324,44.1888331839284,173.35943761072718,174.0282179249945,201.85457230724094,219.2430626933235
2024-09-17,170.06326293945312,171.68745972599908,164.80849919694194,165.2862049917157,18063565,41.33951219044395,-6.206649733786122,-6.061000858025796,-0.14564887576032604,-82.9545917092959,42.49402756073112,172.8339570395524,174.0282179249945,198.36732493385935,210.97875417711913
2024-09-18,170.63650512695312,172.26070181262628,169.10784084724725,170.06325237745767,12397920,41.33949055392854,-5.816651407872797,-6.012130967995197,0.19547956012239975,-55.220365051858785,40.433148229852286,170.7320495249279,174.0282179249945,197.79407681384447,210.40550605710422
2024-09-19,177.6110076904297,178.47088686335607,172.9294967587179,173.3116555610693,17299859,49.60316730983371,-4.888439963328608,-5.787392767061879,0.8989528037332715,13.569264015860364,36.4651385924748,169.63333011621222,174.0282179249945,195.93102831278273,209.2590168427302
2024-09-20,177.419921875,179.42629196086818,176.27343093097102,177.8020952419585,14589149,42.08144943529129,-4.120743369964117,-5.454062887642327,1.33331951767821,34.797636433096194,33.62238122309705,170.11103266496826,174.0282179249945,194.78453048187728,209.2590168427302
2024-09-23,176.8466796875,180.28615244169998,176.36897392343698,178.47087636962968,11754725,39.06977279716653,-3.518040363111993,-5.06685838273626,1.5488180196242674,37.923630016612556,31.71771848899284,170.54096290538416,174.0282179249945,190.98677157743518,208.68576907848015
2024-09-24,182.1014404296875,185.3498337464521,176.56005073189252,177.22883587611784,23900391,48.478250755666714,-2.58656233143671,-4.57079917247635,1.9842368410396398,74.90846969246023,32.77040392332986,173.0728035577602,174.0282179249945,190.9151165684229,208.68576907848015
2024-09-25,178.94859313964844,182.86577189883144,178.3753403561466,182.48361309544615,12766977,49.01099711119613,-2.0788045425040593,-4.072400246481892,1.9935957039778325,55.774385665346415,35.842809353946954,174.69700024414948,174.0282179249945,189.3147962387857,199.7765540017844
2024-09-26,178.1842498779297,183.05685449952645,177.32438533455283,180.38169930685416,16879301,50.0,-1.7182717823947655,-3.6015745536644665,1.883302771269701,48.18445864663502,37.0110076872655,174.84030688787448,174.0282179249945,189.3147962387857,199.7765540017844
2024-09-27,178.85304260253906,179.90400115864165,177.2288458527271,178.66196320463592,11186074,61.333336172605,-1.362870664307252,-3.1538337757930237,1.7909631114857718,37.235825351321765,37.879045510621246,175.07916647169702,174.0282179249945,188.0249940066472,199.7765540017844
2024-09-30,179.80845642089844,180.66833558985985,175.89127769037572,178.27980664011778,11601062,64.69002034029639,-0.9926758579102568,-2.7216021922164706,1.7289263343062138,41.95546752526913,36.56603233939335,177.2288372968497,174.0282179249945,188.04887438941904,199.7765540017844
2024-10-01,175.50909423828125,181.43264277798366,173.21611240950062,180.57277823679664,18172152,65.57373687037702,-1.034293709541231,-2.384140495681423,1.349846786140192,24.26034174253274,32.024134578253424,179.13966525258502,174.0282179249945,188.04887438941904,199.7765540017844
