Price,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,MACD_Hist,CCI,ADX,Tenkan-sen,Kijun-sen,Senkou_Span_A,Senkou_Span_B
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,,,,,,,,,,
Date,,,,,,,,,,,,,,,
2023-05-05,104.94062805175781,105.24877751265939,103.48933297434517,104.19509929106503,26639300,48.537991681894454,0.9199825619779318,1.2807404970730318,-0.3607579350951,-42.84498800383357,23.993984895850936,104.87104955753614,103.8521625604605,99.77660086240785,97.79349826077913
2023-05-08,107.12751007080078,107.3163797849072,104.53307694412793,104.55295437428666,26511400,61.34624490476376,1.0270126620772118,1.2299949300738677,-0.20298226799665597,97.80111371172875,21.396995949934613,104.87104955753614,104.4784084487291,99.77660086240785,97.79349826077913
2023-05-09,106.71002197265625,109.49333255880973,106.55097977042786,107.74382283083008,36360100,60.923525640618756,1.065860411738015,1.1971680264066973,-0.13130761466868224,160.97267891303687,22.250788075690934,106.20803359309738,105.40783267826464,99.77660086240785,97.79349826077913
2023-05-10,111.08379364013672,112.2667017889728,107.2865671720809,107.32632961902368,63153400,68.146074610281,1.4330549878041836,1.2443454186861946,0.18870956911798897,252.84366741115747,25.530906746968213,107.67921139004156,107.14242954401001,99.96049876159614,97.79349826077913
2023-05-11,115.87505340576172,117.21700369911343,113.72793445318118,114.7120303237843,78900000,74.80000245605035,2.086620691235737,1.412800473196103,0.673820218039634,354.1912824201507,30.868822349131747,110.15436234511188,109.61758049908033,99.88843559431625,97.79349826077913
2023-05-12,116.80945587158203,117.3263525086974,115.41780057854822,115.98440216980849,41102300,75.21854730282773,2.649433667650854,1.660127112087053,0.9893065555638008,274.76394799670527,35.53585281689543,110.20903674990385,109.6722549038723,99.8635802289671,97.79349826077913
2023-05-15,115.81542205810547,117.77367902014673,115.31840283256857,115.41780516089364,36266800,79.09010617532508,2.9808948843636927,1.924280666542381,1.0566142178213116,198.57549254759695,39.76395833147947,110.56192499953741,109.89591815959697,101.26766293078848,98.28554808802537
2023-05-16,118.79753112792969,120.03013661857146,115.73589104041876,115.79553091747705,45035600,82.08776738351344,3.4445054513541606,2.228325623504737,1.2161798278494236,182.3295501702502,44.257909483417336,111.69015379874978,111.02414695880934,101.26766293078848,98.28554808802537
2023-05-17,120.1196060180664,120.94465977478603,118.18123401990509,118.89694293735288,33323600,80.01816719944135,3.8739441437780897,2.5574493275594077,1.316494816218682,164.53547346592214,48.4412847440678,112.21699637456561,111.48140853691663,101.27760279895016,98.28554808802537
2023-05-18,122.09774017333984,122.57487436491942,120.10966334596542,120.22894310190469,35234200,82.52834503302313,4.3240513238040705,2.9107697268083403,1.4132815969957302,154.86124944765635,52.533735708499165,113.55397565452367,112.29651583198333,101.27760279895016,98.28554808802537
2023-05-19,122.02816009521484,125.2190225534187,121.42179604468677,122.81345136694647,41353400,82.77170655439951,4.6218719136172695,3.2529901641701264,1.368881749447143,142.6409098726434,56.67013620560343,115.88500116192327,113.61858992623296,101.59072574308445,98.28554808802537
2023-05-22,124.30449676513672,125.6762669365648,122.00826305533913,122.20707527258926,35253000,90.8488915514466,4.984124338979015,3.599216999131904,1.384907339847111,130.7707131169777,60.343967509403384,116.48141705432285,113.84721211780601,101.81189779499708,98.28554808802537
2023-05-23,121.829345703125,123.88700491860872,121.48143377469272,123.4198132340918,34046300,82.29758173178797,5.013693256022435,3.8821122505100107,1.1315810055124245,100.5164844803371,62.27087542967121,119.702100694873,113.84721211780601,102.24182014439889,98.28554808802537
2023-05-24,120.17925262451172,121.18323360341482,119.14545170491347,120.39794230149177,34182600,79.48352198771416,4.848092324289297,4.075308265265868,0.7727840590234294,70.86447800943584,59.104786845080405,120.49733488456668,113.84721211780601,102.24182014439889,98.28554808802537
2023-05-25,122.7438735961914,124.57290074047049,121.2329308750019,123.77766693101161,42317000,80.67839072438647,4.867684237916819,4.233783459796058,0.6339007781207613,88.08854824904672,58.47428671783981,120.49733488456668,113.84721211780601,102.84569703340601,98.28554808802537
2023-05-26,123.86713409423828,124.51326061516868,121.72000736325325,122.43571627358159,35635900,79.94317868553833,4.9171666688034605,4.370460101597539,0.5467065672059217,85.73866024679477,57.89584256417328,120.70607898849178,113.84721211780601,102.83824169831323,98.28554808802537
2023-05-30,122.93272399902344,124.91086582541435,121.27268173314282,124.89098081092699,35076700,78.49163343624046,4.825359031061595,4.46143988749035,0.3639191435712448,77.01454203447408,56.49936860181866,121.92875047823495,113.84721211780601,103.54897873465798,98.28554808802537
2023-05-31,122.13749694824219,123.32039744853984,121.7697000220493,122.01820961393103,37325800,72.20449027470879,4.635003207913044,4.496152551574889,0.13885065633815508,66.2781097219121,56.45163430314115,122.41085932073914,113.84721211780601,104.60266039532868,98.28554808802537
2023-06-01,122.98242950439453,123.67825333636262,121.8889888039114,122.08779344621344,30772700,66.96727402539688,4.500445508126049,4.497011142885121,0.0034343652409276615,66.04669653358197,56.6841402190661,122.41085932073914,113.84721211780601,104.60266039532868,98.28554808802537
2023-06-02,123.92676544189453,125.39794561003231,123.02219444200982,123.25081902689789,26980100,66.98293332440082,4.41906732230288,4.481422378768673,-0.06235505646579309,77.47386296819819,58.03472440415499,122.41085932073914,114.29950078197491,104.49331696396396,98.28554808802537
2023-06-05,125.2587890625,126.67032186225953,123.10171983029102,123.27071213306576,32305500,72.17555538276702,4.411208037363778,4.467379510487694,-0.056171473123916016,86.99843186348959,59.86743894057318,122.90788678358649,114.88102142668492,104.35166619083665,98.28554808802537
2023-06-06,126.551025390625,127.52517876881056,124.61265355776825,125.2587800300242,26638300,69.7768832939975,4.457864680326139,4.465476544455384,-0.007611864129244417,105.6650522588987,61.84694234295125,123.33531523686202,115.30844987996043,104.35166619083665,98.28554808802537
2023-06-07,121.76970672607422,128.27071133377126,121.3919748558259,126.21305968697392,52539000,53.57758429609182,4.062201419602289,4.384821519484765,-0.3226200998824762,59.59780054337149,56.31184795869628,124.75182110438658,115.68121616244079,104.35166619083665,98.28554808802537
2023-06-08,121.41185760498047,122.49536347632653,120.51722146898638,121.5013250105357,29389200,48.40056305873544,3.677369574109136,4.243331130409639,-0.5659615563005032,-4.370543587942674,50.08882177430013,124.39396640137882,115.81044115634967,104.35166619083665,98.28554808802537
2023-06-09,121.5013198852539,123.02219746033296,121.18322789297535,121.52119731681012,23778300,48.7725784491125,3.3410923890396305,4.062883382135638,-0.7217909930960076,-1.3883653944737357,45.39634982807329,124.39396640137882,115.81044115634967,104.35166619083665,98.28554808802537
2023-06-12,122.90290832519531,123.31046771330577,120.9347165216746,122.05797719403091,28306400,46.595857044118276,3.1513598559002816,3.880578676888567,-0.7292188209882853,5.992205433592162,41.73150621013245,124.39396640137882,115.88002215405822,104.36160605899832,98.28554808802537
2023-06-13,123.0917739868164,124.41384684775032,122.44564752528463,124.23491963661708,22278300,53.449215328474764,2.9818622846423466,3.700835398439323,-0.7189731137969764,37.38667916960127,40.03602528494196,124.39396640137882,116.40189413894959,104.36160605899832,98.28554808802537
2023-06-14,122.93272399902344,123.31046343517393,120.72595759340443,122.36612242870864,30592300,58.190379232511795,2.8023959573127115,3.521147510214001,-0.7187515529012893,-29.22194276523257,35.2005177448244,124.39396640137882,117.41084555209956,104.67472900313263,98.28554808802537
2023-06-15,124.34425354003906,124.71205045968428,121.67029553605393,122.4058817914336,35246300,55.11104613622797,2.7424529467814693,3.3654085975274945,-0.6229556507460252,41.019262000925146,33.00388190598639,124.39396640137882,117.77863925292607,105.80793313568101,98.77262821373566
2023-06-16,122.7935562133789,125.35817697758901,122.54504662577507,125.17924977115783,45535600,46.662492291637015,2.540533673762397,3.2004336127744755,-0.6598999390120786,34.78502147371725,31.927587849551315,124.39396640137882,120.99932289347622,107.41082046702579,100.52710862719377
2023-06-20,122.36612701416016,123.82736469339007,121.41185104860234,122.19714230423988,26097500,48.18124956836361,2.319285946259768,3.0242040794715344,-0.7049181332117662,-37.687116756601164,28.765347225151373,124.39396640137882,121.7945570831699,109.8859714220961,103.00225958226409
2023-06-21,119.83132934570312,121.9287509272697,119.384007525838,121.67029882583057,30306300,43.3409791254894,1.9173070187239745,2.8028246673220227,-0.8855176485980483,-165.9041595928413,26.959137440237996,122.3710922517135,121.7945570831699,109.94064582688807,103.10663313809394
2023-06-22,122.41582489013672,122.50528470177673,118.12157950146805,119.28460255625292,26952200,48.51329200941999,1.7866871956382226,2.599597172985263,-0.8129099773470405,-111.7141506626978,26.91525195367296,121.73987823952854,122.00330118709502,110.22892157956719,103.3302963938186
2023-06-23,121.61065673828125,122.0579785779067,120.33828877331443,120.65638076455613,34913600,43.878076570172524,1.5997586817262999,2.3996294747334708,-0.7998707930071709,-100.9653530804586,27.860401620354622,121.73987823952854,123.19614541761965,111.35715037877955,104.45852519303097
2023-06-26,117.63450622558594,121.27269058336438,117.56492383762406,120.04008503207787,33969900,32.318977096924414,1.117888053782849,2.1432811905433464,-1.0253931367604974,-211.21863409937143,31.267281069919957,121.46155040760654,122.91781758569766,111.84920245574112,104.91578677113824
2023-06-27,117.62457275390625,118.37010159866519,115.40786365190189,116.38202467930802,39535900,27.99017427900442,0.7268222073252559,1.8599893938997285,-1.1331671865744726,-240.29722522443964,35.516976697898784,120.38302031474545,121.83928749283658,112.9252457432535,105.73089406620494
2023-06-28,119.46353149414062,119.67227864156895,116.15338190511109,116.39194899018476,27091400,43.34858539577979,0.5588462760472623,1.5997607703292354,-1.040914494281973,-149.0774626156532,36.43801031569462,120.38302031474545,121.83928749283658,114.7517955440781,107.05296816045458
2023-06-29,118.38997650146484,119.34425249229822,117.5947503010594,118.52914127613357,24090900,41.62991796523348,0.33523286863827195,1.3468551899910428,-1.0116223213527709,-126.06074958045018,37.96397347297515,120.38302031474545,121.83928749283658,115.16431458606442,107.28159035202764
2023-06-30,118.98639678955078,120.35817467379623,118.97646186568765,119.45359606410328,29532200,43.22438723988887,0.20379454828035648,1.1182430616489054,-0.9144485133685489,-79.86090409015267,36.915581180163684,119.61761417264597,121.83928749283658,116.7746564063395,107.28159035202764
2023-07-03,119.1852035522461,119.47347559317684,118.11164027924423,118.52913457966352,14467900,39.28976946784142,0.11435259119751606,0.9174649675586276,-0.8031123763611115,-87.61335744289929,36.99316759823418,118.95657417683931,121.83928749283658,117.17227350118634,107.28159035202764
2023-07-05,121.02417755126953,121.879051198591,118.51920407152356,118.52913899530057,27584800,44.56066475322642,0.1896726009128713,0.7719064942294764,-0.5822338933166051,-29.01825486006622,32.412637374238436,118.95657417683931,121.83928749283658,117.17227350118634,108.78258971545225
2023-07-06,119.3939437866211,119.58281349516577,117.69413916145064,119.08579433281497,24745200,41.35919740117385,0.11647535549381871,0.6408202664823449,-0.5243449109885262,-78.06085429346426,29.62650872764046,118.73292111490429,121.83928749283658,117.2766455531489,108.88199274469403
2023-07-07,118.76771545410156,120.3283554924255,118.68819055922752,119.38401442959689,21709500,35.84049127293156,0.007844195315016123,0.5142250522488792,-0.506380856933863,-56.985925073343786,25.92101714819548,118.64345742524645,121.83928749283658,117.88798129802048,110.30346681738355
2023-07-10,115.75576782226562,117.60467983981444,115.44761834731118,117.5947449163012,35315200,33.36463992549898,-0.3176244073113139,0.3478551603368406,-0.6654795676481545,-151.9618592301495,26.679797677647723,118.64345742524645,121.83928749283658,118.12903571927257,112.41083013872498
2023-07-11,116.441650390625,117.0082519403374,114.66232085425186,115.59671931949748,23078800,36.16523336379881,-0.514287245427937,0.1754266791838851,-0.6897139246118221,-138.95017673573128,28.050330711846076,118.27068602642143,121.46651609401155,118.12903571927257,112.41083013872498
2023-07-12,118.22099304199219,119.61264838736349,117.70409638543734,118.09177077383134,30404400,46.102031590035736,-0.5205651293654654,0.03622831747401502,-0.5567934468394804,-49.59436183310617,25.032789204108393,118.27068602642143,121.46651609401155,118.35518005135702,112.41083013872498
2023-07-13,123.79754638671875,124.08581844010132,119.73192528394326,120.20906706496888,44297900,52.92141497755686,-0.07469807498659975,0.014043038981892063,-0.08874111396849181,94.30428290873962,25.377214805199202,119.37406964717658,121.46651609401155,118.89445410513571,112.90785760157235
2023-07-14,124.67230224609375,126.02419516288542,122.75380770858142,124.0560032525554,33283100,56.45433572273197,0.34526031907789445,0.08028649500109254,0.2649738240768019,150.29191177035608,26.98306314510854,120.34325800856864,121.46651609401155,119.32188255841123,113.33528605484787
2023-07-17,123.90689086914062,126.34228197046,123.45956902871312,125.18920134410803,25716200,65.2932742139385,0.6092945029432286,0.18608809658951977,0.4232064063537089,147.4576431548446,28.58345527180144,120.50230141235593,120.50230141235593,120.21651863341368,113.70805233732821
2023-07-18,123.0221939086914,123.9367074121014,122.22696015899771,123.85718252034981,26193600,62.622018296901636,0.7386412484093796,0.29659872695349176,0.44204252145588785,100.41917267935271,28.106781510454983,120.50230141235593,120.50230141235593,120.10220377886424,113.70805233732821
2023-07-19,121.30250549316406,124.43372798942477,121.07388090673209,123.85718389369957,37224000,54.32445446905865,0.6943806056025039,0.3761551026832942,0.3182255029192097,75.19105268379597,26.061496827284756,120.50230141235593,120.50230141235593,120.10220377886424,113.70805233732821
2023-07-20,118.4893798828125,123.35022728332343,117.51522645146359,120.69614644921113,37906800,50.216074883405135,0.4273814139097709,0.3864003649285896,0.04098104898118132,-6.709717621040949,24.771794942124927,120.50230141235593,120.50230141235593,120.13699427771851,113.72793207365154
2023-07-21,119.30448913574219,120.26870762710904,118.0221862337657,119.90091826139151,72937900,50.68493105676815,0.2783465298952308,0.3647895979219179,-0.08644306802668711,-23.814536929108222,23.159237609655253,120.50230141235593,120.50230141235593,120.39793027016421,113.72793207365154
2023-07-24,120.80548858642578,122.26672628471773,120.25877200297913,120.9347184353893,29686100,53.30360965095673,0.27814711506775325,0.347461101351085,-0.06931398628333174,42.338524684402266,20.904137177113807,121.92875421096178,120.50230141235593,120.90240597673919,114.35417796192016
2023-07-25,121.48143768310547,122.41583625002411,120.29852950446688,120.63650652003999,52509600,50.978727768211975,0.3287429759486855,0.3437174762706051,-0.014974500321919604,46.66830318606611,19.127919415627193,121.92875421096178,120.50230141235593,121.08630282715245,114.79652206574542
2023-07-26,128.49932861328125,130.1991255240082,127.5549953108974,129.29456224553815,61682100,65.83678410022497,0.9244690041064842,0.459867781837781,0.46460122226870326,232.00523590989792,23.2809559359333,123.8571759877359,122.43072318913002,122.69664464742752,115.14443431640925
2023-07-27,128.62857055664062,132.44568976761187,128.0222064898002,130.88504210607283,44952100,67.45247324907058,1.3909805600638379,0.6460903374829924,0.7448902225808455,206.91397751602454,27.764279566613432,124.98045810953772,123.55400531093187,123.09426174227437,115.14443431640925
2023-07-28,131.78961181640625,132.9426999912715,129.79160010913102,130.00033967744673,36591200,78.22890798526973,1.9927922720907674,0.9154307244045474,1.07736154768622,199.51341594638302,31.838961862120723,125.22896322136754,123.80251042276169,122.08282466744171,115.14443431640925
2023-07-31,131.9287872314453,132.7339559670001,130.99438864081316,131.93872215574996,28055500,77.80157808842357,2.452689603544158,1.2228825002324695,1.2298071033116886,170.1371615843085,35.28027565668558,125.22896322136754,123.80251042276169,121.87158971331178,115.14443431640925
2023-08-01,130.7657470703125,131.83931030101502,129.9009233976841,130.00033329912412,23166800,73.02915489951445,2.692279014438114,1.5167618030735985,1.1755172113645154,128.28520379858867,36.38701930288963,125.22896322136754,123.80251042276169,122.46801182857409,115.14443431640925
2023-08-02,127.61465454101562,129.31445170964074,126.79953577312962,128.67826774087553,26273300,57.692302961572615,2.597941068904717,1.7329976562398222,0.8649434126648949,70.83832963727744,33.01907237902932,125.4824431125186,123.80251042276169,122.1896839966521,115.14443431640925
2023-08-03,127.68421173095703,128.618610124166,126.66035353443749,127.20707761214699,20089500,56.27323799617164,2.4999721287937717,1.886392550750612,0.6135795780431597,59.51255282988029,29.92877105968254,126.60073599712531,123.80251042276169,121.111153903791,115.14443431640925
2023-08-04,127.34626007080078,130.7259845647358,127.14745542430265,128.50928317902822,26147200,57.29342508580358,2.3677670190214997,1.9826674444047896,0.38509957461671007,64.11470659063097,29.271625122328537,126.62061474786918,123.80251042276169,121.111153903791,115.14443431640925
2023-08-07,130.74586486816406,130.825389757462,128.2508340337058,128.38999879802174,22746300,64.80000865465949,2.50839796222013,2.087813547967858,0.4205844142522719,79.17202079448778,28.792777348245743,129.8015267628545,123.80251042276169,121.111153903791,115.14443431640925
2023-08-08,130.6166229248047,130.7259677414803,128.7677111314481,129.8412742857668,23535200,69.00605917189242,2.5796832702448427,2.186187492423255,0.39349577782158773,72.92478283135283,28.272981241714465,129.8015267628545,123.80251042276169,120.72845083274127,115.14443431640925
2023-08-09,128.88702392578125,131.25282502828625,128.23095493467528,130.8751007464739,24912900,72.19869430943042,2.4681617735301984,2.2425823486446435,0.22557942488555494,57.290285439447274,26.79326034195578,129.8015267628545,123.80251042276169,120.39793083483795,115.14443431640925
2023-08-10,128.91683959960938,131.26277077712732,128.67826492860314,130.53712700857182,20857800,71.23412804082636,2.355038640130033,2.2650736069417214,0.0899650331883115,55.144914900094726,25.525409136110394,129.6971547507188,123.80251042276169,120.39793083483795,115.14443431640925
2023-08-11,128.78762817382812,129.15541757238014,127.4059152382831,127.89299957330871,19591100,68.77054024407704,2.229263893214238,2.257911664196225,-0.02864777098198701,30.928064122214597,22.367012857999264,129.24983191772625,123.80251042276169,120.28610430387043,115.14443431640925
2023-08-14,130.54705810546875,130.58681296556023,128.19119207364483,128.61862128286964,24695600,70.28475674147579,2.2456710929613735,2.255463549949255,-0.009792456987881337,51.55008681817123,21.51147553768594,128.96156215578242,123.80251042276169,120.24137245904151,115.14443431640925
2023-08-15,129.0063018798828,130.63652424337354,128.50928268165,130.3184398437721,19770700,51.50269875197985,2.1100247147340525,2.2263757829062145,-0.11635106817216201,41.008936922733255,20.847904158756506,128.96156215578242,123.80251042276169,120.24137245904151,115.14443431640925
2023-08-16,127.9327392578125,129.50332175254619,127.10769314822178,127.9327392578125,25216100,48.04685291562946,1.894062873453663,2.1599132010157045,-0.2658503275620414,12.185353938230035,18.729090585163505,129.18523196267455,125.22896322136754,119.86860106021649,115.14443431640925
2023-08-17,129.1454620361328,131.20312872387996,128.51921301502338,129.02618228652022,33446300,41.66659453137548,1.8000186567785619,2.087934292168276,-0.2879156353897141,42.144352145918965,18.441636022760548,129.18523196267455,125.22896322136754,119.86860106021649,115.59672298057814
2023-08-18,126.70014190673828,128.47947167011137,125.6265785438241,127.74387774520072,30504800,35.612590518441266,1.510755984881655,1.972498630710952,-0.461742645829297,-58.40689134325379,18.23593072626523,128.4446746604757,125.22896322136754,120.42029287059407,115.68121616244079
2023-08-21,127.60469055175781,127.962544943202,125.80548367204307,126.42179014262146,25248700,41.17635283173809,1.339066820634855,1.8458122686957328,-0.5067454480608777,-77.5768427172087,17.825861137315492,128.4446746604757,125.22896322136754,120.9048870512901,115.68121616244079
2023-08-22,128.31048583984375,129.50332895458752,127.5550220729981,127.74387663884217,22054900,52.249389090744074,1.2455952554382606,1.7257688660442385,-0.48017361060597796,-44.914201271924846,16.070319516075383,128.4446746604757,125.22896322136754,120.50230141235593,115.68121616244079
2023-08-23,131.5808563232422,132.61466473883638,129.09576035782433,129.40390983068463,27819700,60.43673419177283,1.4190519850232874,1.6644254898400483,-0.2453735048167609,106.33668108999814,18.187374120012866,129.12062164133025,125.22896322136754,120.50230141235593,115.81044115634967
2023-08-24,129.0063018798828,133.44965472550993,128.79756231060549,133.1514401730058,28500700,53.97053064617907,1.333402037107959,1.5982207992936306,-0.2648187621856717,62.4501239204267,20.76088784035766,129.538116634667,125.48244058848675,120.50230141235593,115.81044115634967
2023-08-25,129.10569763183594,129.98044101070192,126.49137208205629,128.76771308654853,26762900,45.34157856736097,1.259030918103818,1.5303828230556682,-0.27135190495185024,-39.890345492906796,19.21474077362507,129.538116634667,125.73592047963781,120.50230141235593,115.88002215405822
2023-08-28,130.2289581298828,131.74983558444546,129.36414962335698,130.52717266697422,20543300,48.957797484700876,1.2760198427384495,1.4795102269922245,-0.20349038425377497,85.65634661968608,19.742854798263146,129.538116634667,126.85421336424453,120.50230141235593,116.40189413894959
2023-08-29,133.76776123046875,135.7558381265067,131.45164982644576,131.45164982644576,43075600,61.95816749898499,1.5570864003452414,1.4950254616628278,0.06206093868241358,251.95023247355098,23.142545152758956,130.69120833516538,128.02718381548678,121.21552781165886,117.41084555209956
2023-08-30,135.0699462890625,135.46755559265864,133.27073916338247,133.97649795243905,28315800,64.19079894286025,1.8634286777842988,1.568706104887122,0.29472257289717674,250.87319543465168,25.91056633360932,130.69120833516538,130.69120833516538,121.21552781165886,117.77863925292607
2023-08-31,135.3582000732422,137.17729207084193,134.98046064717033,135.19915029723072,30053800,65.04323529699462,2.105199383031106,1.676004760515919,0.42919462251518725,241.70531907759667,29.38089066135273,131.4913878714425,131.40193530733302,123.14394958843296,121.96352998859469
2023-09-01,134.85125732421875,136.64052953536765,134.04608862115742,136.64052953536765,21543700,60.453950806245395,2.230190122170967,1.7868418328469287,0.44334828932403836,170.97415455024185,30.71028697976655,131.8343320764491,131.40193530733302,124.2672317102348,123.55400531093187
2023-09-05,134.96058654785156,135.60670538678164,133.77767852375467,134.63255208309874,19403100,65.54234095009738,2.3114234869473194,1.8917581636670069,0.4196653232803125,129.21267182408803,31.36588840233941,131.8343320764491,131.40193530733302,124.51573682206461,123.80251042276169
2023-09-06,133.65841674804688,135.7160684536214,132.87311787805362,135.20911430420693,18684500,64.7693467902359,2.244850059514789,1.9623765428365634,0.28247351667822573,92.58282216272977,30.231754495688925,131.8343320764491,131.40193530733302,124.51573682206461,123.80251042276169
2023-09-07,134.45362854003906,134.7717281086327,132.1574022626096,132.79358623197456,18844300,63.993797090022646,2.2305447529443256,2.016010184858116,0.21453456808620963,74.41403972391211,27.952409702801482,131.8343320764491,131.40193530733302,124.51573682206461,123.80251042276169
2023-09-08,135.5669708251953,135.84530038220512,134.04609318588336,134.10573306698214,23558300,75.14105423465558,2.282731207832427,2.069354389452978,0.21337681837944888,96.13970313103117,27.372263279967157,133.27072084709945,131.40193530733302,124.64247676764015,123.80251042276169
2023-09-11,136.10372924804688,136.66038829795693,134.9804610573074,135.72598982082727,20763400,74.61153495721427,2.3404223363302776,2.1235679788284383,0.21685435750183935,100.97269145563656,27.841903320720565,134.31447094864384,131.40193530733302,125.2016232099435,123.80251042276169
2023-09-12,134.5331573486328,136.054034931668,134.38405765140297,135.44767088322882,18405500,67.16016841672958,2.2336626719655612,2.145586917455863,0.08807575450969818,71.06906535519546,26.947210991649047,134.66734716672576,131.40193530733302,125.21156258531543,123.80251042276169
2023-09-13,135.89500427246094,136.08385883851705,133.35025307890763,134.28465165631675,20749500,63.29670060931218,2.2332015764642392,2.1631098492575385,0.07009172720670076,67.09819360128465,24.075232623544025,134.66734716672576,131.40193530733302,126.8020185928081,123.80251042276169
2023-09-14,137.2766876220703,137.87310146803273,135.42777588072903,136.77966849985836,24751000,77.5133757703124,2.317610483074901,2.194009976021011,0.12360050705389014,99.25306634297365,24.18265004045108,135.01525186532115,131.7498400059284,126.8020185928081,123.80251042276169
2023-09-15,136.58087158203125,137.69420491628924,135.66635806419885,137.15741568045607,38919600,73.9187580621379,2.3018246091846777,2.2155729026537445,0.08625170653093317,87.72863109706654,24.032078811830832,135.01525186532115,131.7498400059284,126.8020185928081,123.80251042276169
2023-09-18,137.3860626220703,138.33039612819755,135.7955950144073,135.7955950144073,21861300,73.37684603361934,2.3274569036705657,2.237949702857109,0.08950720081345676,98.53076709428649,24.832787080853343,135.24389919540357,131.97848733601083,126.74983258674024,123.80251042276169
2023-09-19,137.21707153320312,137.58487610215266,135.80553864561958,136.6007725004365,20353700,64.4464127772921,2.3075346896553413,2.2518667002167554,0.05566798943858586,89.75386425395588,25.555161825965616,135.24389919540357,131.97848733601083,126.52617117024397,123.80251042276169
2023-09-20,132.9427032470703,137.25682633323285,132.82340832300335,137.25682633323285,29927500,42.86661624911863,1.9246541779045572,2.186424195754316,-0.26177001784975884,2.4936420450849566,24.400920667531906,135.57690222560046,131.97848733601083,126.38203628927205,123.80251042276169
2023-09-21,129.66236877441406,131.44169080160074,129.29457942734587,130.65640715487683,31503900,34.09212946468904,1.3410640848063622,2.0173521735647255,-0.6762880887583633,-147.32318844220939,27.06554576731823,133.8124877777717,131.97848733601083,126.38203628927205,123.80251042276169
2023-09-22,129.47349548339844,131.24288253838307,128.82737662105137,129.98044958303285,26397300,34.70879030767509,0.8534857825566178,1.784578895363104,-0.9310931128064863,-153.48462937069468,29.731553919045766,133.57888637462446,131.97848733601083,127.20709759202104,123.80251042276169
2023-09-25,130.328369140625,130.38800901498652,128.19119274762159,129.056001261507,20094600,37.36440471265162,0.5299487060706838,1.5336528575046202,-1.0037041514339364,-169.39603005264948,32.53804622679302,133.26079443790957,131.97848733601083,127.20709759202104,123.80251042276169
2023-09-26,127.80352020263672,129.58284220679568,126.46156233925063,128.99636321019003,25718700,35.027916590090655,0.06901348920007422,1.240724983843711,-1.1717114946436369,-208.0941691341156,36.155592932654656,132.3959792337241,132.0679399001203,126.83681894092162,123.80251042276169
2023-09-27,129.76177978515625,130.11963425371414,127.80353788445824,127.80353788445824,22746500,38.675653419051464,-0.13669012984743745,0.9652419611054814,-1.1019320909529189,-136.48741297422825,37.99756372340601,132.3959792337241,132.3959792337241,126.83681894092162,123.80251042276169
