,symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Cloud_Position,TK_Cross,CPrice,change
0,KRDMD.IS,69.27117957481688,53.81511962313295,97.36155015984097,78.78463550420739,0.10329199049052289,0.18359413786136747,0.08030214737084458,14.202580146029264,0.607981990032027,18.589743589743584,26.87103272009023,1718156401.0,51.16429076295158,-871311808.3677527,28.85010369957237,26.88446052913669,1.5293062404490776,-0.14341544929770214,0.747943155317186,23.481724387008327,23.833333333333332,24.251043573725756,-1,23.78575981601873,24.519999504089355,28.219999313354492,31.195000648498535,29.5600004196167,,Below_Cloud,Bearish,23.9,0.7588532883642474
1,BRSAN.IS,32.885244432495405,24.254311770554988,73.73386534818951,50.49889626410887,1.2699213330095371,0.032279447764981484,-1.2376418852445557,14.823211340234193,0.38458649770938713,6.4,36.067365416565075,20700792.0,43.621025344101945,-59952371.06488772,10.913149769129458,-42.30531182874021,-3.0802292263610314,-0.17759438465700564,11.37215269133181,333.59533468559835,337.5833333333333,359.49980853627846,-1,338.062616527256,393.125,378.125,392.3125,392.875,,Below_Cloud,Bullish,338.25,1.7293233082706694
2,ARCLK.IS,47.27366083216364,37.200182064363666,88.68085473451542,66.83403879320288,0.5400319653803729,0.6135372273670381,0.07350526198666522,18.88714792806655,0.45852781098974743,9.977827050997782,39.459485721819746,1725850.0,46.2092172937896,-59247974.723082356,28.07467352550114,-17.634103493884453,-1.6666680051569354,-0.06165225068259645,3.3177040985538437,110.46541552127738,111.86666615804036,114.89207519196495,-1,111.85229700311761,121.5,134.3499984741211,140.85000038146973,136.20000076293945,,Below_Cloud,Bearish,112.1,0.35810205908684
3,HEKTS.IS,64.51615632263115,52.604008100164606,94.74515234803478,77.67290551247494,0.009425006253223726,0.01240071285933484,0.0029757066061111143,9.496148233978312,0.6784846889162474,2.1355617455896003,46.39143538698577,-439051395.0,54.47065727562365,-6217359594.792258,12.978798885842036,46.66135939919352,-0.3134793192439665,0.06973400900026594,0.08481277738981505,3.1326978254995286,3.1700000762939453,3.268704403507217,-1,3.1642281673495267,3.2149999141693115,3.200000047683716,3.569999933242798,3.7649999856948853,,Below_Cloud,Bullish,3.18,0.9523809523809712
4,MIATK.IS,52.561893425543474,38.25510301950541,96.41413154359005,75.69307709335978,0.19250578053100612,0.236094986366977,0.043589205835970896,18.517330705649712,0.4593066078357747,6.052963430012606,42.26852354011763,237176819.0,44.75973939018424,-892256504.5072263,21.49911690305061,-32.72175252705787,-0.9174288381074016,-0.3367397835632585,1.3127465656337918,31.885639328018403,32.20000076293945,34.15291856669826,-1,32.13311733881718,37.849998474121094,41.21999931335449,39.57000112533569,37.83000087738037,,Below_Cloud,Bearish,32.4,1.2499999999999956
5,ZOREN.IS,23.976588129346684,17.738776583500393,53.290673909772664,38.87570825891881,0.00826979467942492,-0.003872316270730314,-0.012142110950155233,18.891273519893083,0.33706027410308104,5.031446540880494,35.93555763725338,-1536628503.0,41.63260394099669,-3842882751.154709,27.312634805092866,-52.26413813340816,-5.828222631174283,-0.12522364995279814,0.07928562142633973,3.0356287721688076,3.06333327293396,3.1907795532872907,-1,3.144285054601004,3.340000033378601,3.390000104904175,3.850000023841858,4.09499990940094,,Below_Cloud,Bearish,3.07,0.9868421052631415
6,SMRTG.IS,26.553677795697325,17.749529437537245,63.98628152139627,41.924243269715795,0.07487146282822708,-0.0026793976435098843,-0.07755086047173697,18.11298424871013,0.3534274647965141,5.177993527508096,47.08441496939863,10010201.0,42.39259896848762,-202767284.45407033,12.486336325848205,-51.439487138341214,-4.983388641162395,-0.297456696073527,1.0024264896937376,28.185212936169236,28.600000381469727,30.441200468731573,-1,29.194600245666493,33.230000495910645,32.26000118255615,37.81999969482422,39.69999885559082,,Below_Cloud,Bullish,28.6,0.7751937984496138
7,MAVI.IS,46.10194044188691,34.89980361787218,71.00382703374176,50.078363426133656,0.12050611069500693,0.015771399284148557,-0.10473471141085837,14.364691623786419,0.5708167692426366,7.2058061171591525,37.15153340676414,28878011.0,55.35932411560723,-170329725.04972985,15.45390368345458,3.004286897954076,-0.24979126847673988,-0.11764676056060232,0.9851651813319715,31.962805552608344,32.47999954223633,33.341337164934565,-1,32.106609789220364,31.730321455483917,32.05351029827059,34.64021968661951,36.479257720692836,,Below_Cloud,Bearish,32.7,1.9962570180910744
8,TTRAK.IS,61.411839189616956,48.36182336182335,99.39165984294907,78.16856889281816,3.0294289523280717,5.0045013637567735,1.9750724114287017,14.333288239966379,0.5706500541453742,11.538461538461538,26.026573976959646,-4716724.0,48.862034779216685,-11948991.127056204,21.734717830007767,22.18027371401606,-0.6611570247933884,0.00640322098880961,15.916875844926759,592.9046653144017,601.1666666666666,602.2627614056286,-1,597.0363869607368,644.25,708.5,727.9376424813422,705.2447068657978,,Below_Cloud,Bearish,601.0,0.16666666666667052
9,EGPRO.IS,15.22315966262786,9.81962963882046,57.32587841006055,36.27791876826228,0.05887906381830635,-0.035482042753910426,-0.09436110657221677,17.994064179009772,0.2757610412248615,2.852936134884921,39.17417060503378,-13760348.0,35.835328194563296,-72859418.96530189,31.462591747377445,-73.01531745666907,-5.12333931506097,-0.3655685750225969,0.56278358412448,19.89418846695225,20.073333104451496,21.32548436686768,-1,20.273185752830567,23.25810551386386,23.17015500014263,24.572481667467713,23.94216731733954,,Below_Cloud,Bullish,20.0,0.5025125628140836
