,symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,CPrice,change
0,A1CAP.IS,100.0,95.65218225927885,100.0,98.26849167187368,0.08427513665849859,0.14735644722474942,0.06308131056625083,34.87931665413373,1.314023554934041,100.0,81.56586607475842,312860089.0,82.86471386267348,-416220369.50929874,18.235285661168067,314.3824271476835,38.74458887862966,0.10269689414314197,0.2578349007721772,5.792849850702963,6.336666584014893,5.48476598967322,1,5.626989450014639,6.41,2.8892455858748
1,ACSEL.IS,19.487171511675957,17.39315641153474,20.94519254864311,17.805290003563353,-0.3014750503636272,-1.100714625200734,-0.7992395748371068,24.2442782079924,0.2950321466686351,22.187004754358163,50.311346040943874,1877677.0,46.51169068116192,-7239704.264924291,19.757021609228353,-62.02931172788233,-11.22864351539651,-0.16496343534422722,5.9828935813049355,109.7734267755164,109.86666615804036,105.31587579709779,1,113.12976759595729,109.1,-0.18298261665141702
2,ADESE.IS,64.59028004837464,64.7504312004983,35.82339221940444,43.449107798354795,-0.02979401522337672,0.022413474764812646,0.052207489988189366,63.230048089800675,0.7097805142907571,68.70229007633587,74.95162728375479,1591197636.0,64.0923226219333,-1862758197.5911932,37.725935471311956,62.8056665819889,26.44231783215148,0.024925169917850407,0.16139614892408297,2.6387424459321984,2.643333355585734,2.3508430064541113,1,2.645215298124,2.63,-0.37878787878788955
3,ADGYO.IS,11.56836126997233,12.902769999713323,28.483277172754523,27.01363970289081,0.029305744530681133,-0.15586395709853518,-0.1851697016292163,13.797988141314816,0.16250412566495726,27.591973244147173,32.84965002731344,74700863.0,40.243265529509344,-42427393.98536212,17.357330769136976,-91.70858494053786,-6.002637576328545,-0.3040737169171879,0.9301301588932402,28.792778912712542,28.71999994913737,28.347635925142328,1,29.58782607232782,28.5,-1.7241379310344862
4,AEFES.IS,79.70547435105449,58.86935905729956,100.0,72.56401820562627,1.2081711802526864,1.1974918907442094,-0.01067928950847713,15.765631104155284,0.8311621930584192,15.718327569946556,47.65618111713448,14718343.0,58.25673571583984,-185264511.74921834,19.164426905319463,95.95498013560149,0.5892752021115215,-0.12028436709825764,6.781162325452737,165.36531394973971,169.96666463216147,151.76794072998376,1,166.6399763491222,170.7,1.6071428571428514
5,AFYON.IS,56.3685825964969,44.98645385679132,80.53879170977267,64.01386658182683,0.03045521204369398,0.03013694141624855,-0.0003182706274454314,7.116352730010933,0.7044027976015458,36.95652173913046,57.15057440707475,381491047.0,53.27251043731308,-373278788.2379663,14.800945149245205,57.28281855215929,-1.9176101246617605,-0.17034206795141474,0.360842162086462,13.703722380237695,13.823333422342934,14.316255651866458,-1,14.061969030050365,13.81,0.0
6,AGESA.IS,93.59930736781367,85.27899161588078,99.35104474079078,91.36842185527864,0.3258264247713094,1.6042036743070738,1.2783772495357644,17.437479404240342,0.9398261783632293,81.22503328894808,76.13737019810115,16639194.0,62.48588592943849,16160785.05022138,24.82850414755349,153.74259467741138,9.911249598920689,0.007155190466690915,6.518823787646763,146.73408082726036,148.70000203450522,129.5132183858411,1,136.4503524875378,148.6,-0.13440860215054862
7,AGHOL.IS,83.16151202749141,76.29803186504218,85.11645415029808,85.10047087410372,2.0291144230132065,3.762569513670326,1.7334550906571191,13.796661104013962,0.9022604008720445,16.32183908045977,45.99419872817819,-2302408.0,56.73719290051659,-14564102.46700109,23.109123586084753,153.50767953507665,3.502626970227671,0.01652593641837328,10.236067421694289,291.97515212981745,295.5833333333333,268.77295542209833,1,286.02146908818344,295.5,-0.8389261744966459
8,AHGAZ.IS,66.30605286533859,56.42638482964728,80.00201356427698,64.06386392752621,0.10264777308460357,0.08320630428792003,-0.019441468796683545,9.85266653048042,1.055632012622564,95.67956795679568,71.00867184565504,368617994.0,60.007031961122514,181736926.7053933,18.66337006494249,165.32375057855887,5.186539220833315,-0.04667421066111948,0.9732368029591196,22.593550167509314,22.85333315531413,20.006389817087914,1,20.923322425522326,23.12,2.2104332449160102
9,AKBNK.IS,70.50399887787593,58.68652057205606,96.49029239706817,89.2607522978098,0.19022841170486715,0.7342343282440891,0.5440059165392219,10.346483515695741,0.7855534318794487,18.88297872340425,58.92603331977935,1472750680.0,49.6861580007176,-1440747651.023497,27.963629686687277,115.47750949831345,0.5825227904088289,-0.11792182936829637,1.8454558651999564,51.41747472735979,52.083333333333336,54.67829180171954,-1,50.775620824057604,51.8,-0.38461538461539435
