,symbol,priceToBook,CPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI,ADX,CCI,ROC,ATR,OBV,CMF,AD,MFI,MACD,MACD_signal,MACD_Hist,MACDAS,MACDAS_Signal,BB_Middle,BB_Upper,BB_Lower,BB_%B,BB_BWidth,FWMA,VWAP,kama,EMA_200,Supertrend,st_way,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,time,YF%,MACDAS-dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross
0,A1CAP.IS,1.3448184,10.07,,,,,7.488,10.1,9.87,10.25,none,4.28,10.78,64.99280075730363,36.22052705764101,93.09262832251925,18.19247833077453,0.5288366750654719,252010009.0,-0.14288697420096266,-821754700.5881178,71.78774125440248,0.47917905760867185,0.4444424871976162,0.034736570411055656,0.034736570411055656,0.032298822605323144,9.082499980926514,10.569333989956238,7.595665971896788,0.8320813580737657,32.74063335319824,9.86782949111041,10.0633331934611,9.028152990695517,6.387362068432643,8.571803343946689,1,66.88213602231374,60.823227072501425,52.94990694957132,46.427178656439885,8.549999952316284,7.794999837875366,6.204999804496765,6.009999990463257,,2025-08-05 22:05:11.012933,89.07692307692308,0.0024377478057325125,-0.2970297029702862,4.958629493110611,-24.571340894768735,upper,Above_Cloud,Bullish
1,A1YEN.IS,0.63686514,31.4,,,,,49.304,31.84,31.4,32.18,none,25.04,35.7,63.93892476040222,33.82119557648374,97.78352398103084,10.719319262176228,1.0369420926670756,33370313.0,-0.0591989428563343,-50737683.85781267,68.58064662481469,1.1034579936992195,0.903216064953817,0.20024192874540248,0.20024192874540248,0.28202744358482723,29.379000186920166,32.84615979425113,25.911840579589203,0.7914488602337351,23.602978898339625,31.32290049934,31.65999984741211,30.106131781646717,,28.687324713835093,1,75.52223572905015,75.28823643731522,44.30898491660856,53.33823051588414,27.239999771118164,27.270000457763672,,,,2025-08-05 22:05:11.012933,59.66228893058159,-0.08178551483942476,-1.3819095477387022,4.605604440290234,-17.47821471468406,upper,No_Data,Bearish
2,ACSEL.IS,2.430845,113.8,,,,,46.815,114.7,113.3,116.6,none,93.0,143.0,62.73050662322317,33.773532884056024,85.18364332000078,0.0,3.820258500762692,4055287.0,-0.40438205240112673,-9338510.157712782,63.411415680343595,2.5982145253496327,2.2665993596098946,0.33161516573973815,0.33161516573973815,0.46429300871976664,108.68000030517578,118.5963699188974,98.76363069145417,0.758159132123177,18.24874785770378,112.8213996500321,114.56666819254558,109.45267949820293,110.09988900712669,103.73299063437835,1,49.282908065478814,48.93648741184216,55.42803361235991,54.686054821137326,97.25,100.54999923706055,114.74999809265137,113.24999618530273,,2025-08-05 22:05:11.012933,41.599999999999994,-0.1326778429800285,-0.7846556233653046,4.214736308345701,-13.212978302764345,lower,No_Data,Bearish
3,ADEL.IS,7.11219,38.1,,,,,5.357,35.98,35.68,38.1,none,26.0,59.45,80.2478701244463,22.07227010964727,259.2627030750045,31.83390649490497,1.4348717296478146,179131155.0,0.16058770646240533,-30507874.922384553,84.55362058425006,1.3409239453231478,0.6085548847784935,0.7323690605446543,0.7323690605446543,0.40371766307085166,30.411999893188476,35.411781736781066,25.412218049595886,1.2688334032798931,32.880322643381405,34.69152054583567,37.29333241780599,33.52299882948824,33.977438625548956,32.362425178076435,1,92.08333631356605,83.46655732741146,93.63391588274015,86.87870395065814,28.1899995803833,29.670000076293945,34.25999927520752,35.25,,2025-08-05 22:05:11.012933,36.173393124065775,0.3286513974738027,5.892162312395799,-7.055690979577256,-33.30126496169059,upper,Above_Cloud,Bearish
4,ADESE.IS,1.496803,15.45,,,,,10.322,15.32,15.16,15.46,none,1.73,15.87,77.47168096533888,69.61755750989828,96.18334692215953,23.599998474121094,0.787716247104821,2909577877.0,-0.051849867475778105,-637653204.023747,78.66421777957584,1.6823784968637163,1.6797150760832826,0.0026634207804336896,0.0026634207804336896,0.06072593967278042,13.364999961853027,16.62071785418435,10.109282069521704,0.8202058526513033,48.72005838569302,15.274381309687245,15.356666564941406,14.67237307471373,5.306133153972048,12.968064158120026,1,88.79938144774025,89.43934847699158,48.42569240809743,51.52249320578469,9.069999694824219,6.394999861717224,2.6099999845027924,2.384999990463257,,2025-08-05 22:05:11.012933,97.02970297029702,-0.05806251889234673,0.8485639686683921,7.577461839380906,-34.567753595328774,upper,Above_Cloud,Bullish
5,ADGYO.IS,1.7346748,36.9,,,,,21.272,36.5,36.02,37.76,none,26.02,37.88,65.75299511158455,31.210046120216063,251.76058060194924,5.1881402503607,1.2531396691528711,59555872.0,-0.16562824000726875,-56500173.53058054,72.54844337408461,0.731048436644727,0.6901050335444958,0.040943403100231146,0.040943403100231146,-0.09327511002324863,34.85000057220459,36.382189166680305,33.31781197772888,1.168978009973957,8.793047743578773,35.93789159453665,36.893333435058594,34.130604471545695,31.99049031428964,33.190282221507715,1,69.09572471060596,58.635835536246816,68.78653086105332,47.59639146813288,34.24000072479248,32.30000019073486,29.644999504089355,29.309999465942383,,2025-08-05 22:05:11.012933,91.7369308600337,0.13421851312347977,1.0958904109588996,-1.4032813911102782,-9.707826618620919,upper,Above_Cloud,Bullish
6,AEFES.IS,1.0490773,15.69,35.6,16.0,25.7,25.5,14.956,15.76,15.62,15.89,strong_buy,13.25,26.525,56.641611353735286,14.406928610749954,95.98548607597293,4.739653269982534,0.4612870960560134,-516372168.0,-0.16484296680692595,-2431506599.243783,68.85062476835654,0.1429589301476213,0.14144224812830716,0.001516682019314125,0.001516682019314125,-0.011423132060360339,15.390999841690064,15.974091532669988,14.80790815071014,0.7563916990402899,7.5770475859597575,15.537677305465294,15.733333269755045,15.294117605683061,17.328998382370198,14.44644177951213,1,70.43669677778587,58.44782996888197,75.79136483632395,55.59862580020452,13.96999979019165,14.424208231440026,15.92069885111055,16.758628982703154,,2025-08-05 22:05:11.012933,18.380414312617702,0.012939814079674464,-0.4441624365482233,1.8106534905671712,-5.622000314148245,no-trend,Below_Cloud,Bearish
7,AFYON.IS,0.9350035,14.63,,,,,15.647,15.03,14.61,15.16,none,11.7,17.58,52.767696971025885,44.49820092284711,18.867896787227238,1.175657509304755,0.4689458903026976,339929832.0,-0.11609857730882256,-350658283.2473131,58.89806822530316,0.5231339761806684,0.542102616273724,-0.018968640093055655,-0.018968640093055655,0.07400175291494329,14.646500158309937,15.956298537829014,13.33670177879086,0.4937013039079046,17.885479334473505,15.093215302086264,14.799999872843424,15.32956579480131,13.80103864228261,16.38496243548888,-1,59.47743968499888,78.92731793949723,33.333333333333336,64.9183646331832,12.15999984741211,12.614999771118164,13.630000114440918,13.73904319611152,,2025-08-05 22:05:11.012933,49.82993197278915,-0.09297039300799895,-2.6613439787092408,9.065608597600905,-8.840042523644154,upper,Above_Cloud,Bearish
8,AGESA.IS,5.4191694,166.0,219.5,195.0,207.08,206.74,30.632,168.1,165.2,169.3,strong_buy,94.25,174.4,57.225947047477725,41.19732824331688,51.58495909981838,6.0702875399361025,5.345228125091893,16129367.0,-0.05921006702430483,8008553.814724153,69.40756134914827,4.897313757457056,4.7056318647618145,0.19168189269524127,0.19168189269524127,0.6876282473166418,161.17499771118165,176.52711441655026,145.82288100581303,0.6571445287128079,19.050245910819147,167.91723905180336,166.83333333333334,161.07465583305802,136.92273014233083,155.20538552450645,1,73.16618748497876,82.2323876414326,35.226186383438026,59.12212369044571,151.0,145.0,140.57499885559082,137.25074440178366,,2025-08-05 22:05:11.012933,89.51965065502183,-0.4959463546214006,-1.2492563950029734,6.341635190692929,-12.154890960353592,upper,Above_Cloud,Bullish
9,AGHOL.IS,0.74469155,296.0,556.0,356.54,459.885,463.5,397.48,290.0,288.75,297.5,strong_buy,238.8,412.75,70.77060426196523,20.92153811169563,174.49355432780843,9.22509225092251,8.55027101589329,-5963079.0,-0.10346111813676631,-18887653.81355852,79.80027832791158,6.559371539037215,5.0512738308362355,1.5080977082009799,1.5080977082009799,1.0802744351012046,276.4625,293.048092392193,259.87690760780697,1.088990116783423,11.99843913166741,288.86942190669373,294.0833333333333,278.6559105323336,292.3019722896654,267.66702322185375,1,84.83018867924528,79.98714185883996,97.78320350112567,96.61222167382164,246.75,260.0136186033225,278.7753980363435,296.42870903116466,,2025-08-05 22:05:11.012933,32.88301235987352,0.4278232730997753,2.0689655172413834,-0.9972660837185843,-12.203747429794943,upper,No_Data,Bearish
