,symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,CPrice,change
0,A1CAP.IS,40.845280452040605,45.45195038620034,0.8592306202207779,6.658050317315543,-0.12080343061684676,-0.028889133445818005,0.09191429717102875,59.919611659152324,0.5641247779969585,47.951807228915655,66.7449416948636,-71237414.0,55.57839819039102,-687741732.896018,35.778031448913794,28.114859595422267,18.301882175161897,-0.32527904181182316,0.44684851094143824,6.473407698934992,6.429999987284343,7.786618692005174,-1,6.866521201456887,6.27,-4.274809160305349
1,ACSEL.IS,5.965063337501351,5.061101265088246,0.0,0.11522099317649327,-0.09615221351811587,-1.07466365388099,-0.9785114403628741,14.08651854143022,0.011793879810879168,8.828828828828838,36.40161235757235,1999256.0,36.324533391229586,-7463464.455187361,14.579873977205915,-158.88152859357237,-10.873437861027787,-0.502619649739872,4.242861441106964,101.55284059071879,100.53333282470703,112.14120546520076,-1,108.07835915240476,100.0,-1.9607843137254943
2,ADESE.IS,97.69696900338836,99.23232300112947,100.0,95.78392613581967,0.10113089133596109,0.22312470009429652,0.12199380875833543,98.14584747022603,1.1251108924741249,94.60227272727272,81.3710077730513,2323468307.0,89.41260313703854,-958191891.568542,49.44506453858599,226.75500087921,94.61538955304768,0.2815044580125534,0.28894724895532253,4.524705893611327,5.043333371480306,4.027996258275589,1,3.9598150229127844,5.06,4.979253112033177
3,ADGYO.IS,37.40645248535298,20.422789114795616,61.54426209469015,30.71621197550721,0.11881530304230029,0.006426634226221362,-0.11238866881607892,10.41742813873455,0.5574000768562583,28.428093645484974,55.20388773297609,73572794.0,49.04663170002882,-47137120.28962472,25.154577519158494,12.191658780974285,-1.2430894833693156,-0.37970968260054155,0.9427063331817571,27.932211200799223,28.64000066121419,29.566115464012277,-1,28.519244077223906,28.6,1.7069701280227667
4,AEFES.IS,7.942078065236687,12.37387321146847,14.956836659119128,24.398392341614272,-0.5545193397236312,-1.2063239616812558,-0.6518046219576246,18.200307125473422,0.15361452643480572,1.3609650479430975,31.193254006411372,-39525419.0,35.456563420295254,-217979225.18700883,16.798019570839827,-105.22867460861343,-12.41739562639797,-0.3090561651171006,5.546612767209291,147.21623022609504,146.06666564941406,162.27282912412196,-1,162.66115926651852,145.3,-0.9543285616905095
5,AFYON.IS,2.52682426022677,4.720998670139767,1.0071418170534663,5.926997832990178,-0.040979832662950924,-0.08066935666550612,-0.039689524002555196,9.60591707561644,0.03938297877427264,20.401337792642156,44.98038193358034,391474457.0,35.290547211676255,-377265373.8672449,19.71300352035383,-157.05778674523276,-6.831399116437394,-0.28879447949033304,0.3075935702029608,12.946774694547209,12.829999923706055,13.68342201622134,-1,13.83603818039935,12.82,0.07806401249024209
6,AGESA.IS,15.777825249565964,22.905484178036232,12.141363524638985,7.620213757691439,-0.861555541363799,-1.1343501008444767,-0.2727945594806777,14.464870093800158,0.36596882757985444,66.2527392257122,62.89723339265507,14707199.0,48.813183004493105,12204038.754099913,20.517491337916674,-49.426230124281105,-5.675671551678632,-0.1633387021808855,5.414326945359571,139.86744754938277,139.8000030517578,131.16958558984547,1,139.43497389706732,139.6,0.215362526920293
7,AGHOL.IS,8.151756234531115,14.082842646464234,5.995550684914399,13.374599356497116,-1.7579079259264776,-2.072105664633466,-0.3141977387069886,17.619340898765213,0.1765175296938688,0.0,25.0113672096227,-5721196.0,36.79060235126049,-15271149.748155508,18.48414736221192,-94.72692697267955,-13.973253331874762,-0.0975192637546597,8.909699219697718,261.88157811658135,259.5,286.3593384017591,-1,279.89542784349084,257.75,-1.6221374045801484
8,AHGAZ.IS,47.18341213547345,52.67508583601247,20.04686198821116,31.603096646858962,-0.18320526283581326,-0.05036599764264449,0.13283926519316877,27.779478056731175,0.5964774437783713,79.62835512732276,75.62118881772723,270549466.0,55.39519815062962,107621333.18611579,34.79388928569384,32.70297178082289,9.662711395990517,0.05892126279212773,1.036090202400046,24.290425793877965,24.140000025431316,22.562148056297744,1,23.635047079102655,24.06,-0.16597510373445035
9,AKBNK.IS,53.44827850801469,50.96950946544732,52.34697654971461,50.40321839317028,-0.14013128235414635,0.3267128092236341,0.46684409157778045,11.492422638865273,0.792558486446513,22.207446808510632,68.07095904399834,1379305475.0,53.53636207957426,-1746611373.2851164,16.58874223497992,83.52800231722559,1.7340995852049728,-0.004121030921718689,1.7733684229538484,52.12518294297658,52.68333307902018,54.678291801671676,-1,51.50268260956342,52.8,1.2464046021092967
