,symbol,priceToBook,CPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI,ADX,CCI,ROC,ATR,OBV,CMF,AD,MFI,MACD,MACD_signal,MACD_Hist,MACDAS,MACDAS_Signal,BB_Middle,BB_Upper,BB_Lower,BB_%B,BB_BWidth,FWMA,VWAP,kama,EMA_200,Supertrend,st_way,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,time,YF%,MACDAS-dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross
0,MGROS.IS,1.5393715,544.0,982.0,657.0,772.9908,769.28,353.391,534.0,530.5,544.0,strong_buy,397.0,600.0,67.28613615502678,34.083571377417435,98.45288326301184,0.36934441366574333,0.9808107375305504,3759354.0,0.7154806252529686,84241.14031918356,78.44735448113931,0.9544152667800745,0.9413911250500324,0.013024141730042071,0.013024141730042071,0.10255897257419784,541.9,544.4612496948599,539.33875030514,0.8123475237910198,0.9452849953349153,543.0618661257606,539.3526357742683,542.0447268653364,537.0625033544638,540.0408461263223,1,94.44444444444444,96.29629629629629,66.66666666666653,77.7777777777776,538.5,538.25,539.875,536.75,,2025-08-09 20:53:40.237550,72.41379310344827,-0.08953483084415577,1.8726591760299671,0.08478854684925707,-0.8568473703786772,upper,Above_Cloud,Bullish
1,KCHOL.IS,0.768061,180.3,325.2,240.0,280.50546,279.2,234.747,183.1,179.6,183.2,strong_buy,133.7,207.8,50.38287716905155,17.27109295353891,-19.443711528536276,-0.33166990877285085,0.33491093786380083,58280133.0,0.2054152714007511,39405134.89337234,58.65503091811934,-0.10522912378564797,-0.10163280866594687,-0.003596315119701099,-0.003596315119701099,-0.01934943536935408,180.27999954223634,180.87194882637328,179.6880502580994,0.5168963034989036,0.6566998953184063,180.1528390261513,181.10425452987454,180.48534237074279,181.7028084926482,179.64385126632646,1,40.47593097184379,31.745564638207735,34.41906913104901,18.79320130702178,180.5,180.5500030517578,180.95000076293945,182.0999984741211,,2025-08-09 20:53:40.237550,62.887989203778695,0.01575312024965298,-1.5292190060076316,0.3172206469069794,-0.33940640149784373,no-trend,Below_Cloud,Bearish
2,THYAO.IS,22.86286,314.25,586.0,331.0,450.67166,450.28,13.745,309.5,309.25,314.75,strong_buy,249.2,339.5,68.88018075316847,50.72944784107267,62.60901496373887,0.6410256410256411,0.7195418238900883,79240779.0,0.357764671956487,39923951.71541776,85.92687425803882,0.8539744567278262,0.7626511732123749,0.09132328351545138,0.09132328351545138,0.18862719879962941,312.4,315.6496153618092,309.15038463819076,0.7461829819620905,2.080419565818963,313.7961460446247,311.5850008918465,,309.6066046606503,311.5971180650321,1,80.0825593395253,75.81699346405235,46.98615371290248,49.644463229319705,310.5,310.375,311.375,310.25,,2025-08-09 20:53:40.237550,72.03765227021042,-0.09730391528417803,1.5347334410339197,0.4453827722543213,-1.622789295722904,upper,Above_Cloud,Bullish
3,KRDMD.IS,0.58586067,28.3,50.2467,34.71738,40.977894,39.798965,48.305,27.92,27.8,28.72,none,21.16,34.06,49.55018944074087,30.377792345751036,-17.97617373245095,-0.14114649016221348,0.07855925709297545,187211401.0,-0.0016922985943687327,44948069.68784543,39.948414823353055,0.0066603667431017755,0.014343048628976608,-0.007682681885874832,-0.007682681885874832,-0.012287804202472132,28.32599973678589,28.39986454704631,28.252134926525468,0.3239994143782856,0.521533650686973,28.31004016056022,28.2126687825744,28.313165862189855,28.163069752182384,28.165708955030972,1,44.44432670707411,39.50606818406586,49.525362145730526,42.75400592161164,28.40999984741211,28.329999923706055,27.979999542236328,27.969999313354492,,2025-08-09 20:53:40.237550,55.348837209302324,0.0046051223165973,1.3610315186246336,0.3528782581141643,-0.16913453524569633,lower,Above_Cloud,Bullish
4,CCOLA.IS,2.4848602,51.7,87.0,70.0,77.88583,77.5,20.806,50.65,50.05,51.7,strong_buy,42.94,71.9,68.31320572487711,30.489662723129037,167.45427120786928,0.29154073655463814,0.131865579597307,5298456.0,0.1936847897120759,2150058.149867907,67.21292382850406,0.03882096943389257,0.03843947754625428,0.0003814918876382939,0.0003814918876382939,-0.01636921490609391,51.39249954223633,51.53489071892144,51.25010836555122,1.2286228568208182,0.5541321319391621,51.45096280947176,50.89270461212788,51.352320485251155,51.09691706993318,51.1424721505119,1,62.500039736657264,43.05546283668868,60.83678955189587,32.61887051543524,51.35000038146973,51.17500114440918,50.97499942779541,50.85000038146973,,2025-08-09 20:53:40.237550,30.248618784530397,0.016750706793732206,2.073050345508398,-0.3193603115639543,-0.8701965850073212,upper,Above_Cloud,Bullish
5,BRSAN.IS,1.6804556,378.0,,,,,224.939,379.5,375.75,382.5,none,297.5,601.5,45.66048589919041,15.90181438665623,-12.57861635221059,-0.13227513227513227,0.844174073188612,2025305.0,-0.21708247699043806,304788.3713443551,62.38267877430068,-0.37410945312893773,-0.37204187309757203,-0.002067580031365701,-0.002067580031365701,-0.015340929182931323,377.6125,378.7246488212058,376.50035117879423,0.44942223655012276,0.5890423760896571,377.3369675456389,378.6013646537367,378.35023968719486,377.82231028608805,379.52510608049926,-1,27.03703703703702,22.22222222222223,27.625939007330505,24.78241581381248,379.125,379.75,378.875,379.125,,2025-08-09 20:53:40.237550,26.480263157894733,0.013273349151565621,-0.39525691699604515,0.19170603735603198,-0.3967324923824789,no-trend,Below_Cloud,Bearish
6,ZOREN.IS,0.27585107,3.46,5.4,4.55,4.975,4.975,12.543,3.45,3.42,3.5,none,2.8,5.03,43.582598516587936,33.14599145451012,-153.84615384615452,-1.1428560529436385,0.013078366731094917,111882411.0,0.07485449894444236,366712533.41627884,35.700762043393986,-0.0012152792832775816,0.002146808294739123,-0.0033620875780167045,-0.0033620875780167045,-0.0022803494950374846,3.474500024318695,3.494969494287375,3.454030554350015,0.1458143226495693,1.178268517795945,3.4630426315942104,3.460789555290532,3.47160307340493,3.4461105798046003,3.451466759560651,1,6.666666666666818,10.555555555555806,0.0,0.0,3.4700000286102295,3.465000033378601,3.440000057220459,3.440000057220459,,2025-08-09 20:53:40.237550,29.596412556053814,-0.00108173808297922,0.28985507246375164,1.0106790256466658,-0.1725273309244213,lower,Above_Cloud,Bullish
7,TTRAK.IS,4.191834,635.0,850.0,650.0,779.55,801.15,151.485,622.0,617.0,635.5,hold,550.0,867.0,82.97801199066099,48.60753301480322,231.9444444444451,1.927710843373494,2.190813884337559,392489.0,0.3931156129569232,633264.7902297701,96.12007511472065,2.973353829286566,1.670010980041004,1.303342849245562,1.303342849245562,0.7800847673556217,623.8,633.1134311614529,614.486568838547,1.074439205836722,2.9860311514757836,631.7652129817444,625.3704601623746,630.574385131145,621.0791227558653,627.3400084085383,1,92.73611111111119,91.78703703703717,96.05743063257346,91.23308544135739,621.5,620.75,621.375,623.25,,2025-08-09 20:53:40.237550,26.813880126182966,0.5232580818899404,2.0900321543408262,-0.2970974548893057,-3.230461600228818,upper,Above_Cloud,Bullish
8,AEFES.IS,1.1507087,17.21,35.6,16.0,25.7,25.5,14.956,16.79,16.72,17.38,none,13.25,26.525,51.464973173239386,23.907148558575155,17.289756784706288,0.05834439462043093,0.0426249533671423,152504283.0,-0.06106523840485769,122114387.2479714,59.450632591195514,0.009058459886400527,0.00977761457538941,-0.0007191546889888829,-0.0007191546889888829,0.0015727679379962105,17.139499950408936,17.201297589748012,17.07770231106986,0.584952016239057,0.7211136791374334,17.151095069204334,17.08780125294049,,16.884324227483226,17.099180447453737,1,29.28518532308449,30.359371616839372,21.83008311190356,22.957208916061962,17.140000343322754,17.100000381469727,17.147499561309814,17.049999237060547,,2025-08-09 20:53:40.237550,29.830508474576277,-0.0022919226269850932,2.501488981536637,-0.05056600959900681,-0.7687256765260941,upper,Above_Cloud,Bullish
9,FROTO.IS,2.620731,104.9,159.5,106.5,135.306,139.55,40.027,106.6,104.7,108.4,buy,78.85,112.7,32.98090298702943,21.82073272269463,-109.5572513327873,-1.6885510770436454,0.42105749381071444,18792126.0,-0.10401467702623748,29125554.779756773,24.311434677944877,-0.09369707997558407,0.026773701736554637,-0.12047078171213871,-0.12047078171213871,-0.017554761236221204,105.82500038146972,106.90920402625324,104.7407967366862,0.027304056464146857,2.049050112686532,105.33022405844913,106.21312164547881,105.86299274503786,105.13968394780773,106.49131779537201,-1,15.240783834347107,20.25825842706296,8.060397818277549,10.383424195327954,105.80000305175781,105.8499984741211,105.82500076293945,106.75,,2025-08-09 20:53:40.237550,76.95716395864108,-0.1029160204759175,-1.5947467166979257,1.9153517886112859,-0.15176669524671338,lower,Below_Cloud,Bearish
