,symbol,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,CPrice,change
12,PA=F,0.5839460460394985,2.438887061848459,1.8549410158089605,15.980074152912684,0.4812360022805113,,71.47044715731737,-4529.0,47.94011141761819,-32.012232625373464,13.347882593790107,-5.556430824034622,6.048521939770768,0.05,14.70033878139505,937.2448352248866,931.0,,
13,BTC-USD,269.55675184121264,1288.8451549810732,1019.2884031398605,24.327032984222246,0.8975692777076388,,65.77857607539796,317286497506.0,67.78736652845642,933066808562.9667,23.311812787913716,147.1640434457444,11.532056865703282,0.20744557349435566,3078.2108995289823,93491.09699068205,94496.55989583333,,
14,ETH-USD,12.82403592250084,42.193338721207944,29.369302798707103,23.325313422576315,0.9615327286249944,,67.93988249412068,-128532207280.0,56.35151203202393,251064501339.4187,25.193623822090448,170.77218551522714,11.556056008655508,0.09230933039509592,101.7472025931865,1774.748935784578,1808.4769694010417,,
15,USDT-USD,2.1991649560735983e-05,8.504890204682725e-05,6.305725248609127e-05,0.15028895622963448,0.8849528672357396,,58.54734192624539,-1351800680948.0,59.72543963655391,-5060756543625.439,23.18519436322737,181.39191724747357,0.0759353323834262,0.1418311718383358,0.001582524167116807,1.0003904914880137,1.0005196332931519,,
16,CL=F,0.2421714468270782,0.20930440097655878,-0.0328670458505194,23.576988379457823,0.42733450265111705,,53.59855346637581,-5173043.0,44.99209668649739,-4897165.744852463,32.0293825910481,-29.142402374861955,5.7737470980001975,-0.005176282884432812,2.535734058825736,62.96317483155286,62.743333180745445,,
17,NG=F,0.005840961475989517,-0.06025582594799081,-0.06609678742398033,46.938262577429754,0.15111602912130867,,23.886276898147223,3904481.0,30.073029873962646,-447758.6846406846,31.75855332211056,-112.5293471580428,-15.23809209260164,-0.16628484305788108,0.21942544601516367,2.991949324917358,2.9293333689371743,,
18,ZC=F,-1.2818821831941114,0.012132026678943753,1.2940142098730552,9.350977411341391,0.6451837278875019,,68.70243159629966,915298.0,55.83236890128219,1096100.5154404962,13.136663451435647,45.307193578264766,2.0788912579957355,0.30622964124797686,8.4841775868714,477.665060851927,478.75,,
19,ZS=F,0.19031006910132664,3.0956106315629626,2.905300562461636,8.018503872505734,0.7944386005971183,,77.10150824005719,-1502427.0,60.46989962401494,-1402953.0528789533,16.757600214177177,112.65724927964028,5.741626794258373,0.15246286169532952,15.990393655961558,1045.4330628803245,1051.5,,
20,CT=F,0.09524655493742035,0.19142898926102841,0.09618243432360807,7.78848316969195,0.6117853507009253,,81.897113416324,-427335.0,52.3191874541922,-2.3436839388374374e+17,15.190037805648632,58.783936670558894,1.9832118410990984,-219538930214.52838,1.6221619825038696,67.09548684791426,67.0500005086263,,
21,USDTRY=X,0.006901159117072848,-0.022851396274703062,-0.02975255539177591,1.3896213121130316,1.1179471939927008,,,0.0,81.7638560529758,0.0,69.44693293767288,192.3849177456295,1.0362881546016005,,0.24044557815300913,38.295288782332534,,,
22,EURUSD=X,-0.000833323330685999,0.001749610427191902,0.002582933757877901,8.874913186240397,0.7751021565311321,,,0.0,65.408374514325,0.0,46.07174992836279,72.0905719415356,3.4981806942620026,,0.013735165884277473,1.1361580058237117,,,
23,GBPUSD=X,0.0009469526663995183,0.002780107471075481,0.0018331548046759628,5.669860555576652,0.8622232455259998,,,0.0,65.61147720116055,0.0,32.015058942789736,102.12226867525703,3.13856524182758,,0.013515696832143117,1.3281214032888897,,,
24,JPY=X,0.18349355447162063,-0.167994749759115,-0.3514883042307356,8.41066550069352,0.31691032254004686,,,0.0,41.190705224612444,0.0,26.538473631585784,-54.66365427263293,-1.2445576831292346,,1.9457676191670386,143.06642971077505,,,
25,^TNX,-0.010734231065911601,0.002844300801805165,0.013578531867716766,11.476973755197937,0.4666316534994427,,,0.0,46.978601077763976,0.0,13.816588857715868,-4.519169373427629,0.093845847119879,,0.10175881233820705,4.317572922542177,,,
26,^TYX,-0.013932291880750914,0.001620537654961042,0.015552829535711956,12.16017044257478,0.5426569376288655,,,0.0,50.865624197938395,0.0,22.559753539260402,11.682705873044977,0.48779984611762534,,0.10105041245856944,4.785243379175058,,,
27,^VIX,-0.9455264780514536,-1.5718306188082756,-0.626304140756822,106.42073821669003,0.28838452974568446,,,0.0,45.32618659716595,0.0,34.09752735346128,-66.94921895539177,-52.53200977752144,,6.455227114559969,27.402180480183258,,,
