symbol,price_change_pct,current_price,start_price,current_RSI,rsi_change,current_ADX,adx_change,current_MACD,macd_change,current_MFI,mfi_change,current_Stoch_K,stoch_change,current_BB_B,bb_b_change,YF_pct,trend_direction,BB_potential,BB_downside,period_high,period_low,period_volatility
CCOLA.IS,-5.783038465703072,48.7599983215332,51.75288772583008,40.05056676026277,-7.61891265828131,8.818959150574697,0.05201266002027083,-0.46212064261179364,-0.21110300776872748,39.79426597250723,-1.3780433502071858,29.804865982523975,8.57033219980466,0.1203644660092871,-0.30265633895489075,12.118383241419533,sideways,9.309513903326373,-1.273862442432594,53.51552782964141,47.591116503399626,1.3236285557060934
IHGZT.IS,-5.839419170576576,1.2899999618530273,1.3700000047683716,37.50728243240038,-10.59420411652696,14.346662613902094,3.492994819891745,-0.013710050688074071,0.003223275143452664,44.39382081258504,-21.968139034785885,12.865524308941367,-9.356734706257814,-0.06662345536363384,-0.5246051650228323,19.9999821186055,sideways,10.944310946626047,0.6836037667947936,1.4700000286102295,1.2799999713897705,0.03395042360162523
KOPOL.IS,-5.847956803945575,4.829999923706055,5.130000114440918,35.92317746348912,-7.384232943993943,12.602006687626973,-6.463761615049437,-0.0975835960222673,-0.01841472606883876,54.86844107323074,-15.984460096434532,2.5680288359111914,-15.575444832415352,-0.06773063087158294,-0.42653703766650164,19.409285247220964,sideways,12.518528477862723,0.7941027510818932,5.670000076293945,4.820000171661377,0.1452502570653069
AKGRT.IS,-5.987053330688353,5.809999942779541,6.179999828338623,32.62536529134446,-9.522884113603318,18.81088182991621,7.854717592868383,-0.11563594505324826,0.027591386621063307,55.59987080062828,-11.230274915632918,3.5303246307491922,-4.081996304390266,-0.010953912622601408,-0.18453108708556393,1.5957307847904136,sideways,13.332306487624003,0.14445853416236165,6.550000190734863,5.78000020980835,0.19652973363442913
GSDDE.IS,-6.036443611506092,8.25,8.779999732971191,49.47395097873619,-10.308250581505632,9.135448461738614,-2.6799355612574836,-0.054864330342418555,-0.1103002659229535,54.98645992127781,6.666936582174991,35.14489880433155,-7.783336414850233,0.40045609727666587,-0.3862626606825277,50.925913866003036,sideways,6.5704490034588,-4.388630012462425,9.079999923706055,7.849999904632568,0.23190291772572116
PSGYO.IS,-6.0439566557655695,1.7100000381469727,1.8200000524520874,41.34515485747567,-12.864798597817845,16.10532231469109,-2.0513767895683195,0.003401784747755432,-0.03561771670482816,69.68896546477853,15.434365494642272,7.063486112037456,-27.13603581906052,0.12385270407708653,-0.36242952211301804,46.969708737373075,sideways,12.123078434831914,-1.7137255948623586,2.0,1.7000000476837158,0.06068901882394535
DMSAS.IS,-6.103893530310433,7.230000019073486,7.699999809265137,44.91681287127784,-7.769660810019246,9.741237852587433,-6.0615507323268645,-0.11599718203197984,-0.22534709101233563,42.04809061523019,-31.93525976558748,17.161998712032254,-40.229311404714096,0.28176251416392617,-0.3341752697381867,33.98693278963499,sideways,9.012918774103351,-3.5357422911315606,7.929999828338623,6.929999828338623,0.23270938251948095
JANTS.IS,-6.135317248743199,20.040000915527344,21.349884033203125,31.702099662370454,-2.311314218477616,10.771479624069157,2.020268461896329,-0.527413522366242,-0.06510997948582897,55.87063437913109,6.56327812607622,2.8808682082173287,-5.996828408557606,-0.03178359775603471,-0.033225130257081494,3.7599738487892562,sideways,12.07280608418757,0.37189698809028116,23.100000381469727,19.799999237060547,0.601444487035773
DOGUB.IS,-6.294965057099244,15.630000114440918,16.68000030517578,36.68894376235049,-15.797981262963269,20.240803308877023,11.290023578522414,-0.16948840461682124,-0.04204752935438805,45.20451688711536,8.668246166197314,5.324087418055078,-32.63672843404032,-0.006869825229120954,-0.6399531930350643,25.681823009302228,downtrend,14.729951965080135,0.10050176606535288,18.899999618530273,15.210000038146973,0.5864961858115654
KLMSN.IS,-6.323777586095847,22.219999313354492,23.719999313354492,39.82509752092858,-12.205512066681244,10.049503395538494,-4.344152635369186,-0.2876097121769554,-0.15582826896380553,56.42950697809066,-12.599071487728253,20.82039685071343,-37.375978527256585,0.0384222286485241,-0.6929065003780502,25.328931373407105,sideways,9.431782455676174,-0.37687029886911416,24.5,21.920000076293945,0.5590254850996311
COSMO.IS,-6.416132078737313,102.0999984741211,109.0999984741211,43.60194690221405,-8.113424084668416,11.66582132851145,-12.07276478960197,-1.5976224316924998,-2.0101741218913816,34.418461435422444,-13.259310802497623,15.555551317003038,-37.329044081836955,0.22398396816900415,-0.4291872258466647,8.64196794398832,sideways,9.50013745728664,-2.742054801127447,114.0,100.0,3.2059971891416783
SAMAT.IS,-6.440685016149961,16.559999465942383,17.700000762939453,37.92398727317615,-16.29893017757253,20.041319626223007,6.0923179676514305,-0.18046739135340317,-0.10697438318232955,25.412732535402405,-22.81047154676753,2.1695433823702777,-23.00501568838581,0.059065930066831085,-0.5503936090250576,31.493495585928287,downtrend,19.393753065929744,-1.2174179880711011,20.780000686645508,16.5,0.875469845704919
AVGYO.IS,-6.4480789454758884,8.5600004196167,9.149999618530273,46.90395967333909,-10.64449428022592,21.442643880804305,-0.07765572324574066,-0.012079951777193898,-0.22806120389020812,41.43715213214355,-15.134261062010914,47.35484950671236,-25.699028631764413,0.22107796711856567,-0.4217421880877815,44.846811752667364,downtrend,8.433295027012623,-2.3935845206305206,9.5,8.199999809265137,0.23771429403433075
YKSLN.IS,-6.496061587837721,4.75,5.079999923706055,27.246668090478597,0.14871916559401654,8.549228411926997,-6.580857597817268,-0.23513663562647835,0.18008043773875748,50.595752078144145,30.724393473673146,3.707476778618997,0.393058160085197,0.10475065285428428,-0.015218416459808967,0.21505865916689074,sideways,10.68137745464821,-1.2497984671250628,5.420000076293945,4.739999771118164,0.14536339750157173
DOKTA.IS,-6.543778923358867,20.280000686645508,21.700000762939453,43.03171874500411,-9.367418624823337,24.605588549801322,-1.3117325161676519,-0.2543743411095498,-0.7362108556967399,38.81876209367586,-29.076699406106258,7.348723449360352,-37.54415854849167,0.15425301285288032,-0.4615220608521644,28.860769578995022,downtrend,14.039988838243245,-2.560707412065666,24.360000610351562,20.1200008392334,0.8635201468428482
ARCLK.IS,-6.560284863186972,105.4000015258789,112.80000305175781,31.23118601666071,5.295946713965247,29.99858858275212,-1.1406355511686002,-4.660601901947189,1.640467233296846,22.037318807228544,9.105990318401332,5.5444913843381896,4.9495502125819595,0.07525700968813254,0.025829993125666556,2.2868995498814986,downtrend,17.134464851859498,-1.3944291558484645,124.0,104.30000305175781,5.009199403405426
DGNMO.IS,-6.6465266590151835,6.179999828338623,6.619999885559082,36.23001425856595,-10.754868892752363,8.73499049855447,-0.842097191269886,-0.1327895338964309,-0.03941867165214763,33.70239893818206,-18.90779591415557,14.606738763741442,-26.134014241324955,0.03293786195900171,-0.4477806718027323,3.9024358473664975,sideways,11.826771084002408,-0.40281646655581094,6.989999771118164,6.099999904632568,0.19385565727914167
AKYHO.IS,-6.6465266590151835,3.0899999141693115,3.309999942779541,44.68283944897513,-3.6928301350046624,14.992486315783804,1.7329202290493644,-0.047404144728470765,0.037034727084642505,49.86706433952543,21.767357703419812,27.27271577872013,6.665627445487335,0.22855403402500668,-0.2654616762466858,16.393440700736985,sideways,8.921456737674728,-2.6431338249310765,3.450000047683716,3.009999990463257,0.0916572736165495
