,symbol,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,CPrice,change
0,KCHOL.IS,0.70261281816622,-0.062476435342166514,-0.7650892535083865,15.24048571090224,0.37122391156145823,8.572583906186813,42.572481766459624,175566670.0,45.9856274157081,-720733986.2422378,21.342708344181705,-69.17393305937381,-2.7998290790291707,-0.14601706015319688,6.311235937786686,146.2783668781149,145.76666768391928,147.1,1.0996563573883122
1,YKBNK.IS,0.22631890939209431,0.24559605897039827,0.019277149578303957,12.037185277111888,0.6695424425208872,15.699208443271761,35.83115020389096,485612693.0,45.16432804748068,-5039553819.371755,39.82596040229511,13.989629326196033,-0.8163296446508291,-0.1358355247948756,1.0943164260949447,23.64154125662411,23.96666653951009,24.3,4.023972602739723
2,SAHOL.IS,0.479568194535791,0.5460294351153676,0.06646124057957657,9.219657362286394,0.4632872996732446,11.846153846153829,47.832200454389294,255562914.0,39.95978296339563,-147515102.547248,39.23346509999291,-47.887188334163554,-1.9975012541829513,-0.048842093803702476,3.191269011454023,77.48681441765528,77.75,78.5,1.9480519480519431
3,AKBNK.IS,0.5735194339080573,0.6429308247673498,0.06941139085929249,12.191003515008944,0.8180744095547394,32.51101321585904,49.01717123484111,1567690175.0,46.73443110157933,-1517775897.2874374,43.58806126211042,52.77755074200359,2.68714312261316,-0.0670258305013957,2.305712930814507,51.46304275249613,52.56666692097982,53.5,5.418719211822665
4,AEFES.IS,0.8793356395433388,0.8851158617939574,0.005780222250618611,7.829145814300659,0.8792523669962702,15.29892313405124,53.06866714608333,6046331.0,54.178404423750024,-168240513.04531914,17.145077788896028,115.43300090998798,4.805916762226046,-0.02078597825504443,6.338568984438332,167.14898811634365,169.83333841959634,170.1,0.5319148936170137
