symbol,priceToBook,bookValue,recommendationKey,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,start_price,start_RSI,start_ADX,start_MACD,start_MFI,start_Stoch_K,start_BB_B,current_price,current_RSI,current_ADX,current_MACD,current_MFI,current_Stoch_K,current_BB_B,current_CCI,current_ROC,current_ATR,current_OBV,current_CMF,current_AD,current_FWMA,current_VWAP,current_kama,current_Supertrend,current_st_direction,current_StochRSI_K,current_BB_Upper,current_BB_Lower,current_BB_BWidth,current_MACDAS,current_MACDAS_Signal,period_high,period_low,period_volume_avg,period_volatility,price_change_pct,rsi_change,adx_change,macd_change,mfi_change,stoch_change,bb_b_change,YF_pct,MACDAS_diff,BB_potential,BB_downside,trend_direction
AYGAZ.IS,0.5390677,237.818,none,244.0,180.0,204.524,197.0,161.1999969482422,120.0999984741211,126.4000015258789,31.26290840251203,16.185822917320177,-4.856272115707895,41.066899524652506,9.514896031130833,0.21585267204895864,128.1999969482422,47.54328719475644,10.117228212670357,-1.8813422539843145,40.838469348277606,32.08399141584393,0.6224360235963882,-24.24456431420044,-1.536098346296468,3.698666128361601,2206048.0,-0.2500132268927189,-3762878.585343117,126.86612460772841,126.49999745686848,123.78882014708745,133.22725145562669,-1,33.85717985788519,132.03927808009732,121.87072024143588,8.009576547501464,0.4491092519005955,0.5374001966877311,134.5,120.0999984741211,578467.3,2.6081800535978656,1.424046994172512,16.28037879224441,-6.06859470464982,2.974929861723581,-0.22843017637489993,22.5690953847131,0.40658335154742953,19.708026216159872,-0.08829094478713562,2.9947591444991595,-4.937033430165849,sideways
AZTEK.IS,1.8471614,20.767,none,98.9,98.9,98.9,98.9,45.44626477402011,36.26031831640166,38.871063232421875,49.696788905963,17.079167302572976,-0.25408940103074684,69.27769126068867,16.8539731002212,0.5118114633462476,38.36000061035156,45.507948715323714,40.340591517564626,-0.013593406381460227,70.01661340545714,7.595544014550143,0.2321145161191452,-67.42482316076403,-3.6632668545913556,1.7824703766616419,19528641.0,-0.3445982305010774,-26988396.748584975,38.84796267542346,38.79333368937174,29.5202765547792,36.68878028712053,1,7.6317881191424055,40.64608260827245,37.66896942419825,7.602914399749971,-0.09924216123672003,0.03188163174948856,44.67271193335234,37.49800388294989,1610501.85,0.7636134196418757,-1.314763681699449,-4.188840190639283,23.26142421499165,0.24049599464928662,0.7389221447684662,-9.258429085671057,-0.2796969472271024,22.85754988489524,-0.13112379298620858,5.959546302259389,-1.8014368486918952,downtrend
BAGFS.IS,0.65717524,40.598,none,,,,,32.70000076293945,17.010000228881836,24.18000030517578,54.00238400367521,31.334673362201034,0.8200136661164272,60.04193237285281,16.240101597493354,0.4936764210428367,26.68000030517578,48.489897122916624,35.44181606340583,0.6539255019210906,52.311254515711525,4.532331258203919,0.3630640551924736,-45.062983252632485,-13.37662024006584,1.486421890462429,34888237.0,-0.19285508809888927,-22406668.234079078,26.989188956440582,26.753333409627277,27.15532336127794,25.722940891207934,1,0.0,32.629065686769415,23.28893434374816,33.4065286237842,-0.5416031872153797,-0.2580354629795393,32.70000076293945,23.0,3327297.65,2.395693140892954,10.339123111858983,-5.512486880758587,4.107142701204797,-0.16608816419533667,-7.730677857141288,-11.707770339289436,-0.13061236585036312,61.6316108804693,-0.2835677242358404,22.297846002796142,-12.710142138828129,downtrend
BAKAB.IS,0.86202884,34.384,none,,,,,42.20000076293945,26.31999969482422,30.1200008392334,44.79621809978688,28.28071392561791,-0.26148607423631276,7.440992635764316,7.479373413922645,0.356174172942897,29.639999389648438,39.9186278841058,24.192835116296344,-0.20623319153711606,65.41337529628109,6.907527671981609,-0.0032689538249226382,-160.33084882366686,-10.399039452823914,1.5430486450358443,-11858286.0,-0.3066632544422559,-14374480.147801299,30.680689643411075,29.920000076293945,29.110007197444844,34.44012418211399,-1,0.0,34.06159408314627,29.654406283064667,13.833849503267833,-0.26272069933993053,-0.08053639207768032,36.02000045776367,29.520000457763672,621998.1,1.1304198191143864,-1.593630266303725,-4.877590215681074,-4.087878809321566,0.055252882699196704,57.97238266051677,-0.5718457419410363,-0.35944312676781964,20.906797679568815,-0.1821843072622502,14.917661216423772,0.0486062540921095,downtrend
BANVT.IS,1.7754977,109.941,none,,,,,307.25,194.89999389648438,218.3000030517578,27.731983131201485,23.219878499047976,-9.412863775916065,17.39208487145225,5.044310817916533,-0.030367298348503647,195.1999969482422,27.98533639983894,18.643555582573928,-10.412784968164686,38.32828653404289,0.9628246619357346,-0.10954227890310729,-222.61294204257064,-14.610677280624875,8.375602926459846,1203824.0,-0.3304787516261616,-6649684.362840468,201.830626946192,197.1999969482422,210.42404503560257,221.59362233913538,-1,2.329297209807837,231.42372801161204,198.77627351426688,15.177803059761839,-1.0501990523791296,-0.11452336061710461,234.0,194.89999389648438,391559.0,8.373895391241055,-10.581770856887584,0.2533532686374542,-4.576322916474048,-0.9999211922486211,20.936201662590637,-4.081486155980798,-0.07917498055460365,0.2670253987181803,-0.935675691762025,18.557239564391324,1.8321089251722489,sideways
BARMA.IS,1.2037102,14.123,none,,,,,20.81999969482422,15.199999809265137,19.700000762939453,64.17632878812488,15.904009096830615,0.3459385568897275,59.97412048520352,71.87971712452328,1.002523822729734,17.0,39.66854920344966,13.179407338664827,-0.26954664054191113,47.15882828710476,5.368997453137417,0.14288099684160518,-123.14911921697082,-6.747117790028427,0.7547764212885159,-7875201.0,-0.1731941418318258,-11276999.157401744,17.29947265988673,16.989999771118164,15.629545287953107,16.94631975161638,1,1.510161083244108,19.79970907476788,16.533290917602724,17.980448395954397,-0.13087718626672779,-0.1018221883098924,20.34000015258789,16.739999771118164,1661768.6,0.8378185795273385,-13.705587098345795,-24.50777958467522,-2.7246017581657878,-0.6154851974316387,-12.81529219809876,-66.51071967138587,-0.8596428258881288,32.02847379694916,-0.029054997956835388,16.46887691039929,-2.745347543513388,sideways
BASGZ.IS,0.99053633,34.87,none,,,,,36.97999954223633,24.799999237060547,33.52000045776367,78.07514378552763,36.00318432414506,0.5513642859481962,73.5918783390417,86.45417842294957,1.3650165101691305,34.540000915527344,57.92815380221797,34.61419207121182,1.2020301836069933,72.75863271352434,61.31367585157785,0.5942744279018158,24.8983062170101,0.406974951856083,1.5771949073916303,4283356.0,-0.10048909544745699,-1165152.2788912272,34.45284036013466,34.52666727701823,32.68680436850764,30.87420106835764,1,33.107223023484124,36.43361547977535,31.76638547389897,13.686891321443381,-0.1933476395564342,0.009011114009076476,36.97999954223633,30.65999984741211,1835013.85,1.1971192375578288,3.042960751295065,-20.14698998330966,-1.3889922529332424,0.6506658976587971,-0.8332456255173639,-25.14050257137172,-0.7707420822673147,79.9671710544036,-0.20235875356551067,5.482381337739728,-8.030154511031018,uptrend
BAYRK.IS,8.679982,2.303,none,,,,,24.440000534057617,16.5,17.969999313354492,49.27266316003233,31.03463955437259,0.13787713099162602,66.24648393594232,24.0591948465367,0.3824861509451652,19.989999771118164,53.45685282141992,36.50205023211235,0.4684239394658505,72.97540332758106,18.733047800149066,0.5829878824732115,-0.346640740590767,7.473114844842832,1.489720930604889,89304772.0,-0.23430996785321315,-81735763.52811722,19.764857889914367,19.6266663869222,18.6927371872552,18.422652411959845,1,13.09398473113358,22.37686289080061,16.653136842170582,29.32988002966765,-0.12456647226767281,0.058229804287208156,24.440000534057617,17.8700008392334,9644312.7,1.4681047547900792,11.240960127708522,4.184189661387592,5.467410677739764,0.33054680847422446,6.72891939163874,-5.326147046387632,0.20050173152804635,43.954654110516195,-0.18279627655488095,11.94028587799696,-16.692661166353428,uptrend
BEGYO.IS,1.3881377,5.547,none,,,,,20.219999313354492,7.699999809265137,19.09000015258789,83.7456617684934,43.61705241975882,1.1640323357710507,79.70532394753423,98.72577669482047,1.0558610340305548,7.699999809265137,24.225266822903325,45.4572348602685,-2.035614508503114,15.281998249002323,1.6267382873007046,0.1408760684717231,-105.50561935740924,-47.18792970125138,1.0333310480072273,661633210.0,-0.41858094165336157,56002510.57768757,8.95337726716821,7.826666514078776,10.283954601584334,11.21427006259357,-1,19.078923678144335,21.948402229443182,5.363597759112723,121.44701579730314,-0.6024962303941817,-0.6634801373644744,20.219999313354492,7.699999809265137,34672996.5,4.253912590031038,-59.664747261820715,-59.520394945590084,1.840182440509679,-3.199646844274165,-64.4233256985319,-97.09903840751976,-0.9149849655588317,0.0,0.06098390697029277,185.04419185872507,-30.342884519829518,downtrend
BEYAZ.IS,1.9591042,10.27,none,,,,,25.39394857767763,19.154917405315025,22.388864517211914,51.129443219670456,20.255440775253895,-0.06695128095424963,45.114590915976386,17.22406040366798,0.5080335246922015,20.1200008392334,34.018681678595435,11.47384125492068,-0.416142844920401,49.90914226667818,13.306953685585633,-0.10599588252204271,-201.3275920215756,-9.813236086965667,0.9108174601582373,11696808.0,-0.21838694230230407,-17860694.84460945,20.748680174713442,20.366666793823242,18.568403145957227,23.252895541637287,-1,12.322817879507609,23.45823546140819,20.439928906267593,13.751402130896908,-0.18686712132336075,-0.11723299710341079,23.582938855776266,20.0,1711764.85,0.774179296382736,-10.133893464022158,-17.11076154107502,-8.781599520333215,-0.34919156396615136,4.794551350701795,-3.917106718082348,-0.6140294072142443,15.46848232131711,-0.06963412421994997,16.591622678590223,1.5900996704251824,sideways
