,symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,CPrice,change
0,A1CAP.IS,92.9752102483993,95.31680683226621,99.67722646775859,99.7848176451724,0.1070652881820818,0.218795732517266,0.1117304443351842,52.691374171756,1.1852050779399577,100.0,95.12361013861144,241302049.0,86.87230336673302,-424373205.71627986,25.237132469645083,224.86958594409296,49.787239309564114,0.04579212477179144,0.30849026541351715,6.413874229117774,6.829999923706055,5.707960527642102,1,6.318530874053151,7.04,9.828393135725433
1,ACSEL.IS,12.478186714074278,15.254960625836526,12.462896851352449,15.714125243465835,-0.09043403438509834,-0.9728745043894428,-0.8824404700043444,24.706039441443863,0.3079318695804986,22.29402261712441,49.08716886986637,1875690.0,46.60609334826041,-7227636.106590411,18.178801679406938,-67.36036724980484,-13.502779820463806,-0.2038387401837555,5.446985080255071,108.9401616682629,108.60000101725261,105.31587579706616,1,112.24420742089988,108.9,0.7400555041628287
2,ADESE.IS,64.86230075170828,63.78292779853289,14.770749616644279,23.95583598712047,-0.025643038484871615,0.011084306756767304,0.03672734524163892,58.656994562326844,0.7837234388610295,81.67938931297708,73.12110899328952,1598140692.0,67.30819728933794,-1780076833.5573156,36.065183751672706,63.92930710866157,20.171675708154368,0.08950042327528018,0.17120382477484386,2.679807292762199,2.699999968210856,2.3508430064536765,1,2.65323719101639,2.8,9.80392156862746
3,ADGYO.IS,2.802401512234292,7.160166609146409,18.966036897220295,23.250326039025197,0.029695604792755737,-0.14276294356014319,-0.17245854835289892,14.661953598916526,0.20720195557644727,26.58862876254181,38.36411416932887,71939741.0,39.870639018438894,-44153061.32049604,19.33322581331295,-93.88962143181439,-3.0075224238946063,-0.347530261260938,0.8553672476786451,28.51279903280324,28.446666717529297,30.835120492350363,-1,29.40630180228186,28.38,-0.07042253521126751
4,AEFES.IS,66.21773968845694,72.99739082503147,78.99043673578558,89.6939899302733,0.5642000703815575,0.9139620218670883,0.3497619514855308,15.485804121628249,0.4878799881471048,10.374096196164727,31.772006174983886,-7764900.0,48.83393968776426,-192834032.56370968,17.17402768627965,-16.541368185424187,-1.934701974804731,-0.1283746652817517,6.751615321331556,163.6396531110845,161.56666564941406,151.76794072999482,1,166.46686538144795,162.2,0.0
5,AFYON.IS,61.788306524185124,58.81970390060317,85.07997068969657,81.8928508034021,0.02831545846123438,0.042086662977943404,0.013771204516709027,6.914642847194138,0.7194277501675191,37.62541806020068,30.007277042494636,381432995.0,54.09660444696076,-373173406.9733181,13.244255762897854,37.00415432949806,-1.0714258466448103,-0.06997634023646489,0.3382261763622172,13.772809634102286,13.770000139872232,14.316255651866925,-1,14.05604797094327,13.85,0.6540697674418672
6,AGESA.IS,87.92933505478989,91.32587542358554,94.68111509072925,97.79440152483129,-0.03897046679607841,1.2773091816439575,1.3162796484400359,17.233581847228397,0.8239579105149831,79.09407665505226,78.00720731176928,15927379.0,60.814852685376465,15283443.772112219,27.295047918894333,113.34883842043301,10.553884880665082,-0.06354791831146321,6.118780911378635,147.64756618600347,148.33333333333334,131.0162118058592,1,138.08964266606236,147.7,-1.0053619302949013
7,AGHOL.IS,70.27491408934708,75.08591065292097,72.27176241535648,77.25076092395896,1.0584660894673967,3.417263230958963,2.358797141491566,14.814123277243041,0.8196160563597944,15.977011494252874,32.953526268749414,-3499519.0,55.89661793496404,-13680088.684648141,21.80955090707369,76.48024831718187,8.264462809917354,0.06151876540173497,10.262221391558752,293.0466531440162,290.25,268.7729554221154,1,286.2687681209397,294.75,0.9417808219178037
8,AHGAZ.IS,91.6999402685946,80.30796563780534,100.0,93.33400457051187,0.24842005407419587,0.3254556381603493,0.07703558408615341,19.529038076911164,1.3675943476073218,98.82955376737381,76.83285452621514,329091585.0,72.41009528007343,140497397.6188354,24.25955584124918,317.0394818611566,18.181818181818183,0.060080235123972835,1.0838622148962604,24.181541582150103,25.286666870117188,21.479812551767083,1,21.714963315939443,26.0,9.243697478991585
9,AKBNK.IS,66.1770437749352,66.77072818899508,83.08467644601772,88.13442838379926,0.0742977612756145,0.6581259551287864,0.5838281938531719,10.72009448773593,0.78669083090578,19.381648936170226,59.93681395668197,1510502769.0,50.60384397612917,-1439179015.234585,25.545005527406147,60.48239260042792,6.150392768069596,-0.0943647629371715,1.8328168006446135,51.45034533146671,51.46666717529297,54.678291801716966,-1,50.781671028139364,51.95,2.2637795275590733
