,symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Cloud_Position,TK_Cross,CPrice,change
0,A1CAP.IS,78.00686350480515,77.4197054604774,90.53900479705631,83.8789637319627,0.08351034024835319,0.15793282117633511,0.07442248092798193,42.04573894526777,1.0663564807784423,95.5602536997886,69.01684437509181,121238269.0,78.30234445848349,-580542767.5684412,43.063544104912026,165.2147778636277,37.50000093132256,-0.21082722399973894,0.581557868116194,8.25374240178849,8.59000015258789,6.808620162773401,1,7.271869115469146,4.8349997997283936,4.884999990463257,5.005000114440918,5.005000114440918,,Above_Cloud,Bearish,8.8,7.186358099878198
1,ACSEL.IS,39.85337734603529,50.54263089139193,40.147285064171506,59.820409602763654,0.16882970744333461,0.14019940285507593,-0.028630304588258684,11.183015886986462,0.2692522972071881,10.270270270270276,38.97603647808227,2097294.0,41.02356576021362,-6891553.420911835,12.099325175205427,-91.52188867067093,-0.7873970810807158,-0.22781959593759002,4.145415270595357,101.84300291514057,100.18333435058594,110.63120375467173,-1,104.11428424827274,120.04999542236328,115.42499542236328,107.89999961853027,109.75,,Below_Cloud,Bullish,100.8,3.2258064516129004
2,ADESE.IS,94.92871613061153,94.99641742356079,57.153478687954,68.43743745372821,0.01684895599521985,0.22664405360781814,0.2097950976125983,124.4532424470834,0.9262179647631757,100.0,75.6507226709694,2450171673.0,80.67146253127372,-641633250.3618357,58.61874142943833,139.628460355806,68.73563939095945,0.5633491146304196,0.4679281612407028,6.86432049869282,7.340000152587891,5.747373395871985,1,6.434042960460778,2.35999995470047,2.334999918937683,1.9500000476837158,2.0,,Above_Cloud,Bullish,7.34,0.0
3,ADGYO.IS,90.01520574734484,87.2511380445395,99.60644977223573,98.83463782798124,0.21485199292984936,0.5031509229216709,0.2882989299918215,19.3553889438669,1.0622331176776414,53.287197231833936,64.98183493815488,65377407.0,68.07909479463915,-46523999.39029012,21.501652005834202,209.62617892639673,18.862279360195874,-0.06886661987084652,1.1583965338520281,30.95549710914039,31.766667048136398,28.065387427526563,1,29.403025964707325,30.130000114440918,30.649999618530273,28.949999809265137,29.15999984741211,,Above_Cloud,Bearish,31.76,1.2755102040816313
4,AEFES.IS,29.037049348960593,33.27842469347734,54.22543299948047,66.14718254071262,0.30170769140366865,-0.03673629224311181,-0.33844398364678047,18.754955523299977,0.26482210290860736,3.693931398416893,40.619817617366465,-64030322.0,39.24177596991002,-212216663.98922533,21.877709285876254,-85.03736028156685,-4.551628455942163,-0.25549565879622743,5.021611846896582,141.29424499449817,139.76666768391928,150.98941285268137,-1,147.6197826711191,163.81808998015526,163.81808158819766,169.47040273965354,169.47040273965354,,Below_Cloud,Bullish,140.5,1.1519078473722022
5,AFYON.IS,30.85250874350883,44.44858310272894,49.83977149208985,70.39414159146459,-0.01138905528772495,-0.03671880627061297,-0.02532975098288802,13.57105029326083,0.11292402647785559,11.872909698996672,42.487216344601535,392101973.0,36.004270330441244,-363913135.33882135,27.46908449558296,-135.46590033154277,-4.868618092705844,-0.12933978065540588,0.3439815974223807,12.53773853890069,12.273333549499512,13.25100191096881,-1,13.114648563768775,13.855000019073486,13.748613249660561,13.73904319611152,13.73904319611152,,Below_Cloud,Bullish,12.31,0.4897959183673528
6,AGESA.IS,89.31075529232008,85.33734096254699,92.26709468684665,89.8493174902846,0.7923379390068122,0.7872661788864388,-0.005071760120373359,12.396168509294396,0.9532912425773372,83.63769174579987,68.25338764275547,12603203.0,62.67735369715102,11894124.610409224,17.855133310113303,118.7090672083362,10.583941605839415,0.16275556808289454,5.443911548141449,148.133568970717,149.86666361490884,132.90896421934056,1,140.23808481692993,136.95000457763672,132.85000228881836,138.830385283782,139.76535039723348,,Above_Cloud,Bullish,151.5,3.0612244897959107
7,AGHOL.IS,23.94678063029424,27.85596372800423,40.914477363032894,54.22278570480628,-0.019653564518914424,-0.8158074308842274,-0.7961538663653129,18.3099933261172,0.20639849755327772,4.440720569752825,38.85109304695976,-7087834.0,38.096464784578124,-13572111.175656015,21.724030539230675,-108.43639626849061,-4.578712407825716,-0.09783702243214092,8.617372305364132,252.010695234999,247.9333292643229,268.7018137916524,-1,261.0612093452278,273.2587313849092,284.5372440205363,301.82279015483186,301.82279015483186,,Below_Cloud,Bearish,249.4,0.9716599190283448
8,AHGAZ.IS,88.84296977850848,92.00025719646926,82.32536700690875,92.45082513656983,-0.0023532715375751134,0.17852878216182533,0.18088205369940044,22.31316978641436,0.7849209395479766,93.8788257339163,71.52917352632521,273495594.0,66.82648117821084,157699061.25083184,42.51629994787273,109.13286120362855,13.813069108493586,0.12435075697533433,1.1124537368687581,27.68277891170664,27.720000584920246,24.725103941018645,1,25.621415557127182,21.75999927520752,21.8100004196167,20.205000400543213,19.02500057220459,,Above_Cloud,Bearish,27.52,-1.7142857142857126
9,AKBNK.IS,88.3913755698165,89.47622482741555,88.61257788944766,91.72612881221433,0.06615409217522172,0.8174132239252019,0.7512591317499802,24.74188153849538,0.89985382006971,45.81117021276595,62.77416736376795,2000782081.0,68.98412787856606,-1145049251.2796502,20.989384113031022,127.36569679455188,17.56624264753613,0.11253934799392902,1.934614845481917,59.28422985502479,59.833333333333336,54.36072194490931,1,55.495609563545685,50.790000915527344,51.665000915527344,62.01652111128444,62.01652111128444,,Below_Cloud,Bearish,59.9,-0.08340283569642226
