,symbol,priceToBook,CPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI,ADX,CCI,ROC,ATR,OBV,CMF,AD,MFI,MACD,MACD_signal,MACD_Hist,MACDAS,MACDAS_Signal,BB_Middle,BB_Upper,BB_Lower,BB_%B,BB_BWidth,FWMA,VWAP,kama,EMA_200,Supertrend,st_way,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,time,YF%,MACDAS-dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross
104,CWENE.IS,1.6778656,16.98,,,,,10.12,17.03,16.95,17.24,none,13.31,33.845627,62.984328839820506,27.87800117201243,63.236781068655745,2.5981892749147573,0.733529395653385,144755302.0,-0.3523933341704963,-581390751.2270712,70.0357036506377,0.5554363703163645,0.44848354593583534,0.10695282438052917,0.10695282438052917,0.18369217544404184,15.99000005722046,18.278265590112028,13.701734524328891,0.7163209362693269,28.62120731335804,16.991084880325904,17.05666669209798,16.55391062773239,19.05148789568837,14.934835968748908,1,75.27836015221429,78.28116495482965,62.04560782424715,72.96447942396772,14.800000190734863,15.775000095367432,16.40250015258789,17.184999465942383,,2025-07-24 02:09:18.759548,17.871380308962568,-0.07673935106351268,-0.29359953024075125,7.64585153187296,-19.306628243057176,upper,No_Data,Bearish
105,DAGHL.IS,85.88298,160.0,,,,,1.863,172.2,160.0,172.3,none,13.51,1797.0,59.836858328349514,30.600843629943352,55.19469964473035,16.533136521260673,12.470590405283104,22630706.0,0.43956944108725615,203528.2364091943,69.6234224342123,19.68398506012437,17.885192899365165,1.7987921607592057,1.7987921607592057,4.3600825439975255,140.8125,205.86039543037276,75.76460456962722,0.6474874772892407,92.38937655445754,169.40750341047863,164.1000010172526,163.25855904544505,69.46388836489824,147.63477112042312,1,77.19421853470631,85.68873925955938,28.385955565175816,52.129343858324496,97.95000076293945,98.7249984741211,95.45500183105469,71.44500160217285,,2025-07-24 02:09:18.759548,8.213670948533494,-2.56129038323832,-7.084785133565619,28.66274714398298,-52.64712214398298,upper,Above_Cloud,Bearish
106,DAPGM.IS,2.4284399,10.52,,,,,4.332,10.73,10.37,10.98,none,4.36,10.98,73.2665146153194,24.927665982947357,241.01683368210155,19.409761143023537,0.4600402065884266,1995582074.0,0.09992716519408541,-195155103.0022108,88.95427378279314,0.3471391829416337,0.14015146016774122,0.2069877227738925,0.2069877227738925,0.08850496734881749,9.044500017166138,10.2895298699459,7.799470164386376,1.092556249676746,27.531203503051355,10.15566962630947,10.623333295186361,9.630803117667678,7.404304815839276,9.215803064374072,1,89.26023408964112,89.94759006088903,97.88479811887464,99.29493270629155,8.994999885559082,9.104999780654907,7.860000133514404,7.809999942779541,,2025-07-24 02:09:18.759548,93.0513595166163,0.118482755425075,-1.9571295433364444,-2.1907807039363014,-25.860549768190346,upper,Above_Cloud,Bearish
107,DARDL.IS,0.19800057,2.04,,,,,10.303,2.01,1.99,2.07,none,1.58,7.69,59.54414019189871,29.38998382617946,102.95253299506032,6.806282591804729,0.08858045856185778,562763531.0,-0.026344437691034547,-713943667.4746908,78.30531410578969,0.025339379526794215,-0.018647018968835163,0.04398639849562938,0.04398639849562938,0.05708673200274908,1.8659999907016753,2.1135802774498718,1.618419703953479,0.8514011019147096,26.53593654682692,2.0177383153240287,2.0333333015441895,1.9162889036233999,3.899169163814658,1.7834627419320799,1,86.92571812894481,87.44325919715118,91.8679328259534,95.28860533572565,1.6650000214576721,1.8449999690055847,4.894999980926514,4.990000009536743,,2025-07-24 02:09:18.759548,7.528641571194762,-0.013100333507119699,1.4925373134328401,3.606876345581944,-20.665700786594176,upper,Below_Cloud,Bearish
108,DENGE.IS,0.6764219,2.45,,,,,3.622,2.45,2.4,2.59,none,1.78,7.49,70.4874502207976,28.17585754515612,215.5031027363046,11.363636117336185,0.11786694156186721,420163155.0,-0.07099311795160021,-815137955.035949,78.82143591937299,0.07351766249392178,0.036371686038793746,0.03714597645512803,0.03714597645512803,0.02548864913760346,2.1595000267028808,2.418997640396705,1.9000024130090565,1.059735438113874,24.03311974855815,2.365669406451753,2.4800000190734863,2.1868148067577793,3.1304846393078916,2.1344560306995644,1,79.5061900858813,77.7784783852722,100.0,97.58152789763874,2.0450000166893005,2.1649999618530273,2.720377027988434,2.7803770303726196,,2025-07-24 02:09:18.759548,11.7338003502627,0.011657327317524571,0.0,-1.2654024327875546,-22.44888110167117,upper,Below_Cloud,Bearish
109,DERHL.IS,3.5900116,27.46,,,,,7.649,27.64,26.6,28.64,none,7.7,176.8,39.743835881873466,19.170354456125658,46.74680709147821,24.36593831230225,3.3827188056201476,-176335435.0,-0.22255194115715982,-425561590.2444574,36.50102797456675,-4.6450552760445305,-7.018826106791384,2.373770830746854,2.373770830746854,2.616854049520531,25.72400016784668,31.65545689818014,19.792543437513217,0.6463383276276873,46.11613039675995,28.27665284874473,27.56666628519694,26.55301923288438,34.88555672766816,32.57690671717096,-1,54.4117592824172,62.58169753858351,71.10781489063054,78.63323871825143,45.43499946594238,102.40999794006348,123.64500141143799,98.0900011062622,,2025-07-24 02:09:18.759548,11.685393258426965,-0.2430832187736769,-0.651230101302458,15.278430073489213,-27.922274444598628,no-trend,Below_Cloud,Bearish
110,DERIM.IS,4.366405,38.42,,,,,8.799,39.98,38.28,39.98,none,27.3,47.56,52.65306442406432,22.756453018914655,62.26761309822123,6.662958580458181,2.184479247640201,32125286.0,-0.19122418596196308,-27461282.07258029,49.54485026435653,0.4983139579701046,0.2872857252005208,0.21102823276958377,0.21102823276958377,0.2928090616842457,37.50200023651123,40.78365544562527,34.22034502739719,0.6398681265912024,17.501227606089582,38.65281922145016,38.893332163492836,37.68544330017978,36.104944991813504,33.75380723148273,1,42.84532644226522,42.63202432747558,43.2887073194355,43.23586064567053,36.77000045776367,37.72999954223633,39.65999984741211,36.89999961853027,,2025-07-24 02:09:18.759548,54.88647581441264,-0.08178082891466193,-3.9019509754877335,6.152148478982999,-10.930908309741838,upper,No_Data,Bearish
111,DESPC.IS,3.0420086,50.4,,,,,16.568,51.5,50.4,52.2,none,39.88,58.45,62.243707032614886,22.216422629487898,169.88319076332502,9.138157628444525,1.995455656646963,13139359.0,-0.13967365557491163,-13854849.049612433,69.31107206532138,0.8409234169162616,0.17868931335843535,0.6622341035578263,0.6622341035578263,0.46714829476043523,46.86900005340576,50.97552713676284,42.762472970048684,0.9299255064922833,17.5234252007844,50.12238427446532,51.00000127156576,48.85878020738983,47.27443649624251,45.91483034433663,1,70.33569927919798,79.88993500467627,92.80076035015948,97.60025345005316,47.02000045776367,50.27000045776367,47.125000953674316,49.165000915527344,,2025-07-24 02:09:18.759548,56.65051157781365,0.19508580879739107,-2.1359223300970953,1.1419189221484993,-15.153823472125627,upper,Above_Cloud,Bearish
112,DGATE.IS,9.495882,76.1,,,,,8.014,78.5,72.4,78.9,none,33.06,79.55,59.485935008650735,17.38166234159613,74.3994076649124,17.257313844247268,4.6371024300020585,31928867.0,-0.07423055875288988,-2886426.582448896,62.58768537722097,2.788389551620938,2.2284386473029283,0.5599509043180095,0.5599509043180095,0.6440524607918359,71.56249961853027,80.45720996623162,62.667789270828926,0.7550672634755018,24.858579270191296,76.38012104150488,75.8000005086263,70.39283537669093,55.37791755635968,64.02946452040584,1,85.11233924339852,81.99124591420278,88.87746622636394,88.31583135284785,65.5999984741211,67.875,62.3100004196167,60.04999923706055,,2025-07-24 02:09:18.759548,92.57904925790493,-0.08410155647382633,-3.0573248407643416,5.725637274942996,-17.65073683202506,no-trend,Above_Cloud,Bearish
113,DGGYO.IS,1.001135,35.28,,,,,35.24,36.16,34.82,36.16,none,27.9,47.68,62.04787762312682,30.55200290720404,114.26721606163149,8.022042082441612,1.5101979231299931,-258703.0,0.11098849597709001,5124285.452423041,57.78553466397654,1.0226155246210382,0.6881357189617092,0.334479805659329,0.334479805659329,0.32813098966320786,33.013999938964844,36.882583267598854,29.145416610330837,0.7928719181980437,23.436017058133597,35.28387391204525,35.41999944051107,33.765872360791825,35.12529707642362,31.64911128452475,1,83.88119692468233,83.04761871698496,73.02526967439591,79.48673173197994,30.230000495910645,31.539999961853027,34.390000343322754,36.499999046325684,,2025-07-24 02:09:18.759548,37.31041456016179,0.006348815996121138,-2.433628318584058,4.542469579361819,-17.388274914028244,upper,No_Data,Bearish
114,DGNMO.IS,0.7597269,7.01,,,,,9.227,7.19,7.0,7.24,none,5.62,11.71,60.736239382383694,23.035564131687902,176.517728951681,4.626872066294886,0.26994143170115037,50802626.0,0.15762048807382828,-95080708.97943604,80.45313283053139,0.15293358741010987,0.09710302517763408,0.05583056223247579,0.05583056223247579,0.0462130152584291,6.573500037193298,7.094816642678714,6.052183431707883,0.9186517243989358,15.861157755709177,6.929371265078655,7.083333333333333,6.589813286625545,7.586586540008174,6.306763745476275,1,80.93130398239353,80.42347784962698,86.68851630621295,79.1852063580347,6.169999837875366,6.304999828338623,6.710000038146973,7.179999828338623,,2025-07-24 02:09:18.759548,22.824302134646953,0.009617546974046688,-2.5034770514603677,1.2099378413511275,-13.6635744406864,upper,No_Data,Bearish
115,DITAS.IS,15.048379,26.44,,,,,1.757,25.76,25.16,27.36,none,11.04,29.4,56.563409082412846,48.72970939479104,22.577787251287305,4.505934116105215,2.1071920221743192,56754538.0,0.07275958276084277,-17781813.70261001,57.09447341374383,1.7072501872105335,2.0212879081014656,-0.3140377208909322,-0.3140377208909322,-0.04430070958679336,25.92599983215332,30.15343606603927,21.69856359826737,0.5607934305175571,32.61155798237027,26.83099411660711,26.320000330607098,24.83752681687041,18.611519840634337,21.402548243117476,1,64.13502741310799,72.46132622436832,18.994667892761644,38.36974775213829,19.244999885559082,16.605000019073486,13.257499933242798,13.204999923706055,,2025-07-24 02:09:18.759548,83.87799564270153,-0.26973701130413885,2.6397515527950333,14.044765756578158,-17.932815437717974,upper,Above_Cloud,Bullish
116,DMRGD.IS,3.3917594,29.8,,,,,8.786,30.14,29.14,30.6,none,10.27,30.64,64.64154216873803,46.66615189013111,137.60586981462592,5.823861500479207,1.5176767795811497,230386025.0,0.10768986757446028,-49532564.68491672,58.748727729923665,1.1952227546614331,1.0549380403440687,0.14028471431736445,0.14028471431736445,0.04061936343188421,27.561999988555907,30.316948745454603,24.807051231657212,0.9061780174495883,19.990920528572566,29.48642962457684,29.84666633605957,26.751405047767186,18.26846270421394,25.32610813514673,1,81.94726868924383,79.27764491954134,90.66771033489978,80.64193761459876,25.770000457763672,23.15999984741211,17.444999933242798,15.960000038146973,,2025-07-24 02:09:18.759548,95.87628865979381,0.09966535088548023,-1.1280690112806857,1.7347273337402713,-16.754861638734187,upper,Above_Cloud,Bullish
117,DMSAS.IS,1.1618654,7.3,,,,,6.283,7.32,7.2,7.34,none,5.18,10.43,61.89809556729525,18.041232465931703,186.8687251820437,5.950657941861438,0.1895147435710163,50333487.0,-0.14075436915997735,-169631931.69750378,54.312666041545086,0.04207355900831544,-0.004959828695253155,0.047033387703568595,0.047033387703568595,0.030385985456341854,7.022499966621399,7.2726900051331675,6.77230992810963,1.0545788828447122,7.125383829147612,7.201572110154808,7.280000050862629,7.075861710522901,7.073284843300003,7.357137066783198,-1,82.14287623391171,66.14095992766649,98.15618925588167,83.21359083712548,6.900000095367432,7.190000057220459,7.769999861717224,7.519999742507935,,2025-07-24 02:09:18.759548,40.38095238095239,0.01664740224722674,-0.2732240437158584,-0.3741095187237309,-7.228631121785889,no-trend,Below_Cloud,Bearish
118,DNISI.IS,2.3978608,22.42,,,,,9.35,23.04,22.2,23.36,none,11.27,30.42,54.797517493797685,22.124853412632884,94.05471445962507,2.749772639144669,0.9422117571645838,158464278.0,-0.2475826252862259,-61385816.5510438,49.9449484751267,0.30781840032210184,0.22043615487601886,0.08738224544608297,0.08738224544608297,0.07788647362952128,21.950000095367432,23.186931582593427,20.713068608141437,0.6899862626912986,11.270446303889086,22.48965526642712,22.660000483194988,21.12711896054406,21.35887161706771,20.445744835764486,1,68.63947888406018,60.305320958498555,80.96852450768704,70.00457491498577,21.195000648498535,21.164999961853027,24.0,25.0,,2025-07-24 02:09:18.759548,58.22454308093995,0.009495771816561693,-2.69097222222221,3.420747469194585,-7.613431721046227,upper,Below_Cloud,Bullish
119,DOBUR.IS,344.0678,406.0,,,,,1.18,392.75,389.75,416.0,none,155.9,416.0,77.19531448456938,37.96355915138937,167.35732460923296,20.474777448071215,20.228800065495758,18621241.0,-0.08691886477185091,-6914010.968806302,79.53032768840131,16.188524407932277,12.256006794199042,3.9325176137332356,3.9325176137332356,2.359052003798578,355.3125,400.1780979008425,310.4469020991575,1.0648815837919345,25.254162406806675,388.79893509127794,403.9166666666667,381.6316334661136,261.03101082790465,341.6229251044881,1,83.04467258907418,78.60623124394077,94.91796342212398,91.29044616766389,347.0,330.125,243.1500015258789,229.625,,2025-07-24 02:09:18.759548,96.15532487504804,1.5734656099346576,3.3736473583704685,-1.433966034275247,-23.535245788384852,upper,Above_Cloud,Bullish
120,DOFER.IS,2.6063917,47.22,,,,,18.117,46.06,46.06,47.8,none,22.28,48.2,68.94616174624565,55.01082891378236,100.06005285197254,6.207832193128362,2.5607196011543456,67367147.0,0.17502531504436428,-18070683.040810946,77.56547817159996,3.232031314184617,3.2084672032949357,0.023564110889681356,0.023564110889681356,0.24840015538307342,42.58300018310547,49.615851931930415,35.55014843428052,0.8296671964095084,33.03126467643858,46.060690309164734,47.02666727701823,44.462570287304764,32.27206381452807,39.098847088716965,1,79.91168300851545,79.3442639235427,19.059806670281976,14.183945981463987,31.299999237060547,32.96999931335449,28.164999961853027,26.960000038146973,,2025-07-24 02:09:18.759548,96.21913580246913,-0.22483604449339206,2.518454190186703,5.073807564443911,-24.713789846928158,upper,Above_Cloud,Bearish
121,DOGUB.IS,9.5960045,21.14,,,,,2.203,20.66,20.66,22.0,none,14.5,29.32,65.33275825644057,33.52102936106465,114.26956839595452,8.856845039120781,1.1033956651628316,-12160698.0,0.05203043140862838,-7974351.168522638,67.48105671984571,0.8168828152420637,0.8161515695538286,0.000731245688235127,0.000731245688235127,0.050462336122936,19.872500038146974,21.67532956879039,18.06967050750356,0.8515305606984105,18.143963036182946,20.811196536127984,21.266666412353516,19.56351553640551,19.853023546782975,18.043092463301573,1,74.1493667761717,75.3980712731547,30.010730728581404,32.43163614100887,16.485000133514404,16.894999980926514,16.710000038146973,16.489999771118164,,2025-07-24 02:09:18.759548,44.80431848852901,-0.04973109043470087,2.3233301064859546,2.5323063802761947,-14.523791355233872,upper,Above_Cloud,Bearish
122,DOHOL.IS,0.5955855,15.92,25.7,20.82,23.04,22.6,26.73,16.31,15.88,16.34,none,12.54,17.58,55.065119747483436,12.396724389161884,67.31740549819772,-1.3019162764957994,0.4344316659970756,239105546.0,0.07698158901824935,-50046357.80391241,62.24135935226359,0.2575799194168127,0.225670328861321,0.031909590555491696,0.031909590555491696,0.048415650670322566,15.710499906539917,16.561416154819753,14.859583658260082,0.6231026967563151,10.832452860721752,16.043001873256227,16.046666781107586,15.766868181105432,14.914481915055681,15.004540401252079,1,83.18688466749467,87.00615520263382,51.11842811477203,52.63469313049199,14.579999923706055,14.734999656677246,15.84250020980835,14.974999904632568,,2025-07-24 02:09:18.759548,67.06349206349209,-0.01650606011483087,-2.391171060698949,4.028995947360259,-6.66090666922059,no-trend,Above_Cloud,Bearish
123,DOKTA.IS,1.2105846,22.92,,,,,18.933,23.0,22.72,23.4,none,18.0,33.92,66.13947740610688,26.87161844434086,200.2784252832465,3.992736498239597,0.7529523119327993,-11730910.0,-0.09061855876032483,-33571936.35121721,68.21980568474044,0.3940502457515933,0.22994000521514166,0.16411024053645165,0.16411024053645165,0.09464953288565789,21.5310001373291,22.86639363301926,20.195606641638943,1.0200714034656053,12.404379612398378,22.53312367986714,23.013333002726238,21.59015656382217,22.891417467380297,20.82475004054348,1,80.03663182167554,74.0408629266508,98.2724247606772,85.9588120896056,21.054999351501465,22.164999961853027,22.91249990463257,21.949999809265137,,2025-07-24 02:09:18.759548,30.904522613065332,0.06946070765079376,-0.3478260869565153,-0.2338846726908428,-11.886532977142494,upper,Above_Cloud,Bearish
124,DURDO.IS,1.2824155,3.61,,,,,2.815,3.55,3.49,3.74,none,2.11,5.94,70.48525726095808,24.36307307682467,213.4146233671557,17.589575687144492,0.16952772217855613,51722228.0,-0.00345422921486883,-291757184.98421437,84.52722796425908,0.09153163545918996,0.03478062328678573,0.05675101217240423,0.05675101217240423,0.03761865302878706,3.168999993801117,3.5229999798839327,2.815000007718301,1.1228812410059523,22.341431793958687,3.47077076115908,3.6133333047231044,3.294035543179236,3.3674105827102996,3.0775042089819284,1,82.41702996279098,84.44018764014602,100.0,98.77927061462135,3.0799999237060547,3.1999999284744263,3.677500069141388,3.840000033378601,,2025-07-24 02:09:18.759548,39.164490861618795,0.019132359143617175,1.6901408450704203,-2.409972856400755,-22.022160451016592,upper,Below_Cloud,Bearish
125,DYOBY.IS,0.6924258,15.34,,,,,22.154,15.8,15.01,15.9,none,12.1,30.88,57.148966609913685,32.43651099347575,53.89936235067038,0.9210549018389915,0.7335226062477558,-118289168.0,0.0697341781540239,-205673792.6521461,70.4800546332813,0.4273109495687031,0.3776167671601455,0.04969418240855761,0.04969418240855761,0.1326901520583313,14.746500015258789,16.656885238243127,12.836114792274449,0.655335198940127,25.909676479267457,15.356075160160024,15.416666666666666,14.9916901042925,18.8383927457395,13.945640194479482,1,53.59970459352173,52.7639966603682,31.754838661373743,31.556484446591337,12.894999980926514,13.625,18.74250030517578,21.84000015258789,,2025-07-24 02:09:18.759548,17.252396166134183,-0.08299596964977368,-2.9113924050632956,8.584649532223775,-16.32258935935822,upper,Below_Cloud,Bearish
126,DZGYO.IS,0.65868795,7.43,,,,,11.28,7.83,7.37,7.84,none,4.5,14.58,60.77193461108636,40.44180733313552,72.16885603017735,23.421924449825365,0.411956956012148,192116582.0,-0.032423464685255116,-262174917.5867651,73.27090360351576,0.5362087581791606,0.40602073787130977,0.13018802030785082,0.13018802030785082,0.17375374752009778,6.693500018119812,8.529759971134942,4.8572400651046825,0.7005434494744281,54.86695893162724,7.705202731351098,7.546666622161865,7.478759605476133,7.435984499414859,6.969960258664068,1,69.97445791069514,78.0871026122436,53.69782300506652,73.73190694748094,5.9100000858306885,6.059999942779541,6.7200000286102295,7.620000123977661,,2025-07-24 02:09:18.759548,29.067460317460313,-0.04356572721224697,-5.108556832694767,14.80161468553085,-34.626647845159056,upper,No_Data,Bearish
127,EBEBK.IS,1.8678356,46.44,91.0,91.0,91.0,91.0,24.863,47.02,46.34,47.04,strong_buy,39.2,62.55,58.28001490184773,19.341598505055963,105.7019628848431,-0.3861010495490892,1.326567877035093,6099572.0,0.09019444895042472,4339394.860508286,51.88140989550902,0.7149007586610452,0.6074195444928553,0.1074812141681899,0.1074812141681899,0.11538475566275411,45.27100009918213,47.70901451782034,42.83298568054392,0.7397439733313419,10.77075573014459,46.27285962752832,46.606666564941406,44.43005686409083,47.2858132074757,42.9147469821364,1,70.19521531887622,63.122072649779305,65.32347292388143,57.33308037636008,41.64999961853027,42.829999923706055,45.179999351501465,50.81999969482422,,2025-07-24 02:09:18.759548,31.006423982869364,-0.007903541494564209,-1.2335176520629654,2.732589400991259,-7.767042031559168,no-trend,No_Data,Bearish
128,ECILC.IS,0.6397977,47.56,,,,,74.336,48.3,47.48,48.78,none,37.2,59.2,57.30550883254986,37.34827218873337,93.43724057709359,-6.285711579722137,1.7813049053246777,111700015.0,-0.2790654175978878,-154145087.6523271,42.169382462428494,0.8774560213755009,0.5179145700180094,0.3595414513574915,0.3595414513574915,0.2647691783893331,45.436499977111815,49.66335375702956,41.20964619719407,0.7511917263696455,18.605543041594235,47.54611633950749,47.93999989827475,45.32214014595478,44.55232100124157,43.17679182932599,1,44.05162556501988,42.026875133887884,54.09566737761026,54.13612418692611,45.18000030517578,45.18000030517578,43.96629356307327,41.68934669869722,,2025-07-24 02:09:18.759548,47.090909090909086,0.09477227296815838,-1.5320910973084745,4.422526823022621,-13.352299837691195,lower,Above_Cloud,No_Data
129,ECZYT.IS,0.84577024,185.2,,,,,218.972,186.6,183.5,188.3,none,163.5,236.8,56.74887454450726,27.065526429706548,77.73915953207027,-5.510205638651946,6.126732893662302,5976264.0,-0.16916343093819608,-11728301.51164129,55.704536934102535,2.1960526273852565,1.3856589623938684,0.8103936649913881,0.8103936649913881,0.7564075811080999,179.61000061035156,192.2142712372926,167.00572998341053,0.7217500918276966,14.035154595077264,184.71105607286188,185.66666666666666,178.32622219895623,184.34954640819234,170.8070074179547,1,40.507726994299496,40.40135624414295,43.50024948749739,41.7874941164946,177.5999984741211,186.25171835312983,176.61517162305813,181.6226121889864,,2025-07-24 02:09:18.759548,29.60436562073668,0.05398608388328818,-0.7502679528403,3.7874034758599295,-9.824119879367954,lower,Above_Cloud,Bearish
130,EDATA.IS,2.3864837,4.52,,,,,1.894,4.58,4.5,4.65,none,3.4,6.800855,64.702143864437,22.644896486956164,184.7452922942263,6.85579102944182,0.16587029542461176,376152826.0,-0.12340597062346045,-361009892.8746356,66.64240536524368,0.08427290279934674,0.039767566599767754,0.044505336199578985,0.044505336199578985,0.028646409634513457,4.253999948501587,4.549932344939017,3.9580675520641573,0.9494270239202554,13.91313587305839,4.490060790798969,4.5566666920979815,4.29215074069661,4.579885646480303,4.102030921733595,1,68.57140326987543,73.27483270066716,92.76971849390094,97.58990616463365,4.085000038146973,4.319999933242798,4.302499890327454,4.110000133514404,,2025-07-24 02:09:18.759548,32.93289481615651,0.015858926565065528,-1.310043668122285,0.6622200207747175,-12.432133803890322,upper,Above_Cloud,Bearish
131,EGEEN.IS,3.6235116,7722.5,,,,,2131.22,7740.0,7695.0,7885.0,none,6800.0,14090.0,52.9898351192001,16.175893498301892,128.944348823867,1.611842105263158,247.8328212283039,-281231.0,-0.19374054206792682,-1058368.2397606005,69.5038528424218,-43.86876912394291,-114.72093427036303,70.85216514642012,70.85216514642012,64.42440178635997,7452.375,7856.965765465466,7047.784234534534,0.8338249696446135,10.858035605171926,7654.330628803245,7767.5,7483.856552945052,9172.57516063743,7065.954819500353,1,69.41648792828465,65.38644263299999,98.71039349619798,94.04728077803365,8003.75,8425.0,9332.5,9538.928629984588,,2025-07-24 02:09:18.759548,12.654320987654321,6.427763360060155,-0.2260981912144744,1.7412206599607183,-8.737012178251414,no-trend,Below_Cloud,Bearish
132,EGEPO.IS,2.6559947,8.13,,,,,3.061,8.12,8.01,8.53,none,4.165,10.34,53.14204183022077,31.447357980571272,-0.39987431146610025,2.651515607626601,0.5842610989664258,213396108.0,-0.14021634234395675,-122409558.44441602,60.44911363070077,0.32500370772326903,0.45598978881595675,-0.13098608109268772,-0.13098608109268772,0.00011489706584965828,8.193000030517577,9.890682028500537,6.495318032534618,0.481445313035212,41.442255380431426,8.141551762517036,8.223333358764648,8.723843454188028,6.3372662782504525,9.887448160666839,-1,21.68965591087766,26.137472052799808,8.872776611043257,4.414711468046544,6.43500018119812,6.75,7.127499938011169,6.360000133514404,,2025-07-24 02:09:18.759548,64.21052631578948,-0.13110097815853738,0.12315270935963074,21.656605516611748,-20.106789267716884,upper,Above_Cloud,Bearish
133,EGGUB.IS,1.3729844,94.0,,,,,68.464,92.3,91.6,97.0,none,48.86,108.7,52.530460153468326,29.1493425913636,-10.637159565000394,-8.914725988660885,5.015990654330688,36873940.0,-0.20982996747385474,-42863996.54973516,54.380715443763805,1.690501481114211,2.797639155805168,-1.1071376746909571,-1.1071376746909571,-0.8347612608090665,94.3574993133545,104.10312824069445,84.61187038601454,0.4816584790976608,20.656819009107938,93.51358966943458,94.1999994913737,91.38744951757639,72.73207627835224,88.65384894299987,1,21.789089543505852,26.675529222237614,14.738523119824436,15.368321165830059,85.92499923706055,81.5759437191445,64.56967825666726,63.27682018363768,,2025-07-24 02:09:18.759548,75.43449197860961,-0.2723764138818906,1.8418201516793076,10.748008766696216,-9.98737192977176,lower,Above_Cloud,Bullish
134,EGPRO.IS,1.6061934,20.54,,,,,12.788,20.72,20.42,20.82,none,17.2,32.169434,61.15880369398899,17.142776085992185,139.949152328841,3.4760731526319923,0.5769617787222535,-4999937.0,0.18084902134250622,-54227552.07577792,66.77668090118328,0.23894977117555527,0.02862488429626548,0.2103248868792898,0.2103248868792898,0.20631041395682598,19.51800012588501,20.96881488413954,18.06718536763048,0.8522161543462307,14.866428413743499,20.45157249752455,20.593333562215168,19.60850298981358,21.996138180896345,18.94355453868276,1,87.13178759629169,91.4723533809738,96.06716020487188,98.47737359827151,19.164999961853027,20.546102536861568,23.277649655828153,23.94216731733954,,2025-07-24 02:09:18.759548,22.312132843499622,0.004014472922463819,-0.8687258687258725,2.087706349267493,-12.039019631789294,no-trend,Below_Cloud,Bearish
135,EGSER.IS,1.0887465,3.57,,,,,3.279,3.57,3.53,3.64,none,2.8,4.29,78.57899195290415,23.043429252184808,251.3376426694927,14.790998510075486,0.10774721589627939,24161877.0,0.16647169961943858,-122180480.68253952,87.66118333410682,0.10205602336121489,0.043175378083651544,0.05888064527756334,0.05888064527756334,0.034795919247677706,3.1474999666213987,3.4863731014474255,2.808626831795372,1.123389586250774,21.53284437933013,3.4537017954774125,3.5800000031789145,3.327058187369726,3.4203845518440446,3.24007403996474,1,88.39707250470087,87.44549238372078,99.99999999999999,99.99999999999999,3.0149999856948853,3.115000009536743,3.3450000286102295,3.2850000858306885,,2025-07-24 02:09:18.759548,51.677852348993284,0.024084726029885636,0.0,-2.3424901555342936,-21.326979501530197,upper,Above_Cloud,Bearish
136,EKGYO.IS,0.69056034,19.73,24.0,14.6,20.365,21.43,28.571,20.32,19.55,20.4,none,9.29,21.7,68.97638409363368,42.32736895067494,113.04600982907351,11.029820112448771,0.7191978834074202,7890624680.0,0.18936439627545298,756171625.7847303,70.46847890637365,1.1863646128640752,1.1250332891402262,0.061331323723849085,0.061331323723849085,0.07874279611417331,18.39699993133545,20.5129969278904,16.281002934780503,0.8149814515500572,23.003718045905828,19.805435803550736,19.893332799275715,19.00407754832482,13.787704683513425,18.610628639014635,1,73.65225718731338,86.37923301457784,66.95472834362691,72.45969985719024,14.706976413216832,13.660303302800973,11.698399479779509,13.334130642006835,,2025-07-24 02:09:18.759548,84.12570507655118,-0.01741147239032423,-2.903543307086609,3.968560202181437,-17.480978536338053,upper,Above_Cloud,Bullish
137,EKSUN.IS,1.7304447,6.15,,,,,3.554,6.04,6.0,6.28,none,4.76,7.96,64.95816204827543,35.07837416299388,175.33496890360334,-1.1253970608584525,0.2232374387301065,33603548.0,-0.1592732960272144,-311837407.7334418,86.03733993853686,0.13960523326879049,0.10910143377616746,0.030503799492623024,0.030503799492623024,0.01946371037454757,5.762999963760376,6.144790458598818,5.381209468921934,1.0068226381209648,13.249713594977095,6.006105484875413,6.143333435058594,5.661089761104439,5.979005157271797,5.49182384614027,1,47.79021073308306,40.664085077411166,57.360098814866184,40.74842317633426,5.450000047683716,5.5950000286102295,5.3450000286102295,5.870000123977661,,2025-07-24 02:09:18.759548,43.437500000000014,0.011040089118075455,1.8211920529801473,-0.08470799026313314,-12.500659041919771,lower,Above_Cloud,Bearish
