,symbol,time,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Cloud_Position,TK_Cross,CPrice,change
0,A1CAP.IS,2025-06-30 00:51:18.825821,37.857466654232724,30.915798100054136,-0.00880496846188444,0.01749625786524356,0.026301226327128,44.8105267827793,0.7484383435359873,82.91746641074855,65.01754477229007,62.5613982185287,41.82540707314518,83.49324350712196,3.6144600462750343,-0.11997827902257453,0.6180718364294266,8.579868230568225,8.673333168029785,7.156219194611785,1,7.852587741817075,6.294999837875366,6.114999771118164,4.932500123977661,5.005000114440918,Above_Cloud,Bullish,8.6,-3.58744394618834
1,ACSEL.IS,2025-06-30 00:51:18.825821,41.05094532836727,40.42914994666267,0.18176651370511426,0.1237458626078225,-0.05802065109729178,11.035854663178926,0.36145635121437314,9.89583333333334,40.28885395431623,42.843580519599826,16.929145441389487,-63.40658737286135,-6.356740493966372,-0.07128328893282976,3.756894528879989,98.30958349757938,98.28333028157552,106.87622245468047,-1,102.34005464293517,111.70000076293945,117.79999542236328,105.7874984741211,109.54999923706055,Below_Cloud,Bearish,98.7,1.4388489208633226
2,ADESE.IS,2025-06-30 00:51:18.825821,2.4619687446902283,17.689160019089368,-0.1182078125140833,0.077758675094175,0.1959664876082583,96.12660528744834,0.7821558739882665,91.00719424460432,68.61424993658507,73.52628625986273,63.82304000690588,80.86669675410714,39.10447701708885,0.13125499393726395,0.6277660870241685,9.243133814291344,9.24666659037272,7.697324538734589,1,8.780405390904885,2.7699999809265137,2.449999988079071,1.907499998807907,1.9950000047683716,Above_Cloud,Bullish,9.32,2.9834254143646266
3,ADGYO.IS,2025-06-30 00:51:18.825821,81.48423267663402,87.26348283618397,-0.05431520943077961,0.416197936021913,0.4705131454526926,32.09945142249675,0.8108039598874583,71.33550488599346,69.07441213043573,67.57697941358784,28.929946237535596,94.87606312484886,13.249836643197185,0.032662194845083925,1.573388891622121,34.347870085834245,34.34000015258789,30.47471942650352,1,33.130858419985984,28.920000076293945,30.369998931884766,30.149999618530273,29.149999618530273,Above_Cloud,Bearish,34.36,-1.772441395082902
4,AEFES.IS,2025-06-30 00:51:18.825821,94.48417689673822,80.06082569998325,0.07250721160848132,0.09265467748029299,0.020147465871811664,11.039704080786665,0.5950905767779894,5.224963715529754,41.89362248455776,47.06181926156382,20.076823593201965,33.432079382466895,-3.0157678509658714,-0.1814564645974512,0.4959720577591834,13.986713857244526,14.179999987284342,14.656918286825343,-1,14.458644509428856,15.92069885111055,15.92069885111055,16.664424684910596,16.947039870158022,Below_Cloud,No_Data,14.15,-0.7017543859649145
5,AFYON.IS,2025-06-30 00:51:18.825821,65.47928294728034,67.52844882150522,0.02933190493516387,0.005702270691623601,-0.023629634243540268,12.530880377472611,0.29334280455484363,9.197324414715732,50.23832993136455,42.15895528162573,29.31247237895047,-66.78193133935251,-7.463827017280825,0.07879942162134508,0.35649395983612414,12.192230953889734,12.166666666666666,12.855435749474031,-1,12.838714128880492,13.545000076293945,13.71500015258789,13.743828222886041,13.73904319611152,Below_Cloud,Bearish,12.15,-0.4098360655737654
6,AGESA.IS,2025-06-30 00:51:18.825821,40.492181129191756,41.721402012480176,-0.15961745155980123,0.04574933088234978,0.205366782442151,14.350930530286258,0.7639394972801378,84.07596785975167,73.38022717865476,58.29513082563322,20.0769531917363,57.97327394521319,4.04387210561467,0.3112252686135613,5.583718874132756,149.75182624182403,149.66666666666666,138.01593611512067,1,145.3685083829235,145.3499984741211,135.79999923706055,133.75,140.79999923706055,Above_Cloud,Bullish,151.8,2.429149797570873
7,AGHOL.IS,2025-06-30 00:51:18.825821,51.673750750474575,57.31757620815656,0.5354790933039708,0.4074849579136366,-0.12799413539033422,10.041579975989649,0.249379312808202,2.6392961876832777,40.40476054166969,39.581530550575096,24.919172157866015,-82.45526357405144,-6.361029186813515,0.05604974742182712,7.1415298131330305,245.87936368868753,244.63333638509116,264.4384798692849,-1,256.00114064756804,284.25,284.25,300.5,307.75,Below_Cloud,No_Data,245.1,0.3685503685503688
8,AHGAZ.IS,2025-06-30 00:51:18.825821,3.292173806667401,10.118559752285437,-0.21756441956882888,-0.2570886048521497,-0.039524185283320815,20.955891990693985,0.5150137415190248,86.05187319884726,57.568964800764206,56.026475961033995,37.34523195525736,0.8608155618765722,-1.295898493352533,0.04255829358024773,1.156390778162663,27.590081406413418,27.286666870117188,25.84204576045888,1,27.939721985590367,23.799999237060547,23.719999313354492,21.030000686645508,19.605000495910645,Above_Cloud,Bullish,27.42,1.0316875460574915
9,AKBNK.IS,2025-06-30 00:51:18.825821,76.15361006072776,70.50234958461122,-0.0292785796540298,0.251281651737814,0.28056023139184383,20.854253607413465,0.8468821698423928,52.792553191489354,53.861990102148205,69.29653455671247,16.73777966926715,111.74294863658828,3.3333333333333335,0.14612526545150845,2.021726348152572,60.87596347027328,61.63333257039389,55.302284026482425,1,58.27950559598659,51.0,50.790000915527344,57.305761165993786,62.01652111128444,No_Data,Bullish,62.0,1.8898931799506968
