,symbol,priceToBook,CPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI,ADX,CCI,ROC,ATR,OBV,CMF,AD,MFI,MACD,MACD_signal,MACD_Hist,MACDAS,MACDAS_Signal,BB_Middle,BB_Upper,BB_Lower,BB_%B,BB_BWidth,FWMA,VWAP,kama,EMA_200,Supertrend,st_way,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,time,YF%,MACDAS-dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross
20,XOM,1.7678516,107.77,142.0,95.0,124.06846,125.0,60.961,111.11,107.34,111.72,buy,97.8,126.34,41.8069788879429,24.484055754538403,-85.7502277406051,-1.3456620738278728,2.215710529195361,-63766300.0,-0.02310506679158554,-8949579.014310118,45.19847178069098,0.8990281738867765,1.4127290023161223,-0.5137008284293458,-0.5137008284293458,-0.02917207575795211,111.53800010681152,116.40667070877751,106.66932950484554,0.11303569579922054,8.73006616095614,110.7344222852231,108.94666544596355,111.0038478012773,110.24741633217918,116.1111758708417,-1,39.52767464459665,55.71041778045578,18.60028906964621,34.05577062962923,104.42000198364258,105.34573748025109,106.80629786563446,107.86157833640611,,2025-07-20 17:07:35.159777,34.93342676944638,-0.4845287526713937,-3.006030060300602,8.013984141020236,-1.0213143687060056,lower,No_Data,Bearish
21,SMCI,4.842844,51.77,93.0,15.0,42.93312,36.965,10.69,53.2097,51.27,53.868,hold,17.25,80.875,61.3504533875022,24.04830127188514,108.67184352121832,9.682202586768804,2.3892672144006544,-274826700.0,0.09967082184609835,-504616959.7031485,66.18724862887248,2.487498720057353,2.3024860537767884,0.18501266628056445,0.18501266628056445,0.21573511639152274,48.625000381469725,54.78532020080457,42.46468056213488,0.7552627273037852,25.338076178946224,52.0170185096849,52.3033332824707,46.6764066828532,42.510045251261644,46.45754007668641,1,79.77477220475716,84.43761129456148,78.29824463107022,86.59612722613018,41.885000228881836,39.170000076293945,33.00500011444092,47.02000141143799,,2025-07-20 17:07:35.159777,54.255402750491164,-0.030722450110958283,-2.705709673236256,5.824454705050353,-17.974346992206147,upper,Above_Cloud,Bullish
22,ITUB,0.3377654,6.3,8.6,5.9,7.05714,7.1,18.652,6.42,6.28,6.4651,buy,4.418182,6.95,39.3095463171949,17.972674110942883,-89.5633356549382,-7.216491515037365,0.13948165448802374,578045190.0,-0.036357080538843664,142404073.26574293,43.61908378990311,-0.06825721096417148,-0.018066417023315705,-0.05019079394085577,-0.05019079394085577,-0.04493470191403369,6.590000009536743,7.012894798122045,6.1671052209514405,0.15712533397253778,12.834439695699805,6.354148090973829,6.350000063578288,6.534986948918212,5.775566146312069,6.702618430434558,-1,18.05555463573052,14.82133285252953,19.845721973046757,13.744269373327022,6.559999942779541,6.450000047683716,5.8871500430445325,5.617320036757295,,2025-07-20 17:07:35.159777,74.32674860515249,-0.005256092026822083,-1.869158878504673,11.31579044638167,-2.109440937278717,no-trend,Above_Cloud,Bullish
23,PBR,0.39105237,12.01,17.0,12.5,15.04915,15.5,30.712,12.36,11.855,12.4,buy,11.03,15.73,40.41092329809359,20.876957078326438,-150.00457872781521,-4.606830156287448,0.29370873440567336,172226700.0,-0.1584147763367785,-127346681.90183394,44.11078576192696,0.0632337758855055,0.1851961592126473,-0.1219623833271418,-0.1219623833271418,-0.05512634900563783,12.633000040054322,13.230263681409395,12.035736398699248,-0.02154506656308559,9.455610535286686,12.283093401191202,12.089999834696451,12.497967096491013,12.413013769380175,13.001695582574243,-1,9.385450693900049,15.847677101950614,0.0,0.0,11.309573673195693,11.420757387400156,11.75191585266152,12.359213390887415,,2025-07-20 17:07:35.159777,20.85106382978724,-0.06683603432150396,-2.8317152103559895,10.160397014233101,0.21429141298292542,lower,No_Data,Bearish
24,SNAP,7.3065696,10.01,15.0,6.5,9.7,9.5,1.37,9.92,9.85,10.07,hold,7.08,15.35,68.16979450133476,25.217643845592796,121.96353458726847,7.05882160946355,0.3757524287792863,-130053600.0,0.06740629885520115,-423764512.6449439,70.40689712209098,0.3652439754161847,0.2744804530356973,0.0907635223804874,0.0907635223804874,0.08352959359598683,9.024999952316284,10.281924781419788,7.76807512321278,0.8918294291585039,27.85428998879743,9.788864069971545,9.976666768391928,9.275818602287845,9.712790691522297,8.836273970744282,1,91.34773047689231,88.90464546435344,97.31689378884397,91.70973625463388,8.414999961853027,8.59000015258789,8.279999852180481,9.025000095367432,,2025-07-20 17:07:35.159777,35.42926239419589,0.007233928784500576,0.9072580645161255,2.716531282914958,-22.39685191595624,upper,Above_Cloud,Bearish
25,T,1.8684977,26.94,34.0,17.8,29.37346,30.0,14.418,26.97,26.8,27.04,buy,18.14,29.19,39.55700349097841,19.19853593345437,-121.27034532563403,-5.7853580919337775,0.4329406709317229,1672568300.0,0.010443244547662862,1168472957.1840754,34.27380846962003,-0.1691611321630795,-0.02935744634979057,-0.13980368581328892,-0.13980368581328892,-0.10527877117723328,27.677692222595216,28.714967061235622,26.64041738395481,0.1444087617585918,7.495385311016702,27.023720100975424,26.926666895548504,27.44925738868359,24.547982150659895,28.16878366696317,-1,14.904312087350363,16.511641774147638,3.8560268986297994,5.292349363145768,27.638829859784515,27.183380755284944,26.59216402828226,26.412932838426848,,2025-07-20 17:07:35.159777,79.63800904977376,-0.03452491463605564,-0.11123470522802492,6.588593397311149,-1.1120364366933644,no-trend,Above_Cloud,Bullish
26,ABEV,0.38900843,2.35,3.56,2.05,2.7653,2.7615,6.041,2.39,2.33,2.39,hold,1.76,2.64,43.715015015544644,12.13486356309156,-70.82873873368327,-2.8925689857240475,0.059193438742821236,453617100.0,-0.009263319412533616,198466976.27388388,49.278139070735534,-0.01941654527140546,-0.018248458260627317,-0.001168087010778144,-0.001168087010778144,-0.001713606235948483,2.3890000104904177,2.4740647967444747,2.3039352242363607,0.2707623355369963,7.1213717773567335,2.368671385560026,2.356666644414266,2.4274558975499905,2.2374767445266754,2.5046087162448476,-1,33.333375161141625,33.723225162326635,41.53391023985305,45.47228617365957,2.4700000286102295,2.53000009059906,2.42249995470047,2.2212093086841707,,2025-07-20 17:07:35.159777,67.04545454545455,0.0005455192251703391,-1.673640167364021,5.27935305295637,-1.9602032239846578,no-trend,No_Data,Bearish
27,BABA,0.27493462,120.23,189.67926,113.405975,161.93938,165.40456,437.304,121.38,119.77,122.16,strong_buy,73.87,148.43,60.812697740961376,17.522379888404213,159.86380073142135,5.4926753261219705,3.360784266297553,580514900.0,0.057252289016004036,-176326351.15437603,60.172536069598,-0.34331220061191914,-1.8314965831868986,1.4881843825749794,1.4881843825749794,0.42859288404979207,112.11800079345703,120.84728405016314,103.38871753675092,0.9646431055633731,15.571599912465677,116.70693980559375,120.72000122070312,113.5735140858678,106.93858800345335,110.63186488820298,1,90.77742657324171,85.5518266118262,97.1873616015895,92.76857157582499,116.88000106811523,123.05499649047852,118.28625297546387,122.07999801635742,,2025-07-20 17:07:35.159777,62.17811158798283,1.0595914985251873,-0.9474377986488647,0.5134193214365368,-14.007554240413445,no-trend,No_Data,Bearish
28,CSX,5.308737,34.39,41.0,27.0,33.12,33.0,6.478,35.335,34.24,35.62,buy,26.22,37.1,65.40826112461328,40.00408376795147,175.02954720670195,2.748724635170436,0.7147207777146211,174962400.0,-0.013312924826207384,35432135.36229175,63.230884469356255,0.6151082918727795,0.5971647460478325,0.01794354582494695,0.01794354582494695,-0.003977875329799913,33.26299991607666,34.593835227558465,31.932164604594853,0.9234180833077429,8.00189588936377,34.082261099051266,34.75,33.0563739370339,32.29510728047935,32.62975204036301,1,61.61126302612035,59.339935811315115,48.27827715251277,32.87745812972028,31.97000026702881,30.51197125592656,27.936432163885183,29.69350334693779,,2025-07-20 17:07:35.159777,75.09191176470587,0.02192142115474686,-2.674402150841937,0.5927165674860735,-7.146947936624448,upper,Above_Cloud,Bullish
29,PCG,1.0155542,13.45,24.0,17.0,20.74,21.0,13.244,13.295,13.295,13.57,buy,12.97,21.72,38.0747079519185,42.35950093003425,-59.43059447339697,-4.81245788866497,0.35707127972230324,-208910000.0,-0.04166724346189266,-298757133.7253457,22.273579619759612,-0.4906865461583916,-0.5466916185657993,0.05600507240740771,0.05600507240740771,0.042468177567450006,13.678521394729614,14.319443728524048,13.03759906093518,0.32172443257549793,9.371222448668808,13.32701824257872,13.43999989827474,13.67036782644589,17.038180006105925,14.208708298806098,-1,24.806178626901158,16.548016335123638,63.46081157823761,35.495746622462214,15.706881425184289,16.131121683641297,16.807411436859944,16.55901782163312,,2025-07-20 17:07:35.159777,5.4857142857142716,0.013536894839957701,1.1658518239939797,6.464265639583999,-3.0661779856120397,lower,Below_Cloud,Bearish
