,symbol,priceToBook,CPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI,ADX,CCI,ROC,ATR,OBV,CMF,AD,MFI,MACD,MACD_signal,MACD_Hist,MACDAS,MACDAS_Signal,BB_Middle,BB_Upper,BB_Lower,BB_%B,BB_BWidth,FWMA,VWAP,kama,EMA_200,Supertrend,st_way,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,time,YF%,MACDAS-dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross
0,MGROS.IS,1.4021297,495.5,982.0,657.0,775.06,769.28,353.391,498.0,493.25,504.5,none,397.0,600.0,54.22367570924467,15.140902956702726,69.92139015308248,-0.8008008008008008,13.801256880317336,1980110.0,0.07407222505899534,-10983347.518130321,60.343278973696684,2.063857246128009,1.1398579762985275,0.9239992698294817,0.9239992698294817,1.1898450818422734,485.4625,516.0150264912728,454.90997350872715,0.6642662842116704,12.586976951370222,492.42444219066937,497.75,484.2461319759031,494.18375302917025,464.4670360526896,1,53.64175084175084,50.90280583613917,46.536689495341115,41.91067859237041,486.25,504.1906560421903,477.3785600504816,516.6413346076157,,2025-07-20 16:07:03.036859,48.52216748768473,-0.2658458120127918,-0.5020080321285092,4.140267707623169,-8.191730876139825,no-trend,No_Data,Bearish
1,KCHOL.IS,0.7349076,166.4,325.2,228.15,278.71182,273.0,226.423,168.2,166.1,169.1,none,133.7,232.2,62.305394587346,17.611874809616115,101.64323252699536,5.919788307863492,5.324209601783478,356903032.0,0.03078658540645716,-668475253.9291319,74.77593300244308,4.766864884805159,3.8092157356293215,0.9576491491758374,0.9576491491758374,1.1082831423343298,156.23499908447266,173.23009040711634,139.239907761829,0.7990567870167378,21.755805577794796,165.31145890489313,167.20000203450522,159.06703478583484,162.6776141588173,151.41753047386587,1,87.88052936849279,87.21388447089247,74.33369240860472,80.46370168260135,146.4000015258789,147.0999984741211,147.8666125209378,157.8676030870206,,2025-07-20 16:07:03.036859,33.197969543147224,-0.15063399315849235,-1.0701545778834642,4.104621638892025,-16.322170816208548,no-trend,Above_Cloud,Bearish
2,THYAO.IS,20.952658,289.0,575.0,331.0,453.6154,454.0,13.793,289.5,287.5,291.75,strong_buy,249.2,339.5,54.91450457945192,14.938589319886171,50.301538369685126,-0.5163511187607573,7.63221792059399,143949271.0,0.03340429142927851,-739537990.9293838,72.95227279006961,3.53573932135032,2.6984481740302546,0.8372911473200655,0.8372911473200655,1.7901234357742113,281.55,305.7763286529348,257.3236713470652,0.6537583367816132,17.209254947920297,288.8019776876268,289.4166666666667,285.2686332190989,288.2846461300655,270.3702910750027,1,71.137102014295,74.65886939571152,49.168435575978975,60.58822846210279,278.9366524321418,287.0789904565012,300.03270443356575,306.81798757617287,,2025-07-20 16:07:03.036859,44.07530454042083,-0.9528322884541458,-0.17271157167529916,5.804958011396133,-10.960667353956676,no-trend,Below_Cloud,Bearish
3,KRDMD.IS,0.5312079,25.66,49.894844,36.492672,42.859108,42.14419,48.305,26.0,25.3,26.0,none,21.16,34.06,57.6193567657796,19.046574103680452,62.1055727625138,4.905972231622937,0.9137503747500789,1079238546.0,0.09886849303913889,-1064467161.5275509,67.73687172045639,0.5907836095732115,0.5167167398510765,0.07406686972213505,0.07406686972213505,0.1740563209586556,24.571000003814696,27.204187134390878,21.937812873238514,0.7067836028347753,21.433292337856617,25.516734100016812,25.65333302815755,24.945332987517347,25.68618293233679,23.315674469229936,1,74.49592612337436,70.22880221296778,38.21529480842441,38.359165133137914,22.84000015258789,23.489999771118164,25.81500005722046,28.640000343322754,,2025-07-20 16:07:03.036859,34.883720930232556,-0.09998945123652056,-1.3076923076923097,6.017876595443794,-14.505795505695584,no-trend,Below_Cloud,Bearish
4,CCOLA.IS,2.3993077,49.92,92.0,70.0,80.10769,79.0,20.806,49.88,49.66,50.55,none,42.94,899.5,50.03650664251607,12.050167484527636,18.021395904653623,-0.7554693317674115,1.5883196604480512,10554172.0,-0.07198303947779068,-111368510.127845,67.19832827775922,0.007099012935903204,0.04647485224176795,-0.039375839305864746,-0.039375839305864746,0.11100375657900825,49.59799995422363,53.24696499075973,45.949034917687534,0.544121855306587,14.714162022274696,49.72593220832624,50.04333241780599,50.30078204239474,77.40862453997764,47.388728948054144,1,31.077550589890734,30.976448396073252,19.114870578809732,16.755870169769175,51.329999923706055,50.795558251699816,52.595037788860914,52.94266912719043,,2025-07-20 16:07:03.036859,0.8148874568039606,-0.15037959588487299,0.0801924619085792,6.6645933308488114,-7.954657616811833,no-trend,Below_Cloud,Bullish
5,BRSAN.IS,1.4837357,333.75,,,,,224.939,333.5,331.5,335.5,none,297.5,601.5,53.610732244375555,10.991282764255057,66.66041041041038,2.6923076923076925,10.215007120628488,19615156.0,0.028026985868368107,-58354632.300220445,76.29790535853725,0.8838860043341015,-0.8959150347472602,1.7798010390813617,1.7798010390813617,2.3845550445373918,324.6875,345.76762986201834,303.60737013798166,0.7149536093781043,12.984873062263462,332.4743914807302,333.5833333333333,326.7229520031013,386.46231833944717,305.42022167143205,1,70.92452148790177,71.42090384926713,67.11326671712152,71.61015602256766,333.125,346.375,385.625,378.625,,2025-07-20 16:07:03.036859,11.924342105263158,-0.6047540054560301,0.07496251874063997,3.600787973638453,-9.031499584125346,no-trend,Below_Cloud,Bearish
6,ZOREN.IS,0.25751415,3.23,5.4,4.55,4.975,4.975,12.543,3.26,3.2,3.26,none,2.8,6.09,62.252462649746235,21.580729152176243,112.55976819476523,4.530747857376922,0.08819992754349365,-978260716.0,0.08523137549778195,-3187856665.8884363,82.42629806522949,0.041920926902503375,0.013816728224674613,0.028104198677828762,0.028104198677828762,0.02676721857055847,3.059000015258789,3.2979895954175613,2.820010435100017,0.8577561910881089,15.625340239728892,3.2045132168408097,3.2300000190734863,3.116508444456641,3.761372194052142,2.9585918477370625,1,68.4164185931922,73.84298543294916,92.79031139632478,93.80017018170135,3.009999990463257,3.1950000524520874,3.337500035762787,3.640000104904175,,2025-07-20 16:07:03.036859,13.06990881458967,0.0013369801072702914,-0.9202453987730008,2.104941034599417,-12.693175383900412,upper,Below_Cloud,Bearish
7,TTRAK.IS,4.243896,596.0,943.0,650.0,822.5714,830.0,140.437,599.0,594.5,600.5,hold,550.0,867.0,52.54551795261988,14.399478744043385,54.05910961466555,0.0,15.051223806273981,-1956924.0,-0.0192897843228588,-9307133.145443577,66.85235577730253,2.725361388675651,0.6298944235604553,2.095466965115196,2.095466965115196,3.1176475073509033,584.875,619.1939087821843,550.5560912178157,0.6620826593090168,11.735467846013005,596.3646044624746,597.0,589.7422304720233,640.1320778378501,560.7541013930318,1,64.71210706504824,66.92049659369921,61.69720153927776,68.96179693418543,581.75,592.0,674.125,705.2447068657978,,2025-07-20 16:07:03.036859,14.511041009463725,-1.0221805422357075,-0.5008347245408995,3.8915954332523928,-7.624816909762466,no-trend,Below_Cloud,Bearish
8,AEFES.IS,1.0016047,14.98,37.6,15.99999,28.61428,27.4,14.956,15.25,14.89,15.26,strong_buy,13.25,29.65,50.70444146879939,18.26385925184739,10.525973799773142,-2.473959133688689,0.5675661698881226,-682629321.0,-0.030759122232085444,-2422347995.118363,70.5583390927463,0.23333505211705408,0.274946436865551,-0.041611384748496905,-0.041611384748496905,0.06463597781975335,14.926499938964843,16.58764723049505,13.265352647434637,0.5161032087715116,22.257693341677093,15.114330502600989,15.043333371480307,15.27053336050427,16.729990540739077,14.256770654082068,1,42.98132157782815,49.05142976907885,10.96356352866639,18.748754065663313,14.269999980926514,14.71198810375481,14.986892664218091,15.660408851528121,,2025-07-20 16:07:03.036859,10.548780487804882,-0.10624736256825025,-1.7704918032786843,10.731957479940268,-11.44624400911457,no-trend,Below_Cloud,Bearish
9,FROTO.IS,2.5858676,92.0,224.0,106.5,141.455,139.55,35.578,94.45,92.0,94.7,buy,78.85,112.7,52.310564676649385,23.16877862483159,33.70783945944636,2.052133602671126,3.1149838046321787,21067711.0,0.12896181635715676,-383539166.1961218,58.861987776752,1.9858060696554105,1.7579152079837772,0.2278908616716333,0.2278908616716333,0.7614839542614282,91.01750106811524,99.54658503740023,82.48841709883024,0.5575969784928221,18.741635112355024,93.86283042706535,92.89999898274739,92.993058638404,93.02664987038766,87.92527045637735,1,69.55544510734752,76.46412141881507,49.72378464913797,72.0240630788115,84.0,89.625,95.03750038146973,98.55000305175781,,2025-07-20 16:07:03.036859,38.84785819793206,-0.5335930925897949,-2.593965060878778,8.202809823261115,-10.338677066488867,upper,Below_Cloud,Bearish
