,symbol,priceToBook,CPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI,ADX,CCI,ROC,ATR,OBV,CMF,AD,MFI,MACD,MACD_signal,MACD_Hist,MACDAS,MACDAS_Signal,BB_Middle,BB_Upper,BB_Lower,BB_%B,BB_BWidth,FWMA,VWAP,kama,EMA_200,Supertrend,st_way,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,time,YF%,MACDAS-dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross
0,MGROS.IS,1.4969256,529.0,982.0,657.0,772.9908,769.28,353.391,528.5,526.0,529.5,strong_buy,397.0,600.0,63.103984552480455,22.657588534552996,73.15650954249568,6.071249372804817,12.066684566489494,5356662.0,0.06702209549302908,-4032925.695590849,70.14467903033629,11.141601472543186,9.93526336117246,1.2063381113707266,1.2063381113707266,2.5588204546687483,509.0875,548.2379390141391,469.9370609858609,0.7479218686792913,15.380632608005145,526.9465010141987,528.0,512.0895384387444,495.2659419895483,493.3990441429536,1,79.26509186351706,79.96500437445319,68.33208062093239,71.43753180288432,465.875,485.21587921231554,502.46481822679635,516.6413346076157,,2025-08-04 10:24:47.903738,65.02463054187191,-1.3524823432980217,0.09460737937558861,3.6366614393457564,-11.16501682686939,upper,Above_Cloud,Bearish
1,KCHOL.IS,0.88074034,183.6,325.2,240.0,280.96,280.0,208.461,183.6,183.0,184.9,strong_buy,133.7,207.8,71.04642114119706,27.122582734072488,154.8768009227267,9.090910739349516,5.086501122550026,534175261.0,0.11071767290732294,-584633351.5944949,73.98075186816207,6.840458867163164,5.96820698825856,0.8722518789046045,0.8722518789046045,0.7077635519334103,169.36000061035156,184.77160920715602,153.9483920135471,0.9619895906296465,18.199821139894908,180.0837746362899,183.83333333333334,169.06469921708887,163.20427455265502,168.84455010137935,1,92.9436691864427,90.14177963883344,100.0,81.68255667499248,146.35000610351562,149.9499969482422,146.5999984741211,156.4676015611417,,2025-08-04 10:24:47.903738,67.34143049932523,0.1644883269711942,0.0,0.6381313764466379,-16.15011328238175,upper,Above_Cloud,Bearish
2,THYAO.IS,21.170158,292.0,495.5,331.0,443.005,450.28,13.793,291.0,290.5,292.25,strong_buy,249.2,339.5,55.010473315691726,9.95062377671417,23.88960758947773,0.9507346585998271,5.886783879031369,470661889.0,-0.183863102878509,-680044644.5405062,65.23576075967651,2.215141573026699,2.9056843671312107,-0.6905427941045117,-0.6905427941045117,-0.20836509035303127,289.9625,297.93945900704085,281.9855409929591,0.6277115751880898,5.502062512939347,289.8932555780933,291.5833333333333,286.23837805323984,288.63240389739474,275.87598060922505,1,47.80701754385964,40.204678362573084,34.511192653396584,22.79628829105447,262.4749984741211,269.5582285035457,293.0006859300837,303.85713203556975,,2025-08-04 10:24:47.903738,47.39756367663345,-0.4821777037514804,0.3436426116838476,2.0340613037811206,-3.4296092489866092,no-trend,Below_Cloud,Bearish
3,KRDMD.IS,0.58875895,28.44,50.265015,34.730034,40.99283,39.81347,48.305,28.4,28.22,28.5,strong_buy,21.16,34.06,67.7998215253414,23.284376922486274,165.06667582194012,9.806953486246728,0.8433308720589494,1276588193.0,0.12623326541726376,-722617813.5895878,63.93050778222328,0.9380696061559028,0.795844759275398,0.14222484688050485,0.14222484688050485,0.097895068686573,26.33899974822998,28.4902589908127,24.187740505647263,0.988318828395888,16.33516278633387,27.867342668421127,28.38666661580403,26.11138876767849,25.792867900592075,25.87768699647227,1,98.48244854085301,89.48133650276162,97.37001680650864,77.2510486516177,22.530000686645508,22.81999969482422,24.355000495910645,28.380001068115234,,2025-08-04 10:24:47.903738,56.43410852713179,0.04432977819393186,0.14084507042253502,0.17671937697854023,-14.951685985769124,upper,Above_Cloud,Bearish
4,CCOLA.IS,2.419975,50.35,88.7,70.0,78.7775,78.0,20.806,50.1,50.1,50.5,strong_buy,42.94,76.36363,50.593175340747635,8.590528990767869,-9.779484225752423,1.3894454869696133,1.3178861246854168,42963258.0,-0.11743230699421515,-110243900.0672089,64.09822604812236,0.08596898519125773,0.13284951958848534,-0.04688053439722761,-0.04688053439722761,0.0017862540826483215,50.3189998626709,52.00249623993315,48.63550348540865,0.5092066166190998,6.691295064913051,50.270648434002545,50.31666564941406,50.336255944499285,52.99102690112076,47.38872895540098,1,50.71010133651513,46.644392477000814,50.61373048616767,45.13958300911195,47.670000076293945,49.71999931335449,51.006220082239544,52.4138795520976,,2025-08-04 10:24:47.903738,22.16994383913418,-0.04866678847987593,0.4990019960079861,3.282018351406446,-3.4051569306680296,no-trend,Below_Cloud,Bearish
5,BRSAN.IS,1.6093252,362.0,,,,,224.939,360.75,360.25,363.0,none,297.5,601.5,62.86909711322312,19.62682190521333,98.28101644245133,8.545727136431784,12.374712360565425,18822166.0,-0.1869506207087049,-57017298.673239425,69.44062659891947,8.087698830119905,5.952864417382091,2.1348344127378143,2.1348344127378143,2.437282640260111,342.6375,368.96071931299304,316.31428068700694,0.867783662206597,15.365054503954207,358.5742900608519,361.75,340.01428097929943,384.32672523124955,329.0048656130438,1,60.65359477124182,54.640522875817,64.03198066393334,55.924598351445525,312.125,330.375,373.6875,378.625,,2025-08-04 10:24:47.903738,21.217105263157894,-0.3024482275222966,0.34650034650034467,1.922850638948348,-12.62036445110305,no-trend,Below_Cloud,Bearish
6,ZOREN.IS,0.26867574,3.37,5.4,4.55,4.975,4.975,12.543,3.36,3.36,3.39,hold,2.8,5.16,66.68805437166674,32.21468583100427,79.29038740685903,3.3742299207857926,0.07585802202266283,567976206.0,-0.11185573608482817,-2681570131.0326433,77.63501732937286,0.07677018227858357,0.07064363234812804,0.006126549930455527,0.006126549930455527,0.015621334019439888,3.2479999661445618,3.478529697831154,3.0174702344579694,0.764607776450242,14.195180670536498,3.356125659439675,3.3733332951863613,3.2984589473159263,3.6958189550821015,3.156433245495748,1,76.69464079542838,77.1934371426985,66.85423683795004,68.76708385518899,2.884999990463257,3.1399999856948853,3.340000033378601,3.640000104904175,,2025-08-04 10:24:47.903738,24.152542372881364,-0.00949478408898436,0.29761904761904656,3.220465811013473,-10.460823903324357,upper,No_Data,Bearish
7,TTRAK.IS,3.9437697,597.0,850.0,650.0,779.55,801.15,151.378,596.0,595.0,600.0,hold,550.0,867.0,51.94671872883667,11.207052175519008,7.482629609833598,-0.5828476269775187,12.290371681713568,2444717.0,-0.10512660974226971,-6686868.827734645,65.10472099779052,1.1438432470112048,2.0243527609894247,-0.88050951397822,-0.88050951397822,-0.08197694701549522,595.875,612.2849817184527,579.4650182815473,0.5342779175291511,5.507860446722129,594.1323529411765,597.3333333333334,590.8040096066808,636.1244825789337,570.1690415978261,1,40.491875274483974,31.138043961379115,42.95349091058233,30.76670119643346,566.25,589.75,627.625,693.5173605446504,,2025-08-04 10:24:47.903738,14.826498422712934,-0.7985325669627248,0.1677852348993314,2.5602984453019673,-2.9371828674125244,no-trend,Below_Cloud,Bearish
8,AEFES.IS,1.0470713,15.66,35.6,16.0,25.7,25.5,14.956,15.55,15.55,15.71,strong_buy,13.25,26.525,56.81588690932893,14.423555473484226,73.2583371835118,3.162052256828132,0.4685359228193854,-506636643.0,-0.171667128468895,-2400646884.406621,58.61000108354635,0.15652298849223278,0.18670331221263167,-0.03018032372039889,-0.03018032372039889,-0.033777631768429434,15.381499862670898,15.949699591430836,14.81330013391096,0.745072261253117,7.388092628585486,15.434979510355673,15.640000025431315,15.295327182038182,16.451272894335006,14.298203241845219,1,57.23929777138478,47.68264114246217,49.53146645265033,33.574510946504944,13.96999979019165,14.24902572318596,14.71198810375481,15.486302377425627,,2025-08-04 10:24:47.903738,18.154425612052734,0.0035973080480305453,0.7073954983922714,1.8499335340411038,-5.406767982688631,no-trend,Above_Cloud,Bearish
9,FROTO.IS,2.4758286,99.1,224.0,106.5,143.3691,140.0,40.027,98.8,98.35,99.3,buy,78.85,112.7,65.64552393453955,23.85448323213055,218.29838250055383,4.9788102460503945,2.8546105846751106,132886337.0,-0.06593899872539137,-360419166.5598223,59.62116157494737,1.711532490927226,1.434307573828192,0.27722491709903396,0.27722491709903396,0.007769307725471915,94.37999992370605,98.21084831243901,90.54915153497309,1.1160513379095336,8.11792411915597,96.84492759627213,98.91666666666667,93.27653976402785,91.96452483469128,90.41345747056596,1,80.58681775983727,61.21008369373967,80.82964466668852,61.25426568165303,84.82500076293945,87.95000076293945,94.125,97.7750015258789,,2025-08-04 10:24:47.903738,59.82274741506646,0.26945560937356205,0.30364372469635637,-0.8972267281140089,-8.628505010117959,upper,Above_Cloud,Bearish
