,symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,CPrice,change
0,KRDMD.IS,8.340364525507292,14.750171790198403,15.540280245189274,31.67027470040047,-0.09151742143349571,-0.011699210430071716,0.079818211003424,11.838722876024196,0.11922088807797575,1.3136288998357972,38.335132108418605,1739672742.0,36.85525658134772,-903662173.813747,31.801195234093594,-123.8836483971601,-9.324757930388673,-0.2881397789665378,0.7994478483454692,22.851075021538726,22.733333587646484,25.094622313382608,-1,24.274804867168818,22.04,-1.8699910952805099
1,BRSAN.IS,3.929055945688402,4.7407385574747,0.0,0.0,-0.77000755689809,-2.1505652901413503,-1.3805577332432604,11.058223418807145,-0.0785263520223512,3.733333333333334,40.98520934698698,19605427.0,30.396617853301098,-62694180.19506667,9.90312750976669,-177.11504394338115,-9.03448275862069,-0.5278103556730116,12.781139901553544,336.2517748478702,332.8333333333333,369.8743944257177,-1,355.37390687827957,330.75,0.30326004548901775
2,ARCLK.IS,5.047758152877084,5.718084688945058,10.970531116680187,22.7755091254641,-0.48812754212788223,-0.49253264973499267,-0.004405107607110423,15.764474022429111,0.12143213966666794,1.2359550561797847,29.593707554469404,-15872095.0,33.496877861486915,-73673581.42715657,28.43088076583377,-135.31355912539885,-13.327947975172298,-0.24569127945699315,3.6899379736584974,108.52464610906449,107.56666564941406,117.81547035213006,-1,114.81260184994086,105.4,-1.4031805425631427
3,HEKTS.IS,6.89654605425421,16.47508224071839,5.980459332241872,18.976737044735838,-0.014040294831078253,-0.012087154678903832,0.001953140152174422,10.613325806083482,0.1408168798309856,1.158940397350991,44.624845376466475,-813984895.0,36.57753617668084,-6479518250.280443,15.198511291976194,-103.4255243680322,-7.142857671735974,-0.20999295496313408,0.08760254176987159,3.032241369599503,3.009999990463257,3.268704403513922,-1,3.1809682300607283,3.09,3.3444816053511683
4,MIATK.IS,2.2656510182006984,1.6526169815739518,0.3154587126350476,3.0176784018742033,-0.010961945068912668,-0.06927845728771675,-0.05831651221880409,15.500010040072405,0.03870352568138962,0.10296010296010075,36.80788797989033,182397286.0,32.13609969011551,-895917737.644466,22.142835658369215,-150.88619499203992,-13.977904051514008,-0.6071300523072959,1.4586955034463407,31.622231224245766,31.439999262491863,35.53631781241086,-1,34.30804347105288,30.84,-0.9633911368015391
5,ZOREN.IS,2.2517706171609944,3.919408349706057,0.0,6.011176255568967,-0.020074290260523663,-0.021585978320421334,-0.00151168805989767,12.390088208545519,-0.06946613182417,1.2738853503184726,54.14109389178046,-2075700291.0,29.589579881725363,-4416957822.993536,23.617365731939497,-205.3185501544083,-9.609607825055459,-0.24976562645760617,0.08783683178448456,3.0775354810467115,3.0266666412353516,3.288801866836538,-1,3.3172348454912446,2.99,-0.33333333333332993
6,SMRTG.IS,3.9080846499183166,3.0011891741251677,6.831994350630304,14.383084190830585,-0.12892600557998232,-0.115247171056018,0.013678834523964324,11.019708560963592,-0.052349201949132236,2.0287958115183278,61.32654639066626,6003083.0,32.07046944224149,-213094866.74482062,11.33444441245933,-182.80267867811716,-9.897830177763433,-0.36956978101900745,1.1090118522710661,28.767383120848248,28.640000025431316,31.777155922144786,-1,30.803718527090496,27.96,-1.4104372355430161
7,MAVI.IS,4.771755357216943,10.10504978043514,0.0,0.0,-0.20230479050295436,-0.22301412313093072,-0.020709332627976376,12.214603217053705,0.09336845972777737,0.836820083682,41.42337702883408,27078156.0,36.44436947255585,-186570919.43606865,17.2259247425743,-109.35122433617327,-8.546851879007638,-0.12794809675403016,0.9867935081715392,31.502974978325092,31.13333257039388,34.12016761340394,-1,33.075250314554836,30.58,-1.3548387096774195
8,TTRAK.IS,3.7074401008827143,11.761244220260615,18.680774431489258,32.02467603665477,-1.9652173490158,-0.8166619748102022,1.1485553742055978,12.296831123418496,0.05289337576281349,0.5561735261401557,42.87782912236336,-6059141.0,30.195303511800926,-13090612.705334919,24.832620775402095,-136.38552431751657,-8.790322580645162,-0.1982552793861392,17.161580155765268,575.196247464503,569.3333333333334,618.4077301305641,-1,611.09967259801,559.0,-1.0619469026548645
9,EGPRO.IS,10.835353475961371,6.857925699508918,18.08869871778756,9.739915429221876,-0.0015045416811282353,-0.11280815249489873,-0.11130361081377049,15.264777602189087,0.09728801887677611,0.5502981025965991,30.43295842165285,-10381562.0,33.184421808676866,-72193509.97222859,27.30934701243864,-115.85812187324562,-11.75458212123888,-0.3679765174032488,0.6544774952296297,20.518067437301543,20.49333318074544,22.144379307476065,-1,21.341298419443355,20.08,-1.0837438423645485
10,AEFES.IS,7.942078065236687,12.37387321146847,14.956836507439279,24.398392149454043,-0.5545193356377123,-1.2063239703638522,-0.6518046347261399,18.200307125472396,0.15361452643478618,0.18099547511312902,31.193254006411372,-37930315.0,35.45656346100292,-216311765.84924865,16.798019711650024,-105.22867460861343,-12.41739562639797,-0.3090561651171006,5.546612765801036,147.21623022609504,146.06666564941406,162.27282912411906,-1,162.6611591658734,139.3,-4.129387474191326
11,FROTO.IS,3.047374200731342,7.3666906375643855,7.018971420010313,16.71786191875,-0.4377388691153917,-0.6988058239845825,-0.26106695486919074,17.968656555599374,0.13235022099943683,0.0,35.62255817923187,-8602463.0,35.85131824921849,-486426663.41448355,25.255630205365964,-116.190540749837,-13.833584323155458,-0.3113437327474416,3.4334302004694295,85.9452842495746,85.01666768391927,95.51115866602238,-1,91.33766298933669,80.15,-5.035545023696686
12,ALCAR.IS,2.9534722222222136,2.693336479683564,0.22393161058969666,0.07464387019656556,-1.5826472097179032,-15.655232165605042,-14.07258495588714,26.69960552248323,0.042155170276975816,5.593869731800766,23.001339193817483,748129.0,26.896237234223353,-2599665.2580704526,20.249625617058392,-155.226106638518,-15.049019607843137,-0.558524718827438,43.48796605621908,883.7794117647059,871.5,990.3484414586538,-1,920.0562667148738,877.0,1.0368663594469973
