,symbol,time,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Cloud_Position,TK_Cross,CPrice,change
0,A1CAP.IS,2025-07-08 02:25:47.314785,31.875688268492052,35.68450289779416,-0.036455787227142274,-0.03466081675566646,0.001794970471475814,21.85655824692466,0.6185670603415788,83.87715930902112,58.9938205707481,58.31667698206945,42.33767013851735,50.66038973011741,13.07188902871264,-0.12242069694587933,0.5712606749464956,8.829533285833516,8.74666659037272,7.324618754156578,1,7.98324990392673,7.31000018119812,6.460000038146973,4.9750001430511475,5.005000114440918,Above_Cloud,Bullish,8.65,-2.5900900900900914
1,ACSEL.IS,2025-07-08 02:25:47.314785,85.47308023532973,92.37685477568668,0.14032655899177177,0.6027349350770248,0.46240837608525304,10.6747780801667,0.42551283588979194,11.284722222222223,56.77059761541384,44.81803578831833,12.60540231719573,-2.3419405621678093,2.8955565047809557,0.009379839009424351,3.440292510757192,100.90319472152369,100.23333231608073,106.87622245464595,-1,102.2536781858865,104.5250015258789,115.2249984741211,109.31249809265137,108.45000076293945,Below_Cloud,Bearish,99.5,-2.641878669275932
2,ADESE.IS,2025-07-08 02:25:47.314785,38.70298073405362,21.745666180778716,-0.019375290355883087,0.001926355677165148,0.021301646033048235,57.2733691486692,0.9579162248859191,94.97950819672131,70.6132861799626,78.23061963262225,60.22574554381744,141.58231355775467,18.662345812372045,0.12273907176200953,0.7238087616868649,10.210375174547547,10.853333155314127,8.40321325277746,1,9.347750242077158,3.640000104904175,3.320000112056732,1.912500023841858,1.9500000476837158,Above_Cloud,Bullish,11.0,6.2801932367149815
3,ADGYO.IS,2025-07-08 02:25:47.314785,25.00783973488021,23.533932797859816,-0.2101360660383004,-0.014613336901423413,0.195522729136877,19.9634641099162,0.6644354201663354,68.97133220910625,63.250507386636805,60.63665292485589,30.20308495709486,51.708435294277095,6.674982214539945,0.005340846805303032,1.3570666332379344,34.336734355825925,34.37333424886068,30.47471942650204,1,33.59316341608308,27.75999927520752,29.659998893737793,30.12999963760376,29.149999618530273,Above_Cloud,Bearish,34.2,-1.5544041450777146
4,AEFES.IS,2025-07-08 02:25:47.314785,90.74022810350728,96.36905585904208,0.07621155988918837,0.2477177744747816,0.17150621458559323,23.39539989134781,0.8246244947302659,13.17851959361393,69.14517501433964,60.81154591881418,20.416594268310178,116.0830345517276,12.954881486876845,-0.003253182947540459,0.5628925609448637,15.604198883319722,15.613333702087402,14.256770654073286,1,15.083385682502964,14.647843398543724,14.71198810375481,15.284706236442217,15.660408851528121,No_Data,Bearish,15.52,-1.896333754740842
5,AFYON.IS,2025-07-08 02:25:47.314785,97.52620260581153,99.17540086860384,0.0834766596083743,0.19970680406284805,0.11623014445447374,18.50275079949269,0.8792591596003526,31.462585034013635,66.8512379194628,60.59021549194003,26.803647086296458,119.59153146290252,14.057239564029556,0.21014767845999763,0.39387426240535184,13.441288062089837,13.556666692097982,12.349507459227747,1,12.987239200589402,13.389999866485596,13.559999942779541,13.769521455004613,13.73904319611152,Below_Cloud,Bearish,13.55,0.743494423791824
6,AGESA.IS,2025-07-08 02:25:47.314785,37.30439344885249,45.9121214079911,-0.23811932951801168,0.09172865087708182,0.3298479803950935,10.63003462457325,0.5906196295701037,85.09861212563916,60.23529692447732,54.43568930649009,27.013633928512252,27.59190017310308,2.901486599395517,0.3085629137768528,5.545586570046887,153.9391475623326,152.06666564941406,138.87682764104585,1,147.42927070790822,143.6999969482422,139.9000015258789,133.0832233444712,137.25074440178366,Above_Cloud,Bullish,152.5,-1.1024643320363126
7,AGHOL.IS,2025-07-08 02:25:47.314785,89.20072689144727,96.40024229714909,1.1720079492915598,3.683335424653402,2.511327475361842,17.322867294845537,0.7460583449491414,11.60452450775031,66.3001680560028,54.31506971373573,23.19638663906361,81.70957657755551,7.894736842105263,0.008175756318988392,9.296149262844704,269.499188792633,267.9166666666667,249.11004780271477,1,261.60037077810836,275.0052925136447,278.7753980363435,290.11519928974565,301.82279015483186,Below_Cloud,Bearish,266.5,-2.291475710357471
8,AHGAZ.IS,2025-07-08 02:25:47.314785,15.742132592864374,18.99685508480231,-0.06787712370229809,-0.2599760925088834,-0.19209896880658534,8.41709075884006,0.14209183779761864,84.43804034582132,49.38293238181161,51.04109650955294,29.186186371648393,-103.20309490128938,-5.303560592659676,-0.14945684833760542,1.02616955918147,27.546571779928147,27.333332697550457,25.842045760444137,1,27.879630636626448,24.980000495910645,24.039999961853027,21.610000133514404,20.05500030517578,Above_Cloud,Bullish,27.14,-2.3741007194244657
9,AKBNK.IS,2025-07-08 02:25:47.314785,84.53094406285776,92.79080993821515,0.022563082502119025,0.7197368968482167,0.6971738143460977,28.228669707016728,0.8263930372150378,72.57313829787235,66.6933992147608,71.42644608261014,29.46445609345158,108.99542266272532,18.897629280854492,0.09174004623326483,2.3083399914622844,68.22712832096866,68.39999898274739,62.66669845619834,1,65.10790729380933,52.39999961853027,51.19000053405762,55.98430121209635,61.31860280566242,Above_Cloud,Bullish,67.95,-0.439560439560438
