,symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,CPrice,change
0,A1CAP.IS,55.42099954171161,65.01804917958218,28.194832039634672,49.69516501781212,-0.04788450747976408,0.1231281763847985,0.1710126838645626,70.34771015439263,0.7178418192282439,57.34939759036145,71.41499251153132,-41172061.0,63.5464247931814,-663476379.7073058,36.62629771902451,71.24550462522507,31.10236116998569,-0.3200459149259594,0.44488956448899647,6.857261559542488,6.829999923706055,6.569198125614923,1,6.969881820697179,6.66,-4.72103004291845
1,ACSEL.IS,5.85276426827305,5.731576927888736,10.228161711673335,10.62650215658825,0.009524179740956207,-0.8974001407128765,-0.9069243204538328,23.293440734840615,0.21900160572486993,14.74576271186441,40.93840057165925,2127670.0,40.86886912652155,-7530981.811173759,13.435185308717134,-98.92670579653003,-4.595588106391343,-0.43874842528430485,4.523582606121689,105.31683711734796,104.23333485921223,116.54918461589241,-1,109.84714071344939,103.8,-1.236917221693623
2,ADESE.IS,100.0,94.72879833972424,73.27998738940944,53.51806631386288,0.05643130829870693,0.1100604943335895,0.05362918603488257,63.55286174522361,1.189867939967248,100.0,72.02010511712179,2014734817.0,82.98057316978301,-1232300631.9330919,41.63649825587208,276.49604094142205,35.616436119172704,0.2348534632293122,0.20771564338640275,3.504705871819966,3.880000034968058,3.1439179221550813,1,2.9776763047315784,3.96,3.394255874673635
3,ADGYO.IS,7.599929933371702,4.585458735663761,2.2633564621648863,2.9839239280462224,0.019933215441509167,-0.132238608986462,-0.15217182442797117,11.297069730302189,0.11072158328338702,19.23076923076924,41.51336009563722,68374909.0,34.36274011219973,-49068513.192081794,25.789427804500857,-143.31536256264755,-4.513886359370718,-0.5331677220423806,0.807103360531327,27.677769003243284,27.54000027974446,29.81568462455921,-1,28.95512879589562,27.5,-0.506512301013029
4,AEFES.IS,21.212133667005926,24.61653939876255,34.609047396533,37.105140589930734,-0.6099942927791292,-0.7951499596396108,-0.18515566686048157,17.15006575179163,0.2413295601507559,4.149638478465905,27.953175983413875,-26994186.0,40.526411701018006,-206742339.91299316,15.11645209523239,-96.63393716492726,1.2633040108905553,-0.30142053442117483,6.010453495189121,153.4496958270276,151.70000203450522,168.94129404045773,-1,164.87637108115655,152.3,0.5280528052805433
5,AFYON.IS,20.599200770369354,25.03762105547797,27.81162096629969,30.996271743123092,-0.03138828793066371,-0.03903148517786817,-0.0076431972472044635,8.263767519163299,0.12099407061092086,26.086956521739147,42.29520303927801,387652547.0,40.577751305290384,-380777130.4314896,15.463463108535777,-113.20393701735684,0.07604737012877287,-0.14344646781402423,0.33274779922494263,13.304300115751687,13.210000038146973,14.170051183009477,-1,13.935764114253061,13.16,-1.275318829707428
6,AGESA.IS,58.50633918539225,67.5429063715177,31.634533997838673,48.872983146382914,-1.0322017236925498,-0.5246865793700191,0.5075151443225308,15.627582244558472,0.39635498554952625,66.39883126369612,76.45925465113426,14975316.0,48.457294186791714,12941550.912149774,25.26246411132682,-28.6735799438837,-0.9922105561401213,-0.1318016192353779,5.841835517044935,142.84847683548685,140.5,131.16958558985246,1,139.5380667779288,139.7,-2.3076923076923106
7,AGHOL.IS,26.975945017182138,37.22794959908363,27.303136656017227,36.854874892747944,-1.9562158637965406,-0.8211960917299115,1.135019772066629,15.716631444330146,0.27794042556825754,5.057471264367816,24.71975410675934,-3645753.0,41.25617900786058,-15444704.673123082,17.759785942192238,-71.77570093457923,2.071563088512241,-0.07243856436209542,9.816158638997424,275.85192697768764,271.6666666666667,268.7729554221875,1,285.9117203595737,271.0,-0.2759889604415866
8,AHGAZ.IS,67.66780981867706,74.58327548966605,61.94622701895705,75.17863122130255,-0.024712274249658328,0.22258717669522343,0.24729945094488176,29.50867764622092,0.7370790038660583,84.03303509979352,76.74599358962202,209428713.0,60.364141451600176,100562610.44520852,34.60077742353353,77.65934482887295,15.09786494264622,0.03995453106009874,1.153578382208309,25.032759035818472,24.78000005086263,22.562148056298923,1,23.549947832729213,24.7,-1.200000000000001
9,AKBNK.IS,66.21622724605406,75.85063126529269,74.41637129709825,87.20079395761697,-0.10062325434233044,0.5000780634175892,0.6007013177599196,11.935026619217453,0.689253697681497,19.381648936170226,72.24454906461185,1282015142.0,49.727089451831226,-1628258916.4640422,19.02036641167161,38.338690245690294,4.991918438872906,-0.11997244703452947,1.8579531859147465,52.22746538003608,51.70000076293945,54.678291801684466,-1,51.44573615900539,51.95,-0.9532888465204947
10,AKCNS.IS,18.638689346001858,40.30018018692544,23.280350253464032,46.26962671471838,-0.8761454931266237,-0.46877386596928217,0.4073716271573415,19.22126128529051,0.16054774128041208,14.36525612472161,63.119940147409714,8971431.0,34.37968403971237,5777587.378379722,18.275779971173364,-93.10421993455138,-1.3305385957063178,-0.3038090273095754,5.783693429900629,146.1766720940085,142.39999389648438,159.6510599411853,-1,158.23705533947418,140.9,-2.760524499654937
11,AKENR.IS,45.838243411951744,55.14833157132565,15.60215788545065,38.653604223341475,-0.1656511887339482,-0.01904940141992889,0.14660178731401932,48.606353467941155,0.5321245847733186,23.321554770318027,54.75446940956431,-15476895.0,51.84739338013503,-999188565.6743987,37.83797768137778,18.399870904260705,5.806443673887343,0.045578637047849126,0.7381221977432305,11.839168185878236,11.673333168029785,10.638333235387258,1,11.498835857322035,11.48,-3.691275167785235
12,AKFGY.IS,68.94844496403984,73.19838099725115,9.874667142648063,22.30784071748089,-0.011556163499835027,-0.0007425555401718853,0.010813607959663142,21.731754115924627,0.6866983020417299,53.19148936170214,60.42229234861549,621213421.0,63.349123483265785,-1782734698.3691466,25.657017174470617,59.355108323701806,3.3175438455743578,0.25486421439951373,0.06712629757141655,2.1672921671586876,2.1733333269755044,1.9962960543101724,1,2.158008136745548,2.18,1.3953488372093092
