,symbol,time,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Cloud_Position,TK_Cross,CPrice,change
0,A1CAP.IS,2025-06-26 01:30:48.085696,20.189579429153362,17.74024545063911,-0.016110527350543784,0.01167168618226555,0.027782213532809335,46.59085372583675,0.9013046587326019,97.26890756302524,65.27595470122141,67.16342820101467,41.22565678189307,94.53799382825153,29.694323083485926,-0.02256689676687976,0.6190064249859286,8.35879315759299,8.613333384195963,6.808620162770315,1,7.707837314691529,5.879999876022339,5.699999809265137,4.8500001430511475,5.005000114440918,Above_Cloud,Bullish,8.91,9.594095940959392
1,ACSEL.IS,2025-06-26 01:30:48.085696,36.40986709463868,20.090647133764648,0.15547994974284485,0.02202918116186936,-0.1334507685809755,10.60734218172323,0.3333067547637975,9.98263888888889,45.44785099510176,41.66034724272141,15.77293519073246,-41.910324075998695,-4.773381961344498,-0.09027494223320096,3.8523742511134125,98.55121641952175,99.38333384195964,106.87622245468032,-1,102.92237342782511,111.70000076293945,117.19999694824219,104.9749984741211,109.54999923706055,Below_Cloud,Bearish,98.75,-2.613412228796852
2,ADESE.IS,2025-06-26 01:30:48.085696,34.45522186697178,46.46472644096366,-0.04561910620489806,0.20383275873242712,0.24945186493732519,105.88538980747111,0.837360643680244,91.00719424460432,74.46529283797824,75.29414919844241,65.38572433775505,111.18624383066656,56.90235025326555,0.3239707598618145,0.6260481870172292,9.24861046025042,9.526666641235352,7.697324538736428,1,8.637381224193165,2.7699999809265137,2.439999997615814,1.8900000154972076,1.9950000047683716,Above_Cloud,Bullish,9.32,-3.818369453044368
3,ADGYO.IS,2025-06-26 01:30:48.085696,88.85311614882164,90.28410583435088,0.0542842914389729,0.5331285037548336,0.47884421231586066,32.59204241959743,0.9014811941236766,72.47557003257327,77.83431517405025,70.72488789231782,25.69924904011947,131.00710938405282,21.308014599667047,0.04296471298106152,1.520616714765569,33.97085219609568,34.54666646321615,30.474719426506347,1,32.377716993863515,29.0,30.429999351501465,29.149999618530273,28.949999809265137,Above_Cloud,Bearish,34.5,0.4659289458357474
4,AEFES.IS,2025-06-26 01:30:48.085696,60.20729787555487,46.848803936098534,0.46104888879817757,0.3184296782687115,-0.14261921052946608,12.253637039293663,0.42857178201571594,3.947750362844709,48.73459842406527,43.77986541463418,22.233680426359207,-27.507286424914533,-3.1293462479137215,-0.20838419331114427,4.584054904754723,137.4740357776201,139.3000030517578,146.5691806053722,-1,144.66078204642878,159.2069809298771,159.2069809298771,165.0576252218318,169.47040273965354,Below_Cloud,No_Data,139.3,0.21582733812950394
5,AFYON.IS,2025-06-26 01:30:48.085696,62.19594671876712,48.08426426452521,0.029654047241813745,-0.009026585853982028,-0.03868063309579577,12.54756443057773,0.35830821904759236,12.040133779264227,58.78734104404497,44.36051972931484,30.643188085813424,-27.867777040911072,-4.496123572538023,0.03193234627325805,0.37031252178414104,12.236987729101589,12.40999984741211,12.855435749473997,-1,12.889188973131215,13.510000228881836,13.769999980926514,13.535899520600381,13.73904319611152,Below_Cloud,Bearish,12.32,-2.3771790808240767
6,AGESA.IS,2025-06-26 01:30:48.085696,41.47518377522584,37.733598691399926,-0.31415100534287543,0.016784079374907,0.33093508471778244,15.410613595222213,0.6536540982425745,79.25493060628197,68.58100022325756,54.25793734680038,19.132368413499442,56.54708648224942,7.452969087702155,0.24586483897624195,5.674016433340422,148.63772881683906,148.96666463216147,138.0159361151227,1,144.7122178169863,140.8499984741211,135.79999923706055,135.8499984741211,140.79999923706055,Above_Cloud,Bullish,148.5,-1.0000000000000009
7,AGHOL.IS,2025-06-26 01:30:48.085696,60.19250706019401,58.4692854668491,0.7594483259720641,0.3545881958165573,-0.40486013015550687,10.801029468020591,0.3059216805145242,3.8542103058232047,52.193074787541086,41.0426762347619,24.71079280508077,-51.34285496713756,-4.615384615384615,0.017293326242988377,7.439881497033561,247.8419886157672,248.66666666666663,267.10451773775924,-1,257.206914735971,284.25,284.25,299.25,307.75,Below_Cloud,No_Data,248.0,-1.0967098703888345
8,AHGAZ.IS,2025-06-26 01:30:48.085696,27.06350547403183,56.60804846642073,-0.19740832253164148,-0.12441562931383743,0.07299269321780406,25.67188794981156,0.5353267436883303,85.12968299711817,66.65803373628076,55.08168560082122,40.91160331085965,29.74471751440965,0.813606900538826,0.030705145995084174,1.1869385999960458,28.04947273146066,27.626667022705078,25.842045760461865,1,27.956012903221293,22.56999969482422,22.479999542236328,20.420000553131104,19.02500057220459,Above_Cloud,Bullish,27.26,-3.196022727272718
9,AKBNK.IS,2025-06-26 01:30:48.085696,63.20413799704977,52.34929117192258,-0.11278324028585818,0.19723903034763146,0.31002227063348964,23.36066458089132,0.8121560065884734,49.30186170212767,50.672331653333394,67.04799325091233,16.061256119737756,99.07742189327124,8.35555691189236,0.12119735169521238,2.020463697984065,59.788844238188396,60.83333333333334,54.622265233349765,1,57.568864259338625,50.69000053405762,50.790000915527344,57.48021832942655,62.01652111128444,No_Data,Bearish,60.95,-0.4897959183673417
10,AKCNS.IS,2025-06-26 01:30:48.085696,23.328920343512227,13.65938714703592,-0.10347564263222586,-1.137638992297508,-1.0341633496652822,24.390624842746202,0.1877701905768838,5.359056806002143,32.99751052008778,36.15191765350709,28.53570079180979,-94.38913191328103,-13.02887487689979,0.011293924610144564,5.26862296652701,129.4723127570162,129.83333333333334,142.53645511385236,-1,142.80441315733677,151.5500030517578,158.3000030517578,168.58530737128672,184.18900435155862,Below_Cloud,Bearish,129.5,-0.38461538461538325
11,AKENR.IS,2025-06-26 01:30:48.085696,46.679846772223584,30.936154452749793,0.024977032533810062,-0.0524166272934658,-0.07739365982727586,20.518568294604272,0.5271531483488564,26.68240850059032,60.45816006459028,50.046579926490445,21.18077239718211,15.643853789120305,-6.80100315969681,-0.2530736781183107,0.6745488558064747,10.972839863256798,11.196667035420738,12.183963973274507,-1,10.854423044208339,12.139999866485596,11.414999961853027,10.277499914169312,12.070000171661377,No_Data,Bullish,11.1,-0.7155635062611854
12,AKFGY.IS,2025-06-26 01:30:48.085696,90.64714593438009,75.8563184957924,0.024460280318633152,0.02684034998539528,0.0023800696667621276,21.819793213581764,1.1314542306997712,73.40425531914893,78.75640199332979,66.83357516076944,17.912976305437283,266.40150699802473,16.748764480845885,-0.12287081260252405,0.10886170015928977,2.239036431902562,2.419999917348226,2.086295490656663,1,2.1215751792048874,2.1050000190734863,2.0450000166893005,1.8699999451637268,1.9399999976158142,Above_Cloud,Bullish,2.37,-1.2499999999999956
13,AKFYE.IS,2025-06-26 01:30:48.085696,49.476097054583086,49.31436411076758,-0.010599498258956754,0.012421685960607443,0.023021184219564197,9.68547891917726,0.4148332130889857,10.263335584064817,57.11134927964943,43.89545341763636,22.421127555112978,-14.12900963645613,-4.678004537775007,-0.167332482053192,0.42778138294012885,15.68320467892815,15.766666730244957,16.595603699462917,-1,15.805103971486936,17.1899995803833,17.65999984741211,15.99500036239624,16.855000495910645,Below_Cloud,Bearish,15.69,-1.44472361809046
14,AKGRT.IS,2025-06-26 01:30:48.085696,90.01566913928487,72.64090591402125,0.025377687229858496,0.022847282375183936,-0.002530404854674562,9.99321946262718,0.48870074514166145,18.950437317784267,65.35728687163675,44.83214741261728,25.76371167860601,6.706934197810491,0.0,-0.2910608183566366,0.172761710290862,5.716014195165576,5.78000005086263,6.0255036813524985,-1,5.765107671460206,6.275000095367432,6.430000066757202,6.662499904632568,7.214999675750732,Below_Cloud,Bearish,5.75,-1.5410958904109595
15,AKMGY.IS,2025-06-26 01:30:48.085696,53.31998352411474,50.05528718415294,0.12309731593029694,0.43823335015634957,0.31513603422605263,6.581954234406379,0.36836384926179144,12.772585669781941,50.56616596719074,44.447662133198264,24.317061740739394,-2.7556227470639936,-0.3739299998149709,0.09742128271587562,6.9280035203226955,186.530020816331,187.8000030517578,203.32607862024935,-1,191.79936525794307,201.6999969482422,217.78752699608293,212.7960277873866,215.2637868182063,Below_Cloud,Bearish,186.5,-1.1658717541070396
