,symbol,time,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Cloud_Position,TK_Cross,CPrice,change,EMA_200
0,A1CAP.IS,2025-07-16 03:35:22.897872,10.637040700251664,6.467544800042551,-0.05138260268296169,-0.13446376985940017,-0.08308116717643849,18.915281103750235,0.4528502482288249,78.88675623800384,58.388558875615786,54.520531894486,35.635796771786765,-11.645891152638148,-5.730329180527984,-0.3605370345219961,0.5242781565297664,8.396855968490817,8.46666685740153,7.324618754152176,1,8.011273484702985,6.7749998569488525,6.460000038146973,4.897500157356262,5.005000114440918,Above_Cloud,Bullish,8.39,-0.3562945368170922,5.966608977706206
1,ACSEL.IS,2025-07-16 03:35:22.897872,88.39006631550427,82.28575415726557,0.13942547126259774,0.6399234583588145,0.5004979870962167,8.727105629458626,1.038790687837778,20.138888888888882,69.92111410650753,57.75659441014999,12.576449346403594,187.35904491276693,7.502564433096799,-0.016830958259103298,3.6225737540391227,102.34406771089195,104.86666615804036,106.87622245461219,-1,102.16837058759192,103.02499771118164,114.32499694824219,116.19999694824219,113.24999618530273,Below_Cloud,Bearish,104.6,3.7698412698412564,110.85411586355008
2,ADESE.IS,2025-07-16 03:35:22.897872,65.7388015183923,50.15796184667952,0.047300121118734564,0.07079636909081732,0.02349624797208276,43.76166843961074,1.0994822775074853,100.0,78.34449329775624,77.47761827187263,61.64331422636265,174.23484212221226,36.26372635961988,0.10826617912990459,0.8152545752331376,11.544675289254645,12.026666323343912,9.176685380474703,1,10.091542900762647,4.384999990463257,3.740000009536743,1.982500046491623,1.9500000476837158,Above_Cloud,Bullish,12.4,9.929078014184412,3.9197602913690326
3,ADGYO.IS,2025-07-16 03:35:22.897872,16.1963260384672,12.13903602590353,-0.13815941634983173,-0.17263581511491122,-0.0344763987650795,12.019718795953322,0.643421395597194,71.66947723440136,53.5234484218548,59.844594632039986,28.484702849886133,36.49988309910544,-1.1454688778803042,-0.1457417564367021,1.316328339976771,34.239675661129596,34.43333435058594,30.877274362553635,1,33.65511928851445,27.960000038146973,28.929999351501465,30.329999446868896,29.309999465942383,Above_Cloud,Bearish,34.52,1.8890200708382432,31.476293245921447
4,AEFES.IS,2025-07-16 03:35:22.897872,54.46451146454901,64.03168670992542,-0.06968936376706436,0.07587828429336285,0.1455676480604272,25.66665009161722,0.6251346363301834,11.320754716981126,77.08825313560206,53.585144590815204,21.99613310281534,49.48938406785803,7.7250189873114,-0.09395997389463927,0.574506892590043,15.481632618584932,15.369999885559082,14.256770654078647,1,15.297212713583047,14.424999713897705,14.71198810375481,15.362596134002803,15.660408851528121,Below_Cloud,Bearish,15.2,-3.1230082855321917,16.818339329501267
5,AFYON.IS,2025-07-16 03:35:22.897872,88.5668565721946,94.07321107826785,-0.0068147625762415565,0.14744266328682049,0.15425742586306204,23.443672288143368,0.7916680440484716,36.054421768707506,69.56554776741216,61.64289650992383,30.926112710472427,87.08313817875717,13.371617477854453,0.07040449827253684,0.3914866999714592,13.820415817941662,13.863333384195963,12.741950514205127,1,13.466609366578336,12.819999694824219,13.199999809265137,13.68131175029082,13.73904319611152,Above_Cloud,Bearish,13.82,-0.5039596832253412,13.591436190690462
6,AGESA.IS,2025-07-16 03:35:22.897872,15.313260781306779,14.39582208910749,-0.33767333280027967,-0.557727220336806,-0.22005388753652633,9.145928866955497,0.5421044900978657,85.09861212563916,64.67247499993927,53.96724058243614,25.268026133114255,20.40445811829747,2.901486599395517,0.06923178540355548,5.03753588258395,151.90314174133673,152.73333231608072,138.87682764103312,1,147.82296004652073,140.6500015258789,140.8499984741211,133.17017448209555,137.25074440178366,Above_Cloud,Bearish,152.5,1.3962765957446832,132.93470351039088
7,AGHOL.IS,2025-07-16 03:35:22.897872,72.62512982813308,75.69805117755489,-0.7401915888041197,1.7070606259304741,2.447252214734594,18.92649775291835,0.6357902919545938,11.395056556346875,64.11538651383829,52.03949646819369,20.41478714063665,53.39056605049919,9.01639344262295,-0.04404172198267048,8.956613373043886,269.53747465741077,268.9166666666667,249.1100478028136,1,264.63050053676596,261.76177503183806,274.87917785130765,288.39890659018687,301.82279015483186,Below_Cloud,Bearish,266.0,-2.7422303473491727,298.1765965976013
8,AHGAZ.IS,2025-07-16 03:35:22.897872,0.0,1.6694485446180352,-0.035216420066939536,-0.2907477627925891,-0.2555313427256496,10.838691804848555,0.13478337533356485,81.55619596541787,43.39660225773941,45.979849535488384,21.314435072416348,-123.55026413674013,-1.769916794731667,-0.2921454227490078,0.8743118936729303,26.861419348881164,26.760000228881836,25.842045760423836,1,27.459141003350584,25.390000343322754,24.110000610351562,21.81999969482422,20.05500030517578,Above_Cloud,Bullish,26.64,-0.5970149253731294,21.27166255185423
9,AKBNK.IS,2025-07-16 03:35:22.897872,38.778645376383736,56.26067985004229,-0.4255438690174127,-0.021553234868692872,0.40399063414871983,30.208394797812257,0.623441649903879,69.08244680851065,66.5725465680752,60.20584088122737,31.79012917611851,47.827562377405926,10.032898627242272,-0.01801388132938123,2.3304903984374183,68.46561899243213,67.81666564941406,63.55365644592647,1,67.77119581955178,53.5,52.114999771118164,55.94307646144391,61.31860280566242,Above_Cloud,Bullish,66.9,-3.879310344827569,58.74164284155463
