,symbol,time,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Cloud_Position,TK_Cross,CPrice,change
0,A1CAP.IS,2025-06-22 23:06:50.776707,27.99500738687803,44.02170794177161,-0.047711977835735095,0.016711888377698658,0.06442386621343375,44.842332615426294,0.772254098492896,81.93277310924371,65.43667357649666,63.134354295608354,41.8591663874475,68.64493534210987,27.812502863816874,-0.20340624931781573,0.6082219902629321,8.057870312588209,8.06000026067098,6.808620162773401,1,7.525829691767666,4.894999980926514,4.894999980926514,4.870000123977661,5.005000114440918,Above_Cloud,No_Data,8.18,5.548387096774188
1,ACSEL.IS,2025-06-22 23:06:50.776707,0.30793712801634815,9.064762222315414,-0.20469782049836638,-0.3641348012147132,-0.15943698071634682,11.715825515610863,0.09835340595439125,2.972972972972983,41.41511878805752,34.673736586457345,13.993603825258573,-128.65662598372936,-2.763819095477387,-0.18561349583560405,3.7297970475434408,97.77124673406203,97.06666564941406,107.62079984520958,-1,103.17357497074022,117.64999771118164,115.42499542236328,105.57499885559082,109.54999923706055,Below_Cloud,Bullish,96.75,-0.1547987616099089
2,ADESE.IS,2025-06-22 23:06:50.776707,67.25854229393882,70.44610862168057,0.01851396512595843,0.2763073246931129,0.2577933595671545,117.29891393769903,0.8741184269772432,85.785536159601,65.7272407207142,76.93967388003661,64.24661223747631,125.30266964898232,92.61745102471457,0.5276632775236515,0.5736533468820444,8.503975593535944,8.823333422342936,7.147584818397471,1,7.829111687853614,2.5799999237060547,2.424999952316284,1.9075000286102295,2.0,Above_Cloud,Bullish,8.61,-3.149606299212615
3,ADGYO.IS,2025-06-22 23:06:50.776707,82.3910052174529,84.27605151807282,0.15063399307764486,0.5590451929521871,0.4084111998745423,28.23018520803452,1.1102791096781117,77.68166089965398,73.35518406461074,73.30600200162093,19.76135152538118,169.49950149344787,25.83698110295005,0.1840517853094121,1.3377479599194873,32.70606589559125,33.76666768391927,28.98968781087217,1,30.81504759168857,29.429999351501465,30.499999046325684,28.869999885559082,28.949999809265137,Above_Cloud,Bearish,34.58,7.860262008733621
4,AEFES.IS,2025-06-22 23:06:50.776707,40.2888197887119,41.76834453169784,0.013715395702315003,-0.28777343104805375,-0.30148882675036875,14.44243526383895,0.11067153612345224,0.23453532688361517,39.51830966849944,34.83909694768118,23.228483808057177,-100.53661792283903,-1.8234864250205844,-0.2516316930177989,4.838663879865446,136.5433062230356,136.36666870117188,150.12273722320214,-1,145.12118240544896,155.53793059451618,158.0666012540012,166.71861649429664,169.47040273965354,Below_Cloud,Bearish,134.6,-3.4433285509325784
5,AFYON.IS,2025-06-22 23:06:50.776707,36.43800354451542,42.884648452587584,-0.022743454009377523,-0.06534381958964242,-0.04260036558026489,13.25005886792618,0.10950298094543745,7.525083612040154,48.59023069766808,36.32202848190623,31.419195335200246,-135.48658682657899,-1.6326515042051977,0.0011914593291602808,0.34153271936678703,12.14752556489399,11.993333498636881,12.993262181218824,-1,12.956704559770008,13.600000381469727,13.769999980926514,13.524224511424615,13.73904319611152,Below_Cloud,Bearish,12.05,0.9212730318258089
6,AGESA.IS,2025-06-22 23:06:50.776707,57.58546731616096,79.5351531499406,-0.09972521762605024,0.4666005027007829,0.5663257203268331,15.5055418148454,0.5762054852643764,75.60262965668373,69.14797912779837,51.60562085354058,19.06232203020443,42.40811107739454,2.816901408450704,0.20536650795235784,5.615750298011992,149.0377270464481,147.03333536783853,138.01593611511464,1,144.2953753663573,140.0,134.95000076293945,138.125,140.79999923706055,Above_Cloud,Bullish,146.0,-2.6666666666666616
7,AGHOL.IS,2025-06-22 23:06:50.776707,49.711015166766764,42.08644349705444,0.5754545624628444,-0.29290529300320056,-0.868359855466045,14.3709724048304,0.3178771873199869,4.901550062840381,49.58925023219862,40.374508894286535,25.20822758974807,-69.60710235802692,1.3349527073209289,-0.07856828599873808,7.654317190070077,248.6358014894064,249.0,267.7846650062412,-1,257.98904881049515,282.75,282.75,303.0625,307.75,Below_Cloud,No_Data,250.5,1.1303996770286595
8,AHGAZ.IS,2025-06-22 23:06:50.776707,86.4210249220833,82.05835794730719,-0.030402450586571067,0.1337715896726166,0.16417404025918766,26.48351153594817,0.8685397928526616,96.08069164265129,89.9057532113997,73.44096909986293,43.564619919740586,114.19141775991284,13.63990655032286,0.08420135562052421,1.0984977827494065,28.717484669559624,29.15999984741211,25.842045760463968,1,27.6425031091431,22.0600004196167,21.8100004196167,20.22000026702881,19.02500057220459,Above_Cloud,Bullish,29.16,1.7445917655268595
9,AKBNK.IS,2025-06-22 23:06:50.776707,48.20648924871742,59.62103407209037,-0.4102710940756893,0.07522361290260471,0.485494706978294,23.624358725429154,0.6149682021296793,36.835106382978736,50.69186273465048,56.50917549717655,16.813876775664564,44.830062469234946,9.894335449311614,0.0052447925864622675,1.9705289979031264,57.7908725970657,57.63333257039388,54.36072194490931,1,56.22926572332054,50.114999771118164,50.989999771118164,60.24357120559767,62.01652111128444,Below_Cloud,Bearish,57.2,-1.2942191544434878
10,AKCNS.IS,2025-06-22 23:06:50.776707,2.9010466603745715,4.998535022959609,-0.8079943639306761,-1.4975059465107536,-0.6895115825800775,19.390212311543234,0.04233374381217392,2.7685492801771865,30.943897924645242,32.396652513694335,23.83327067202314,-155.10526011014528,-10.652920962199312,-0.12552163840063688,5.367774631822179,132.23427847964768,129.66666666666666,145.04050398663668,-1,150.27154180828117,149.25,158.3000030517578,168.9926828514192,184.18900435155862,Below_Cloud,Bearish,130.0,0.15408320493064398
11,AKENR.IS,2025-06-22 23:06:50.776707,6.596871087366556,19.963995189218465,-0.06281907189381646,-0.13966056488075984,-0.07684149298694339,23.168773609528706,0.227824028532245,19.126328217237322,48.32973302543175,41.50269952557551,21.714311857147298,-83.83090953066362,2.048780859970465,-0.24723197642659223,0.6417123637306528,10.668904787144843,10.516666730244955,12.183963973279099,-1,10.835040865029429,11.420000076293945,11.414999961853027,10.414999961853027,12.070000171661377,No_Data,Bullish,10.46,0.38387715930903177
12,AKFGY.IS,2025-06-22 23:06:50.776707,52.48254922222183,53.986597208927634,0.001368356121159469,-0.007878005987172584,-0.009246362108332053,15.975961028759532,0.47729341665227765,40.42553191489362,56.31804609915678,50.10117480425729,15.188327591392076,-15.686316102423683,8.994706792135391,-0.029818808792856137,0.08983453390452698,2.0408823186679013,2.053333282470703,1.9325367851318744,1,2.065384444039478,2.0450000166893005,2.0450000166893005,1.8699999451637268,1.9399999976158142,Above_Cloud,No_Data,2.06,2.4875621890547484
13,AKFYE.IS,2025-06-22 23:06:50.776707,51.09207252815877,60.20769262489538,-0.02337960211873629,0.016363671975815897,0.03974327409455219,9.505530292926062,0.3656261793104053,10.263335584064817,58.892725102134044,41.751814790190785,21.325332486048527,-42.422613393641754,3.0203549046162848,-0.21169691117013587,0.43713339151680225,15.754218965224755,15.703333218892416,16.595603699471834,-1,15.811767146892025,17.72000026702881,17.295000076293945,16.02500009536743,17.105000495910645,Below_Cloud,Bullish,15.69,0.5769230769230749
14,AKGRT.IS,2025-06-22 23:06:50.776707,32.846571675965315,39.73763327501236,0.004101787977220293,-0.013953481833521575,-0.018055269810741868,16.05415910442089,0.21711026301820613,12.051282051282067,45.22357147858628,35.0799908902824,28.56638887493066,-90.71272946320106,-2.108961060673547,-0.37011954918865453,0.16648523625652087,5.589056943541365,5.580000082651775,6.025503681354876,-1,5.7660741532742295,6.184999942779541,6.424999952316284,6.709999918937683,7.21999979019165,Below_Cloud,Bearish,5.57,-0.17921146953404632
15,AKMGY.IS,2025-06-22 23:06:50.776707,39.83443400947803,40.27088327385419,-0.07567889260097754,0.22079764705694593,0.2964765396579235,7.446825010351935,0.34034748208142973,11.929170549860215,47.203581986604085,43.344200322295464,24.940054764029913,-82.88717713897508,1.4650010328453087,0.12067196771358592,6.853000507644322,186.21196909318348,185.5,203.32607862032822,-1,191.99050130324463,199.5999984741211,217.78752699608293,211.34859692776197,215.2637868182063,Below_Cloud,Bearish,187.0,2.1857923497267784
16,AKSEN.IS,2025-06-22 23:06:50.776707,9.641100003273895,23.92868883418248,-0.10404177739802528,-0.1367578570388564,-0.032716079640831126,7.798790808190537,0.17988260221191424,14.923469387755079,36.802609009644335,44.59972654646011,21.717835171184923,-114.23887588241104,-0.3090305529424801,-0.013295273428499461,1.17470088326555,32.4797759162485,32.26666577657064,31.239103479479606,1,33.376380542300595,32.18000030517578,32.90999984741211,33.30999946594238,36.390000343322754,Below_Cloud,Bearish,32.26,0.3109452736318463
17,AKSGY.IS,2025-06-22 23:06:50.776707,27.93241068945649,33.06311591698786,-0.022324277639025135,-0.006736588670741908,0.015587688968283227,9.869327036544904,0.4138425690247916,30.396475770925097,51.57821689306913,44.90743956617722,17.127518065199716,-30.840339911556946,2.148754272815475,0.1940827801313334,0.15406546818816172,6.211926915340927,6.173333326975505,6.042599777883548,1,6.255451951335287,6.184999942779541,6.490000009536743,6.680000066757202,6.769999980926514,Below_Cloud,Bearish,6.18,0.0
18,AKSUE.IS,2025-06-22 23:06:50.776707,14.480140836070797,9.754050851135611,0.13618898524544698,-0.16136356794724627,-0.29755255319269325,47.73392571878304,0.21124026795414375,27.53333333333334,18.235186803181797,31.417358428930875,43.31096016472701,-92.44254104207123,-10.285713559105282,0.05831668978684269,1.136406357745789,14.254330738562842,13.950000127156576,17.043595672384136,-1,14.883414894391457,22.399999618530273,21.260000228881836,15.167500495910645,13.975000381469727,No_Data,Bullish,14.13,4.0500736377025115
