,symbol,time,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Cloud_Position,TK_Cross,CPrice,change,EMA_200
0,A1CAP.IS,2025-07-13 23:59:23.899940,6.146864784003641,3.501651210368274,-0.06546480386812996,-0.13570032013969896,-0.070235516271569,19.15527299357899,0.4224859839211121,78.3109404990403,59.238749228811315,54.09883835404154,37.07431278936972,-28.108135367357747,-6.172841752568713,-0.2746029764457217,0.5407611322873169,8.40060828230202,8.396666526794434,7.324618754154271,1,8.005573283975739,6.914999961853027,6.460000038146973,4.955000162124634,5.005000114440918,Above_Cloud,Bullish,8.36,0.23980815347721673,5.943372746079666
1,ACSEL.IS,2025-07-13 23:59:23.899940,81.22606977175298,74.59633928275316,-0.020268370429901317,0.4453732333781726,0.4656416038080739,7.665830464958043,0.6422727312881645,13.541666666666663,64.16893958318175,48.46825278640794,11.545557783866979,73.66892168941867,2.0759524574762658,0.024295176054370374,3.2243099610565813,100.9470103111035,101.4000015258789,106.87622245463291,-1,102.06078694808667,103.02499771118164,114.57499694824219,116.19999694824219,113.24999618530273,Below_Cloud,Bearish,100.8,-2.1359223300970953,111.11837360973115
2,ADESE.IS,2025-07-13 23:59:23.899940,44.43387398244977,40.54268068112072,0.0035183639024157567,0.015189581395985252,0.011671217493569495,43.17762670290573,0.913833213334975,90.60721062618595,74.62566446903135,72.96344417705251,61.102427404647436,163.67492658826495,21.030044016368816,-0.018293145639464502,0.7918126270047159,11.014482724497332,11.509999910990397,9.039095189326478,1,9.834373972803961,4.105000019073486,3.6050000190734863,1.9350000321865082,1.9500000476837158,Above_Cloud,Bullish,11.28,-2.3376623376623495,3.836495734176045
3,ADGYO.IS,2025-07-13 23:59:23.899940,10.110390955145157,8.783871960261504,-0.18664399472362544,-0.18658054888531117,6.344583831428136e-05,13.180430116454376,0.46924514372928733,64.4182124789207,45.12733938950626,55.196541798487324,29.22942394371957,5.4244359002275395,-2.434783050979393,-0.1530766184210813,1.322199621480775,34.06647063559016,33.959999084472656,30.87727436255402,1,33.64960331457772,27.960000038146973,28.929999351501465,30.28999948501587,29.309999465942383,Above_Cloud,Bearish,33.66,-3.1088082901554515,31.421913320509294
4,AEFES.IS,2025-07-13 23:59:23.899940,69.09952328107791,68.23277563804855,-0.03049297455263794,0.13249701558835625,0.1629899901409942,25.88850386960588,0.7687141772206926,14.165457184325106,83.04874253534292,60.29751854034501,22.200976601888573,87.48695112967317,12.634596099424208,-0.03597739457768939,0.5779304476602939,15.654878023430008,15.786666870117188,14.256770654076393,1,15.303591045680085,14.424999713897705,14.71198810375481,15.36946813591056,15.660408851528121,Above_Cloud,Bearish,15.69,-1.6300940438871425,16.865060021098987
5,AFYON.IS,2025-07-13 23:59:23.899940,95.30700199238379,96.50825130220903,0.016983734275087314,0.1729448486983652,0.1559611144232779,23.057424991547588,0.8473646347087206,37.2448979591837,75.1889968609612,63.14277316866028,29.990336990761694,105.20199772667475,12.743512072959803,0.10016560517733045,0.40083179549627734,13.81990890522274,13.943333307902018,12.741950514205376,1,13.415079472490127,12.864999771118164,13.204999923706055,13.742021540835301,13.73904319611152,Above_Cloud,Bearish,13.89,-1.698513800424628,13.579443856167662
6,AGESA.IS,2025-07-13 23:59:23.899940,14.176309696154357,13.434810988736762,-0.46788409930825225,-0.6035196930188182,-0.13563559371056597,9.144768487027473,0.3945106488062947,82.03067932797666,62.0480587784414,50.96291876758092,25.589716020099097,-21.562790404797575,1.2794571693497474,0.16843727430543495,5.048114861496968,151.53295777729025,151.03333028157553,138.87682764103872,1,147.7650911327342,142.6500015258789,140.8499984741211,132.77017584731823,137.25074440178366,Above_Cloud,Bullish,150.4,-1.1826544021024898,132.700776163079
7,AGHOL.IS,2025-07-13 23:59:23.899940,79.09687931829428,74.9359336926719,-0.1818056965459478,2.4504943475905936,2.6323000441365414,19.1145305125371,0.8034686814411961,14.537075827398404,70.65824369538919,59.12768735905277,21.161974880775674,86.53620511829553,10.28225806451613,0.029509616973234877,8.972506728576967,271.7143509344445,273.75,249.11004780275312,1,264.561760912983,263.96844476952776,274.87917785130765,288.76668676911646,301.82279015483186,Below_Cloud,Bearish,273.5,-0.8159564823209453,298.8646095777829
8,AHGAZ.IS,2025-07-13 23:59:23.899940,2.5041728247736303,2.5041728247736303,-0.04329572847880095,-0.290022965317958,-0.24672723683915707,10.232338754653364,0.1545593870357233,82.47838616714697,38.63478845546088,47.61517774226488,22.64620507602862,-136.96758062361204,-1.6874577694754394,-0.29978824594041126,0.9107974528521862,26.999370718099037,26.78666623433431,25.842045760433418,1,27.534071120854563,24.93000030517578,24.039999961853027,21.90999984741211,20.05500030517578,Above_Cloud,Bullish,26.8,-0.07457121551081025,21.21315588998419
9,AKBNK.IS,2025-07-13 23:59:23.899940,62.18354911601966,64.59562198338106,-0.23355105272067112,0.2768255538793447,0.5103766066000158,30.782711125013602,0.7838611555566861,78.55718085106382,73.46833474707603,72.07699014502091,32.59099042717942,85.25756304828349,14.438062554400117,0.033868420910167674,2.2866818494703365,69.43001987387636,70.10000101725261,63.553656445927004,1,67.8336302574807,53.42500114440918,52.040000915527344,56.07180083062662,61.31860280566242,Above_Cloud,Bullish,69.75,-1.552575864502459,58.63863723225428
