,symbol,time,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Cloud_Position,TK_Cross,CPrice,change
0,A1CAP.IS,2025-07-01 01:12:44.638437,30.509594212076546,34.35580298645728,-0.018623938968200318,0.003021303261386832,0.02164524222958715,41.61749383441127,0.730785907248708,83.10940499040306,61.596113139561034,62.65050188693854,41.387156434680726,71.16223350228289,5.64417251138383,-0.08164000239870428,0.608209598338441,8.591937035624444,8.576666514078775,7.156219194610351,1,7.880411129235412,6.720000267028809,6.460000038146973,4.932500123977661,5.005000114440918,Above_Cloud,Bullish,8.61,-0.11600928074245731
1,ACSEL.IS,2025-07-01 01:12:44.638437,59.490878762929434,48.122820382982276,0.3341040524456089,0.35960944071647427,0.025505388270865334,11.05278322263629,0.5733000899555813,14.062499999999991,41.25617536958333,48.94662377354054,16.61265738383118,2.4974606988792813,-1.5579342956820597,-0.004359990244828407,3.7064017329191468,99.37342699062509,100.41666666666667,106.87622245467378,-1,102.28149960140837,111.6500015258789,118.3499984741211,106.9124984741211,109.54999923706055,Below_Cloud,Bearish,101.1,2.4316109422492405
2,ADESE.IS,2025-07-01 01:12:44.638437,5.383632333937531,7.9986301409207705,-0.13229441994502117,0.030598463023429057,0.16289288296845023,91.89482451646289,0.7615055227944758,91.48681055155873,68.1236551744065,73.72744457097178,63.48436473662279,85.44835376775292,30.90908436129531,0.104957045114721,0.6350685455665878,9.288934922847012,9.579999923706055,7.697324538732528,1,8.848729291792335,2.7699999809265137,2.449999988079071,1.912500023841858,1.9950000047683716,Above_Cloud,Bullish,9.36,-1.6806722689075682
3,ADGYO.IS,2025-07-01 01:12:44.638437,75.12746919771489,82.68826701269379,-0.08900161358074238,0.35926113262999193,0.4482627462107343,32.28445975977814,0.8224583915445778,75.24429967426711,68.04866701763797,69.34649930895823,29.918836028447224,97.87911145014469,14.304464159554472,0.04584618499851091,1.5181467730493814,34.53756592191499,34.800000508626304,30.47471942650224,1,33.338613831985604,28.600000381469727,30.149999618530273,30.149999618530273,29.149999618530273,Above_Cloud,Bearish,34.84,0.23014959723821615
4,AEFES.IS,2025-07-01 01:12:44.638437,100.0,93.32505288494947,0.1120766314471892,0.16024326555334284,0.04816663410615364,12.158733396728065,1.0541670232198512,9.985486211901309,44.49620536418121,57.61111737391529,19.917869877071354,142.8982883874471,5.645731732021961,-0.06923126154086702,0.5241169341982438,14.36231238943568,14.693333307902018,12.962505171769843,1,14.462691754569807,15.92069885111055,15.92069885111055,16.62971693067203,16.947039870158022,Below_Cloud,No_Data,14.97,5.6457304163726185
5,AFYON.IS,2025-07-01 01:12:44.638437,74.31273619050968,71.56737804855874,0.05383954625584383,0.043669799969077716,-0.010169746286766111,12.352160977671714,0.620482846783719,17.558528428093663,53.358412845620734,50.405439733062856,27.678641606653663,8.701996096552454,-1.5564261245304174,0.17572640815955348,0.3688872974628898,12.36689623084078,12.49666659037272,12.855435749473607,-1,12.835246983941701,13.545000076293945,13.71500015258789,13.818547985245162,13.73904319611152,Below_Cloud,Bearish,12.65,3.8587848932676527
6,AGESA.IS,2025-07-01 01:12:44.638437,54.97644586424902,46.22182204069821,0.23737928823816096,0.5020908594846585,0.2647115712464975,15.194442570169862,0.9795990016327467,92.98758217677138,72.72080261513818,64.57679873801362,21.568263131234293,131.33266697594465,5.831097269566457,0.3685815496281526,5.770595875661161,152.86774656593678,155.16666158040366,138.0159361151472,1,146.10975387030248,145.3499984741211,135.79999923706055,133.75,140.79999923706055,Above_Cloud,Bullish,157.9,4.0184453227931405
7,AGHOL.IS,2025-07-01 01:12:44.638437,63.495023692040796,58.41841580333289,1.2771130939376136,1.468397410169361,0.19128431623174735,10.24443966806805,0.8283031798744472,8.88144113950565,40.78258469801131,52.33910108362909,23.393987537932404,52.950876637901615,2.868447082096934,0.1375298098913923,7.838562956407671,251.27109696270244,255.70000203450522,264.43847986926016,-1,256.04533873966517,284.25,284.25,300.5,307.75,Below_Cloud,No_Data,260.0,5.906313645621175
8,AHGAZ.IS,2025-07-01 01:12:44.638437,11.222128153836861,4.838100649504676,-0.1693818980962774,-0.2512515583328492,-0.08186966023657177,17.754167572925144,0.5687587515891935,88.5878962536023,57.36164485245507,58.937552438899125,35.80069497673208,24.503611959813746,-1.5547655073176814,0.06537910315524306,1.1537913614252282,27.69316470163589,27.79333368937175,25.84204576045625,1,27.93932359776078,24.260000228881836,24.039999961853027,21.070000648498535,19.645000457763672,Above_Cloud,Bullish,27.86,1.6046681254558548
9,AKBNK.IS,2025-07-01 01:12:44.638437,85.22418302931537,77.84236362070739,0.2958081464521061,0.6503204298113721,0.35451228335926593,24.2583640309759,1.176347266962945,73.40425531914893,56.34000447588046,79.49099449444283,18.841393768884394,221.35740426094222,15.202696063032716,0.22130968558632302,2.3201742484346686,63.67682438012794,66.3499984741211,58.032056806389754,1,59.710129298222064,51.0,50.790000915527344,57.05930292871012,61.96860433154133,Above_Cloud,Bullish,68.2,8.42607313195549
