,symbol,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Cloud_Position,TK_Cross,CPrice,change
138,ELITE.IS,1.2046874277982067,4.929686832881449,-0.11628045891182093,-0.41714335314878404,-0.3008628942369631,23.558203988149504,-0.0673343724856486,23.9292364990689,25.6792291347267,26.118337601593787,29.06653145141835,-177.43570289595874,-16.10486967829081,-0.3855166114229464,1.541946749011137,32.778053357199774,31.686667124430343,36.20502340522728,-1,35.001393370675125,43.3700008392334,42.80999946594238,38.93000030517578,38.93000030517578,Below_Cloud,Bullish,31.36,-2.850061957868655
139,EMKEL.IS,96.20706870875055,79.97654839934319,0.3538414572934535,0.4206223382425911,0.06678088094913759,31.603560701384694,0.9956653613398456,96.28840888348037,75.61708754334411,70.29301496633907,32.13671160710805,198.18023999008,18.18181128541315,0.08420554169664887,2.3228385663978766,40.40517217005484,41.81999969482422,34.66369370002151,1,36.64518613635114,24.170000076293945,23.030000686645508,19.619999647140503,18.574999809265137,Above_Cloud,Bullish,41.6,-0.952380952380949
140,ENERY.IS,99.99999999999996,97.56871587317578,0.01265815796294191,0.06758241102437801,0.0549242530614361,35.19883468218293,0.9141246454815789,97.73883613939057,73.31254108633459,78.69092999018456,56.43026904671159,130.61861047890932,28.04878237889015,0.08881027378755536,0.2837451013031265,6.184391593836384,6.266666730244954,5.3847058608943925,1,5.827558432212868,4.189999938011169,3.96999990940094,3.4891247153282166,3.5482494831085205,Above_Cloud,Bullish,6.3,-0.4739336492891044
141,ENJSA.IS,53.12446325549406,61.289219701157855,-0.049017240382523725,0.10134861135213347,0.1503658517346572,8.061969319373418,0.40692669933073844,12.895377128953767,42.55983766740264,45.544281482008834,14.946005702239763,-41.54578560600284,1.986760798625121,0.19359042484614478,1.8115315087552857,54.39244495879322,53.650001525878906,57.53221249656404,-1,55.67495923936359,55.400001525878906,57.354365827156286,57.64042221930973,57.64042221930973,Below_Cloud,Bearish,53.9,0.5597014925373012
142,ENKAI.IS,59.70735073751723,58.5111022679356,0.11475086101116788,-0.0259022764760099,-0.14065313748717778,7.612373532569673,0.46689834044341144,63.48547717842323,48.613463376710776,48.5891262859102,15.729522461314522,7.8642153729588875,2.559824968201576,-0.21686272617794392,2.400768363321504,62.75646199657757,62.59999974568685,67.89807316939891,-1,62.193183262045274,62.86045007830011,60.34957821156824,57.522316260738684,54.80886375008005,Above_Cloud,Bullish,62.25,-2.352941176470591
143,ENSRI.IS,63.92282963557886,47.43908304237399,0.03441138404387165,0.05430428166546551,0.01989289762159386,9.60098457105664,0.7826096399475863,42.65267175572519,67.52468889493426,53.63021235878366,23.158708093532777,104.88503714319975,4.2575795533860665,-0.1637752756043594,0.9518655982130089,19.450294312792423,19.640000025431316,17.834137733845246,1,19.276675872829994,19.09999942779541,20.199999809265137,17.50000023841858,17.410000324249268,Above_Cloud,Bearish,19.59,-1.705970898143505
144,EPLAS.IS,8.231305170893465,6.153859573910851,0.008249499529323065,-0.06605052367933893,-0.074300023208662,37.29405603299315,0.267761351871462,11.864406779661014,15.352769502956479,42.84009266485303,14.83998485225865,-72.25233431000811,-9.03954847920824,-0.18581187500866156,0.27248036187546054,4.876906715590378,4.856666723887126,5.631523451959021,-1,5.327492960037351,4.855000019073486,4.855000019073486,5.132499933242798,5.704999923706055,Below_Cloud,No_Data,4.83,-2.2267206477732837
145,ERBOS.IS,45.63246113348087,50.477815880421474,-0.22706473719996234,-0.2705572920598813,-0.04349255485991897,14.703131305123229,0.11076348201029076,1.518691588785027,42.77808872020929,35.166946316757446,19.156940933662963,-104.08726760149852,-4.3298990046445445,-0.2559736654776809,5.5336174629386266,142.30953168578856,140.3999989827474,136.9396204701917,1,146.91500108804453,164.25,164.25,166.4000015258789,169.9499969482422,Below_Cloud,No_Data,139.2,-2.521008403361358
146,EREGL.IS,98.16262379180664,97.81028484435642,0.1757122472273541,0.26964903255942885,0.09393678533207475,16.31952378269432,1.053570638822356,63.64089775561097,81.05389377545303,71.09076594120819,18.19190852398643,215.71609480098104,11.167085984430527,0.11398078430706361,0.704136434659954,25.956754357529462,26.613333384195965,24.537611188651596,1,24.749025028251864,23.43000030517578,22.550000190734863,23.070000171661377,23.09000015258789,Above_Cloud,Bullish,26.48,-0.5259203606311047
147,ERSU.IS,91.95553270475337,74.07376738272741,0.03291237046134424,0.08304593901317939,0.05013356855183515,7.254898740264581,0.8250569012533459,15.303738317757015,50.199811474962296,52.37379909007226,16.171713722920583,92.84030595817595,5.154639107685953,0.055700708685382225,0.6752533022519176,15.235365144137678,15.230000178019205,16.365111698747835,-1,15.204641895019986,15.540000438690186,16.425000190734863,14.420000076293945,15.739999771118164,No_Data,Bearish,15.3,-0.649350649350644
