,symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Cloud_Position,TK_Cross,CPrice,change
0,KRDMD.IS,55.66891518953498,69.15230254167791,56.31570865522821,78.12451129974382,-0.04579154866298031,0.05924793739257783,0.10503948605555814,13.742100698786961,0.032698303494614354,4.961240310077523,26.041133145257362,1407835224.0,36.5110459891846,-891140003.9927068,27.24771550085398,-166.88084686001312,-7.312930217802666,-0.2233368206672133,0.8203465718067292,22.788539261653508,21.786666234334305,24.24335956781029,-1,23.703421727479764,24.09999942779541,26.699999809265137,30.195000648498535,29.5600004196167,,Below_Cloud,Bearish,21.8,-0.09165902841429263
1,CCOLA.IS,28.318391515847196,47.204743442979435,26.4576241585296,53.683060842646164,-0.17133999589746787,-0.08890258949756391,0.08243740639990396,10.877959724953863,0.10566261477090827,0.6506950606329488,37.89253790854444,3449145.0,40.89530333942657,-95030473.74229741,11.228532825215623,-160.8978355094854,-5.053658834317836,-0.14928690052657373,1.6572575246316905,50.082451667553514,48.31333287556967,53.10626162875868,-1,51.937190075517606,53.12382809887035,52.413877131884945,52.98183908009047,55.12148078504027,,Below_Cloud,Bullish,48.66,0.3298969072164981
2,BRSAN.IS,31.630869130869133,36.39683959451401,66.40219899195638,81.0783928418539,0.2730936563582445,-0.19758404685702047,-0.470677703215265,14.456265828508874,0.025325326229472724,3.2230703986429172,43.7601883232524,18275564.0,31.688068492094725,-59771835.493297815,11.7442465719725,-158.07560137457065,-8.133623819898329,-0.1617210797569428,12.244160581039912,327.19244421906694,314.75,349.71116549833977,-1,335.17570684258453,393.125,386.875,378.625,378.625,,Below_Cloud,Bullish,316.25,2.346278317152106
3,ARCLK.IS,55.415507831018694,56.68678084441456,77.11630525843168,87.79484143562634,0.2650770380222316,0.6577935456420576,0.392716507619826,15.203680147921931,0.35223733494413245,6.541019955654106,39.66000919678979,-6238072.0,40.78189296542348,-60025688.25092999,25.645642258155686,-79.25492416291824,-1.8018018018018018,-0.12082010241483526,3.469604437690603,110.05000051378478,107.3000005086263,114.89207519196148,-1,111.65469192434759,118.0999984741211,129.0,139.59999656677246,136.39999771118164,,Below_Cloud,Bearish,109.0,4.908565928777664
4,HEKTS.IS,47.619035454833174,59.66594768283758,52.43376279854209,75.20976889373118,-0.0048704075823724005,-8.014174879190233e-05,0.004790265833580498,9.449622440257407,0.06254056685310615,0.739371534195934,46.31780863140301,-595704969.0,39.67725398573058,-6143428196.347368,14.152515255324479,-161.81903974339087,-2.931593359164861,-0.007736313862796293,0.09108733720015974,3.0634381512357542,2.9566667079925537,3.2172533352790023,-1,3.1525034147548876,3.1649999618530273,3.2100000381469727,3.375,3.540000081062317,,Below_Cloud,Bearish,2.98,1.0169491525423568
5,MIATK.IS,40.19052838208006,49.99620950413282,72.07397485740994,86.15981369320782,0.04849164964141947,0.19885628699338098,0.1503646373519615,13.33936001722204,0.12033596878419651,2.440846824408469,48.17966033551081,244890310.0,37.24022521756016,-835059068.3950429,19.5436715975517,-150.07215230616552,-5.86782416060464,-0.3934573012241094,1.4437534175783857,31.43450296916536,30.173333485921223,34.1529185666802,-1,32.03955668452296,36.96999931335449,41.21999931335449,39.100000858306885,37.83000087738037,,Below_Cloud,Bearish,30.48,2.903443619176227
6,ZOREN.IS,29.565567651547013,29.040089177057595,70.18825406518555,70.47154967305988,0.005111439546784084,-0.000742125479133271,-0.005853565025917355,18.62528255039113,0.20582935594905125,4.268292682926833,32.410177059163594,-1622953739.0,34.27308417808315,-3695422686.792258,27.442779012514116,-104.83209539029804,-6.940063826983628,-0.22755477576884328,0.08600236801438679,2.996926981101897,2.9133333365122476,3.1513471844228107,-1,3.0992525592261537,3.315000057220459,3.3899999856948853,3.6150001287460327,3.825000047683716,,Below_Cloud,Bearish,2.95,2.7874564459930307
7,SMRTG.IS,30.65018428111539,32.17187850272661,66.41293288998203,77.07931651538685,0.012628833149345223,-0.014611120522369903,-0.027239953671715125,17.56310086455021,0.08846008274270134,4.659717964438993,42.511959776606616,7575654.0,32.11548989888178,-199315892.58554438,13.13551485663313,-137.74620861045597,-8.344735133916553,-0.4029145228360574,1.097963261853222,27.619695402304007,26.673333485921223,29.919730943791457,-1,28.774589024226028,31.229999542236328,32.78000068664551,34.920000076293945,37.109999656677246,,Below_Cloud,Bearish,26.8,6.012658227848089
8,MAVI.IS,85.99819861497527,77.85156299892628,96.90461832208463,94.10698056354475,0.34496758614060696,0.49951965093820594,0.15455206479759898,20.163728036394986,0.935678943079642,14.72265422498704,59.45184783665325,-43190345.0,68.14801082217701,-155866431.75050807,20.387378289470302,112.98330911939723,11.041787115390543,-0.057700852592675364,1.2850685603543897,34.86672177421152,35.006665547688804,32.48259371078525,1,32.83312848863779,31.730321455483917,32.38875813351452,33.65739004057879,34.26035255621187,,Above_Cloud,Bearish,35.6,5.263157894736836
9,TTRAK.IS,60.887575154330285,63.666530206012624,78.88935140341442,89.42601439392125,0.7995099494079856,4.160128701504728,3.3606187520967428,13.399545051193348,0.3622585312444832,6.876456876456877,33.810727244170835,-5476388.0,41.123145207000604,-11765196.960314114,19.355248067095296,-70.21775544388582,-1.1063829787234043,-0.1816106322445169,16.852177916399718,588.7063894523326,575.3333333333334,602.262761405542,-1,596.3928547155097,636.0,700.25,737.3440401495039,705.2447068657978,,Below_Cloud,Bearish,581.0,1.9298245614035148
10,EGPRO.IS,22.708067022623368,20.5670534457856,54.67289961440836,70.07559724610721,0.026379299720171875,-0.024871028894873692,-0.05125032861504557,14.55411794963047,0.0230535414698402,5.399576280523142,32.29038273674242,-19241481.0,28.11454532096573,-70566095.59459294,32.6866933725277,-178.02600812714994,-8.301155262326263,-0.404947305551765,0.6156069130781141,19.532484915387073,18.68999989827474,20.36609412476941,-1,20.050341540583425,23.25810551386386,23.297193797792445,24.04966335598202,23.94216731733954,,Below_Cloud,Bearish,19.0,2.2054868208714273
11,AEFES.IS,32.525356489110116,35.909557993356465,62.491859831280266,74.64992935786756,0.3300050086073117,-0.08386596426183957,-0.41387097286915125,22.250492423826504,0.1995671247968414,2.521254763998834,33.00253940377582,-62220137.0,36.152924567300836,-214462118.2565157,21.562710336838567,-115.0491185696753,-8.293936736434139,-0.2361946412538965,5.084812996916649,141.78982133846011,137.06666564941406,150.98941285268825,-1,147.9407438196397,164.16515884928936,163.81808158819766,169.47040273965354,169.47040273965354,,Below_Cloud,Bullish,138.5,1.0211524434719177
