,symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,Cloud_Position,TK_Cross,CPrice,change
119,DOBUR.IS,24.855491329479772,34.2741352329388,0.0,5.8158433613862,-5.763030868168475,-7.877234554009849,-2.1142036858413737,25.616648623253607,0.19993434580087832,67.99658630253894,48.641611641504284,19358138.0,46.675013076415965,-6915596.396237332,56.61954873348535,-93.89671361502357,-8.357558139534884,0.16083664651295465,20.405946195687374,330.80806288032454,315.0833333333333,379.02894560819743,-1,358.72655412378936,251.4250030517578,233.6750030517578,213.5625,221.875,,Above_Cloud,Bullish,315.25,-0.5520504731861164
120,DOFER.IS,26.203702247759605,28.02955371886678,32.53218191711127,34.96805856595777,0.037083145715504584,-0.3126899799089403,-0.3497731256244449,28.993878303688906,0.14090809312134667,27.526467757459088,22.76155991417315,38764188.0,42.94456182169777,-29719090.948331308,24.016823877548777,-116.5946528410112,-13.63355465324847,-0.24897249556792772,2.129176050790533,29.666206528158746,28.073333104451496,33.87824911091531,-1,30.67829261287827,28.84000015258789,27.270000457763672,25.600000381469727,26.289999961853027,,Above_Cloud,Bullish,28.0,2.1897810218978186
121,DOGUB.IS,54.77546777493948,56.438749267339006,78.28618739808883,79.46150008314639,0.09350973731258225,0.06148959711476004,-0.032020140197822206,18.732058369407465,0.4843070175794273,9.577603143418465,56.002964872564014,6529590.0,50.21431495907437,-12680268.370138451,19.02671395571233,-56.84226261902744,-1.9081674781712656,0.07307454588694379,0.8819714693306381,16.460000259639283,15.93000062306722,17.38110272012104,-1,16.132628834892248,16.424999713897705,17.00499963760376,16.34249973297119,17.600000381469727,,No_Data,Bearish,16.45,0.9202453987730008
122,DOHOL.IS,56.42704519416926,61.530826818486496,42.92633191783802,66.95915241669759,0.0007327467953316819,0.009177374849564157,0.008444628054232475,6.684845884130723,0.16877245196111035,40.152963671128134,38.512352690977075,440504847.0,41.91464878463005,18225468.5637399,12.884132219879046,-174.62885242115547,-1.6129016752173695,0.07246454661568749,0.4204688347340116,14.832556015579502,14.366666793823242,15.479252285097763,-1,15.244395115200609,16.03499984741211,15.730000019073486,14.232500076293945,14.075000286102295,,Above_Cloud,Bullish,14.64,4.571428571428582
123,DOKTA.IS,39.45038079273757,40.71257227021729,71.26322558789151,76.4241645374807,0.08314343818220885,0.042800329539208204,-0.04034310864300064,9.013236251059686,0.5015974565481017,17.50924784217016,55.97277932375339,-10761557.0,48.52903056953466,-31381911.019187268,27.770743326848113,-53.460043686442546,-4.578754546764538,-0.2306983814122783,0.8467049720065599,20.88503049304954,20.60333315531413,22.83883550438578,-1,20.993910236307396,23.06999969482422,22.34000015258789,20.600000381469727,22.050000190734863,,No_Data,Bullish,20.84,4.200000000000004
124,DURDO.IS,34.80810164529425,34.936043418507914,63.31183806780467,69.24214788661526,0.004051988485214226,0.010023956411239363,0.005971967926025137,9.598825344482869,0.3693677865851932,27.15404699738903,49.96055529042468,-13333821.0,45.51216810109925,-282215755.76966894,17.104073874916352,-163.49962995558613,-2.4767778090912325,-0.22658283293487733,0.1470621744560531,3.1681643673662725,3.060000022252401,3.4459843571535664,-1,3.2947115100377604,3.5850000381469727,3.9350000619888306,3.4329999685287476,3.6249998807907104,,Below_Cloud,Bearish,3.15,9.756097560975597
125,DYOBY.IS,33.9160931636065,42.774188093579944,73.4854522975531,86.7567200785453,-0.007332122170640415,0.1255796135278664,0.1329117356985068,20.289304826949518,0.07529051259325055,1.384451544195952,35.29083608586325,-144292664.0,28.433687368173135,-204233626.3379997,39.708473804538784,-125.38249509884656,-11.206899504788172,-0.3963561337462382,0.5245271918856436,12.882200727598178,12.393333435058594,13.89389826735569,-1,13.150447362901627,15.795000076293945,21.690000534057617,26.105000019073486,26.16999912261963,,Below_Cloud,Bearish,12.36,-0.8821170809943935
126,DZGYO.IS,54.44443090462533,61.3963320718336,77.09009781479452,89.66178747918714,0.015657030642742417,0.053493330557811636,0.03783629991506922,14.868807021468456,0.32620293574304365,12.289395441030726,48.80486683691558,164848826.0,41.63838593985946,-238043837.07010883,14.008635809089961,-85.37435783332441,-2.5510219804084806,-0.321124159665223,0.2507377297898992,5.872210929166473,5.6566667556762695,5.538344077203339,1,5.747774363377142,6.259999990463257,7.180000066757202,8.325000166893005,8.539999961853027,,Below_Cloud,Bearish,5.73,1.0582010582010692
127,EBEBK.IS,74.68524252290136,66.9112851427854,88.6228743416201,94.77959865757794,0.08706973659683903,0.32951132585488907,0.24244158925805004,8.082507662299628,0.581766646723823,15.417558886509616,56.84160285867256,8242631.0,46.74466396155374,4934907.623249676,24.323307582013218,-83.77713531607688,-0.04670821556799168,-0.21888078193493787,1.437264023619236,42.941663370654744,41.59999974568686,44.64644974454026,-1,43.2786811449007,44.53999900817871,46.1299991607666,51.999999046325684,53.724998474121094,,Below_Cloud,Bearish,42.8,9.183673469387731
128,ECILC.IS,25.840407469947905,40.03706099455311,17.19324110450435,37.48275356485333,-0.2104198667929066,-0.3216855334551132,-0.11126566666220658,11.659825242084263,-0.024505766491983036,20.28985507246375,57.79600740950204,91180151.0,37.205086418047706,-139214551.6733038,20.427337973700432,-187.53422177461536,-3.386004572986828,-0.3072367169759579,1.276040640305297,44.473528825245324,42.519999186197914,46.37033604449687,-1,45.56470183684171,43.53212896524438,41.78582767019917,40.743836877720845,41.67005044547582,,Above_Cloud,Bullish,42.8,0.04675081813931836
129,ECZYT.IS,27.146006898688796,33.52417848975753,29.767028417807733,53.22561116302406,-0.25335144213522853,-0.9322851606159578,-0.6789337184807293,12.366269017547536,0.02819946217208556,6.267806267806268,41.84560378165272,7455913.0,35.14360376205976,-11556920.684295641,17.339058922537536,-174.8614224274265,-3.986527714877756,-0.5195951058587968,5.080467371827379,176.46774985292137,170.3999989827474,185.20560974244458,-1,180.28431599002153,173.15591903292665,172.38182105379863,181.6226121889864,181.6226121889864,,Below_Cloud,Bullish,171.0,-1.1560693641618491
130,EDATA.IS,33.20158823992219,34.29953463764569,27.57014006021254,43.423004705229005,-0.0009466097036764064,-0.015312699761537905,-0.014366090057861498,10.303474789445717,0.1519496771795613,20.58305926009782,21.189104731158626,324300986.0,43.30373711961784,-347731732.594719,20.94230953624166,-126.2480814482817,-6.178489427854318,-0.16096390805864338,0.20028854566870175,4.165740330369188,4.076666673024495,3.9442213836011164,1,4.197171984553875,4.329999923706055,4.129999995231628,4.047500014305115,4.271300554275513,,No_Data,Bullish,4.1,7.611548556430425
131,EGEEN.IS,23.465423465423452,29.678492336177566,53.43061075503786,72.89102903601922,6.648353634700184,-7.285521847474456,-13.93387548217464,13.718892159010512,0.07626417012685922,3.6418816388467374,32.683783112549314,-157469.0,33.92671875956201,-933874.3748041334,17.719811518753843,-156.0920457568499,-6.212664277180406,-0.324305276547365,237.5331811920603,8038.793103448275,7770.0,8421.748704547306,-1,8426.404173917788,9340.0,9325.0,9591.750165095149,9538.928629984588,,Below_Cloud,Bullish,7850.0,2.4804177545691974
132,EGEPO.IS,18.394014849809114,20.54279126923485,32.10785921417122,42.03193074225228,0.015913270841668464,-0.028665700443074815,-0.04457897128474328,13.402280214858617,0.1479493763165507,55.55555555555556,49.742341556075935,152841822.0,39.39617746017634,-77309933.52377708,16.425224589638756,-145.8392067017297,-8.771935205918357,-0.19005103462473477,0.2903564584937336,6.3506084180023326,6.186666647593181,6.224683396767327,1,6.498278022719873,7.3399999141693115,6.539999961853027,5.590000152587891,5.7275002002716064,,Above_Cloud,Bullish,6.24,1.6286644951140072
133,EGGUB.IS,90.37508539197374,87.94415470841467,98.31043347355437,98.43606620444636,0.19815310320644797,1.129838115432051,0.931685012225603,35.34116119197025,0.9092718463593052,95.7679421618762,81.26720650601393,53949912.0,73.87395260552258,-35382382.65716242,55.458391954473775,107.68986434313823,21.073561522853502,0.0528141369696591,4.829694601319033,90.10978639150005,88.91666666666667,76.31984658319004,1,83.29030985461655,64.44770874609996,64.52089281150218,62.557210449035196,67.98477269953959,,Above_Cloud,Bearish,91.35,8.491686460807601
134,EGPRO.IS,22.708067022623368,20.567053445785607,54.67290294997989,70.07560526369376,0.026379274663820576,-0.024870975650104876,-0.05125025031392545,14.554117949629948,0.02305354146982309,5.399576280523142,32.29038273674242,-19241481.0,28.114544085170476,-70566095.59459297,32.68668512527907,-178.02600812714994,-8.301155262326263,-0.404947305551765,0.615606923117655,19.532484915387073,18.68999989827474,20.366094124838007,-1,20.050341684668027,23.25810551386386,23.297193797792445,24.04966335598202,23.94216731733954,,Below_Cloud,Bearish,19.0,2.2054868208714273
135,EGSER.IS,43.58975221105669,46.72364203852489,64.50249219663544,80.23880290691115,0.0007492224575460409,-0.00446725390273274,-0.005216476360278781,11.773334825864803,-0.007941932533942675,5.696202531645562,48.241937241584516,-51242707.0,34.03689526197138,-167814574.78339246,14.531178566706137,-161.29030185099776,-7.547169952781876,-0.22812969979183437,0.09201223124988825,3.0382555769133033,2.946666638056437,3.2276376266235594,-1,3.099973386724291,3.305000066757202,3.340000033378601,3.247500002384186,3.450000047683716,,Below_Cloud,Bearish,2.94,-3.60655737704918
136,EKGYO.IS,80.79714026708619,90.07038329205274,68.13586250376963,86.22077788631957,-0.03743374410136449,0.09347292355703751,0.130906667658402,22.07730345087573,0.6792956903253093,83.44549125168236,64.59501791783785,9304885898.0,59.82581515960827,916509808.3574144,33.01167512340285,52.58367632806985,11.535639009781097,0.10563102762535902,0.5199089090754866,15.098796853187359,14.702108486252099,14.083124903220076,1,14.18712814866126,11.41117289160115,11.815237362900199,13.5093879751491,13.5093879751491,,Above_Cloud,Bearish,15.18,1.4028056112224352
137,EKSUN.IS,44.74147429412815,44.11249518688069,62.00698799502177,63.72025732191932,-0.0027627319794757306,0.004128101829663414,0.006890833809139144,14.35104985567244,0.28348696504545623,15.937499999999993,61.98974958923427,17696789.0,45.805273377082116,-312126338.2601111,22.1243098963241,-91.5838181745374,-2.767529395866684,-0.17064893387086372,0.24661362156753255,5.403285995700054,5.243333339691162,5.019313059060359,1,5.442261844149474,5.245000123977661,5.444999933242798,5.757500171661377,6.080000162124634,,Below_Cloud,Bearish,5.27,1.151631477927051
138,ELITE.IS,16.730868470591805,25.741944204315175,36.25557979540488,62.65440712363937,-0.003472092325339432,-0.24731094765418282,-0.2438388553288434,18.175337211826342,-0.10837586127932386,32.21601489757914,41.16022257518727,42801428.0,30.257906460567362,-85956439.4385333,23.736000971909252,-201.37799580088551,-13.246076628878196,-0.4231488704320965,1.6309429978183512,34.89787029784785,32.95333353678385,37.50754907417262,-1,36.73162086496954,42.290000915527344,41.630001068115234,38.93000030517578,38.93000030517578,,Below_Cloud,Bullish,33.14,3.4978138663335434
139,EMKEL.IS,84.94066269766556,76.62561762195315,42.91153867301326,37.00159939640423,0.10899715325357198,-0.07566359919169408,-0.18466075244526606,19.758131459259136,0.8040813519512044,94.4153577661431,49.079736550276465,211864245.0,63.33900914006473,-38404466.29088362,29.488656807941826,93.24299095678393,11.111113656788357,-0.013619923412626992,2.2413060088110663,36.568965621700634,36.52666727701823,40.07887678365691,-1,35.06973582742057,23.359999656677246,22.369999885559082,19.56749963760376,18.304999828338623,,Above_Cloud,Bullish,37.0,-1.3333333333333308
140,ENERY.IS,92.17556767689753,89.5164234857919,82.6443261992856,72.0912093091264,0.03278376461062952,0.07356783501246872,0.0407840704018392,34.242499011354596,0.9537592413001437,97.89029599448583,45.71267675851044,1561123685.0,76.11389126195296,304022095.96349216,53.91403560951283,140.6945730924637,20.355735601897134,0.17092780960468526,0.29350320949728814,5.930202878271107,5.960000038146973,5.104813219361232,1,5.272631731786098,4.34499990940094,3.96999990940094,3.519124746322632,3.6062495708465576,,Above_Cloud,Bullish,6.09,5.54592720970537
141,ENJSA.IS,77.37000575120943,78.20278484212118,79.69794926897139,86.102584198191,0.14815441238946142,0.2895920112259094,0.14143759883644796,9.774785435536211,0.5327746054530188,17.274939172749377,34.842717072497685,94347690.0,49.128730067917125,24384626.63950364,15.484205757905338,-29.702511336445333,0.0,0.14534104072685178,1.892418365338248,55.174796876268985,54.03333282470703,57.5322124965655,-1,55.70036514899235,56.85000038146973,57.354365827156286,57.64042221930973,57.64042221930973,,Below_Cloud,Bearish,54.8,3.4938621340887543
142,ENKAI.IS,72.21710994909715,70.10407608976261,70.66110047046523,83.09130941247925,0.21918884147483159,-0.03698689324145284,-0.2561757347162844,11.585432597545296,0.45126772873970844,64.31535269709543,41.21506534424303,362490967.0,49.63913236030761,-111898171.53187287,17.384709338227047,-73.66777838530953,-1.0810431565444263,-0.3090427376427366,2.473899834702147,62.86260514327043,61.416666666666664,67.8980731176849,-1,62.17853575864823,61.989809049926265,60.34957821156824,55.32938625327192,53.12199381537985,,Above_Cloud,Bullish,62.55,4.249999999999998
143,ENSRI.IS,34.108583346847354,51.83600078145347,30.278152065153936,54.14762104844385,-0.03486744960768047,-0.026855394584650284,0.008012055023030186,8.697608209235307,0.13710202192916818,31.679389312977115,66.0882182581736,85899417.0,44.37046548787007,-17715464.23318708,23.12638274147657,-136.56671329535772,-1.967033186548943,-0.26627530236651475,0.8679468705597273,18.92185635208842,18.480000178019207,17.834137733828587,1,19.25592355114204,19.09999942779541,19.864999771118164,17.50000023841858,17.410000324249268,,Above_Cloud,Bearish,18.44,-0.8602150537634468
144,EPLAS.IS,9.42139295087061,12.49719122432702,7.82895295834025,12.837750134623308,-0.016336906088409417,-0.0920289017924653,-0.07569199570405588,36.24547596361889,0.16861958535347213,10.451977401129946,43.01753168311915,8475399.0,41.462103691099436,-64133480.089445174,16.30452734664337,-110.41307558069707,-20.465889720978073,-0.08261228493891336,0.29712160384823205,4.931987879967835,4.760000069936116,5.631523451958806,-1,5.522969283617785,4.855000019073486,4.855000019073486,5.132499933242798,5.75,,Below_Cloud,No_Data,4.78,-1.848049281314168
145,ERBOS.IS,40.98124336419,54.46012204740706,65.20748844293001,79.87279369392631,0.36019601274270086,0.3485869653507452,-0.011609047391955674,15.029484722071283,0.22856954038643984,7.009345794392524,41.08321036016878,1262347.0,39.88868799059219,-5619565.379062757,19.62842428226838,-104.49377280182208,-6.376059366519,-0.22559060121791588,5.7178175811354945,147.00425632004806,142.29999796549478,136.93962047017743,1,147.75076204798683,165.3499984741211,165.3499984741211,167.20000076293945,172.5,,Below_Cloud,No_Data,143.9,-0.758620689655165
146,EREGL.IS,81.00002938611267,67.52610896558588,95.65728288417917,81.43141394716194,0.09786174499344649,0.06435827363377433,-0.03350347135967217,9.299955901149543,0.8380910833715627,46.88279301745636,65.01068010641112,4745582770.0,61.28398845177947,-4309828000.288608,13.044273622247333,67.58709936359047,5.442171574764416,-0.016529848550085335,0.6401046708727357,24.492839476641485,24.519999186197918,22.87618885562285,1,23.77605871275714,22.90999984741211,22.550000190734863,23.09000015258789,23.09000015258789,,Above_Cloud,Bullish,24.8,3.3333333333333437
147,ERSU.IS,43.79579315863439,50.67541285525993,59.09886118359853,79.56447339993171,0.022526064166092985,0.046838140105573745,0.02431207593948076,8.323545432348304,0.2778959852388444,11.682242990654206,40.05837545854407,6443509.0,43.45454173244178,-35218120.03746979,16.688868049410193,-93.84523128435535,-2.781457388632632,-0.05263690040928246,0.6288963015951038,14.95560873062567,14.623333295186363,16.36511169874829,-1,15.196541796728658,15.910000324249268,16.304999828338623,14.450000286102295,15.739999771118164,,No_Data,Bearish,14.68,-0.8108108108108136
148,ESCAR.IS,35.43289918832713,43.319663872820875,9.356421080580509,20.204973637081274,-0.038521445567886614,-0.7428085083630149,-0.7042870627951283,9.156034247539408,0.19143442790822326,84.87277324964438,30.8538796046312,32718476.0,51.51764846291451,3480502.061215716,37.034219481083234,-152.04679244537002,-3.1039075164981798,-0.1610511346410712,2.804704293962037,72.92500083103141,70.91666666666667,67.66800720762436,1,73.91685461163081,64.5250015258789,58.60341800806364,51.08439158704334,50.08635609292888,,Above_Cloud,Bullish,71.8,-0.13908205841447474
149,ESCOM.IS,48.25870770693581,41.127697219560275,66.91124206455576,57.59309531551143,0.02228057752476193,0.002220611381600561,-0.02005996614316137,25.10589788572629,0.5007269974405543,17.732139636919396,65.61295572427193,-141439479.0,51.810200460285834,-630473367.7268894,17.604217256071145,1.0264904459503679,-7.744108311713103,-0.24567341807947293,0.18674157836209626,2.7068255675491892,2.759999990463257,2.9374450208731555,-1,2.6563224732423603,2.5450000762939453,2.615000009536743,2.7483737468719482,3.1175434589385986,,Below_Cloud,Bearish,2.74,2.621722846441954
150,ETILR.IS,32.39766183627901,41.59844271139722,53.96042838145225,65.41661473230543,-0.013485294240218593,0.009102275756151607,0.0225875699963702,22.735007311503,0.2787262298506855,33.21687807623967,42.122655996278844,-292491631.0,43.939171095712446,-182746637.85910046,23.42856809822447,-83.0436820315964,5.676331910461958,-0.31783115436531006,0.8145215907077724,9.138103422238425,8.706666628519693,10.543969801565904,-1,9.497751081705506,11.454999923706055,10.430000066757202,7.892500042915344,7.525000095367432,,Above_Cloud,Bullish,8.75,2.219626168224287
151,EUHOL.IS,69.10725235382093,70.37036560642207,57.134684753843906,61.15907917822333,-0.06875857100103555,0.24922966078773112,0.3179882317887667,49.980127137192156,0.7970891789319671,66.77577741407529,70.20179333577339,199722739.0,58.55219478304718,160209999.35010576,16.75855883189545,70.84356345568281,34.09090909090909,0.16034048021407457,0.9316979804674362,14.459999906605688,14.306666692097984,13.170386218800854,1,13.943272637618298,12.90500020980835,15.615000247955322,11.657500147819519,11.015000104904175,,Above_Cloud,Bearish,14.75,13.72397841171935
152,EUPWR.IS,35.22509535330922,41.04818145812169,38.49144086042412,56.87142350968637,-0.1203866004931793,-0.08814689136192799,0.03223970913125131,13.985429512512452,-0.05196580481806668,6.790123456790111,41.21713803124332,268951283.0,37.59733327482332,-372423874.23944163,18.294983885116288,-214.4806166776691,-11.000710957765156,-0.10503995224806173,1.165588276004092,26.09154133477511,24.78000005086263,24.71469708401031,1,26.575543396824347,26.119999885559082,27.5,33.35000038146973,33.86000061035156,,Below_Cloud,Bearish,25.08,2.367346938775494
153,EUREN.IS,59.21673433540337,54.79718603959847,75.14207282446222,73.33388449596215,0.03289374217590852,-0.010137768526533017,-0.04303151070244154,16.85504360390495,0.41147852068986934,15.093677924479309,64.0299093939048,2113292126.0,50.58517540706282,-1682324881.6762471,23.636814731184362,-22.510285368279373,-4.75409780962112,-0.3811774403595338,0.3191532037663623,5.895131890236969,5.8666666348775225,6.463427661148667,-1,5.814574429487479,5.764999866485596,5.315000057220459,4.787500023841858,4.875,,Above_Cloud,Bullish,5.81,-2.680067001675046
154,EYGYO.IS,65.81387280886612,68.6441596190639,73.1811828799647,87.62848826909654,0.010669821474822561,0.01061175286832717,-5.8068606495391764e-05,12.190022726972515,0.3901327371295248,20.381571123952284,60.06072678211,4105751.0,43.739303650840654,-387786515.96167016,14.165222813306922,-68.49981265098455,-1.3392844313413568,-0.1309118403661404,0.09343756777620667,2.250375253191826,2.1833333174387612,2.384004899575784,-1,2.2150890628493713,2.4649999141693115,2.319999933242798,2.2450000047683716,2.3199999928474426,,Below_Cloud,Bullish,2.21,0.4545454545454408
155,FADE.IS,32.23111723105451,38.23317073562863,61.17595615213241,72.1430622513342,0.0038795824809682022,-0.04214469158890727,-0.04602427406987547,14.634487847408558,0.054691782631531356,5.409582689335388,38.01071526729003,40897112.0,37.63685422955207,-41183017.93733577,13.405137216276234,-146.54935209417886,-7.896683641600047,-0.35270456762382413,0.46413415623344734,12.913052714620594,12.483332951863607,13.86659529822327,-1,13.354529119405507,13.90999984741211,13.960000038146973,13.677500247955322,14.580000400543213,,Below_Cloud,Bearish,12.48,-0.952380952380949
156,FENER.IS,55.06559702805461,47.17530618080545,69.78535943358524,57.20036556778399,0.4132904463489991,0.1756722072145167,-0.23761823913448238,35.907566659943626,0.5099857163901744,6.823648563109251,32.18795979911465,204166844.0,53.88688742183907,-89622479.1807078,18.07063476440875,-13.595499261246724,9.05967634203141,-0.11542775075121077,2.8689931945782394,50.29272761934911,49.8999989827474,54.84682798088417,-1,51.673528699364795,44.029998779296875,47.709999084472656,48.77000045776367,50.52000045776367,,Above_Cloud,Bearish,50.8,3.885480572597144
157,FMIZP.IS,38.99169639796346,47.79313404939243,53.14696293149021,76.4613193679328,0.26438074721781263,-0.11298519032882837,-0.377365937546641,12.632651417035095,-0.011652154965980231,8.536585365853659,49.59575998366646,4987961.0,34.21120613842949,-5607787.598360026,13.545112241425503,-168.67862969004878,-6.530958439355386,-0.4250216252003421,11.808154124180755,285.62702839756594,276.1666666666667,310.9383345615261,-1,293.7181296075678,358.25,348.375,322.7533934381321,319.76031671025817,,Below_Cloud,Bullish,275.5,-0.8992805755395739
158,FONET.IS,37.78548907815993,39.59928824090292,68.5625127600702,82.80506055052302,0.0389812210093903,-0.005583346556285118,-0.044564567565675416,15.28774529686934,0.1270068986326055,8.847867600254618,59.177363261877815,83266390.0,36.20556189554998,-402762666.12653345,12.501521261959436,-154.03578769451036,-8.8520036624787,-0.4506355290242519,0.6032693619988702,13.53290082861879,12.9366668065389,14.559588612622443,-1,13.654111578484038,15.600000381469727,15.614999771118164,13.872499942779541,14.660000324249268,,Below_Cloud,Bearish,13.18,5.863453815261055
159,FORMT.IS,49.519223231706235,54.2099007352352,74.64893599984545,87.0521298933229,0.030217034179703943,0.07362178177841433,0.04340474759871039,12.861607140902793,0.24039303270746068,14.96062992125985,54.42776510696259,1660249206.0,38.70601166247864,42947083.32789759,19.05585105724295,-116.51748709422344,-1.326258688839468,-0.1622367032866453,0.28564130188854964,3.812028392816896,3.7133332888285318,4.44561190217419,-1,4.282316142739959,6.424999952316284,6.240000009536743,5.382500052452087,6.1499998569488525,,Below_Cloud,Bullish,3.72,-1.3262599469495928
160,FORTE.IS,62.470864025419935,74.61065346558144,66.32746943639302,82.59800335464985,0.02498926422156522,0.6226159669942901,0.5976267027727249,20.26873056548042,0.592638890864598,66.53445711452652,56.01559800025948,34830723.0,51.21300767863296,-40623846.82617028,17.402149718494343,75.6897551808852,0.7352941176470589,-0.15138124084514473,3.427368373059766,70.77180472058649,70.8000005086263,64.95846790526826,1,68.12385419278104,65.4749984741211,72.54999923706055,65.76250171661377,61.57500076293945,,Above_Cloud,Bearish,68.5,-6.164383561643838
161,FRIGO.IS,16.180985789652254,20.320064487951043,45.2629695324743,52.64277851821341,0.0027302744005259713,-0.01705657136179592,-0.01978684576232189,18.049141591845437,0.10437381666498351,4.109589041095894,16.451168323373004,77931107.0,30.014608484720718,-146007599.26744518,28.919367236640905,-88.15054383240658,-11.444917597897605,-0.45231277726694274,0.2327763029404304,6.328884427977865,6.336666742960613,6.950853815048961,-1,6.558329923212771,7.304999828338623,7.505000114440918,7.744999885559082,7.994999885559082,,Below_Cloud,Bearish,6.19,-2.3659305993690816
162,FROTO.IS,42.45439531680474,45.13539332637212,63.00954957836941,73.04402849876739,0.0926564532487225,-0.014246251157744805,-0.1069027044064673,20.066947107879642,0.23095860365472284,10.97046413502111,13.930629699305134,-14965476.0,38.789352835922564,-453172927.4385133,23.438903928645498,-116.067741113711,-6.179135075753316,-0.28332829187056136,3.3801602616446815,84.31541511736825,81.66666666666667,90.58228661891609,-1,87.79883708460655,90.47500228881836,98.30000305175781,98.91061087575753,96.3902046860349,,Below_Cloud,Bearish,82.75,3.696741854636598
163,FZLGY.IS,53.867556880172465,53.88327498754173,33.81003775545445,37.56338347251719,0.010831734916965902,-0.12463056811707915,-0.13546230303404505,9.428116632000172,0.2818609110075185,88.54790419161675,41.23110945241621,154506795.0,48.65469912569071,11754949.288872197,13.452838743386948,-178.70419888591726,-1.4697581742932757,-0.0012526887562442357,1.5725671381934425,35.0757814759415,33.800000508626304,32.255069584630164,1,33.93234381130502,34.36999988555908,34.34999942779541,30.549999713897705,30.049999237060547,,Above_Cloud,Bullish,34.86,3.811792733770103
164,GARAN.IS,76.21620796822214,85.05248887165979,72.75010679206267,85.42386221152832,-0.005646983417963769,0.9141988203608666,0.9198458037788304,14.572512559418751,0.7374641530742588,41.32231404958679,59.339988840350244,340817640.0,57.95176991113071,-236043534.23285678,24.017842284300375,51.9332866728165,4.830048076102867,0.05998051989218095,4.002519331621561,118.17586080926426,115.46666463216145,110.60545356384175,1,110.98998186405188,103.1500015258789,109.75,121.07336194511194,121.07336194511194,,Below_Cloud,Bearish,117.2,3.2599118942731264
165,GARFA.IS,39.74205215376718,48.46905295349952,53.48875976512318,74.01756322229313,0.15484761677941872,-0.21089696036868955,-0.36574457714810826,24.515216054928196,0.13774259326738672,31.673219746614233,59.082012704541164,43973299.0,41.66952456209425,18464644.583624784,17.97782059147282,-133.20033926610944,-8.00000031789144,-0.3003290302222572,1.7798165309969503,23.25744384394214,22.093333562215168,27.255569503176638,-1,25.199540257899802,29.08000087738037,26.515000820159912,17.34000015258789,18.4350004196167,,Above_Cloud,Bullish,22.08,-0.1808318264014619
166,GEDIK.IS,100.0,94.30054025808603,100.0,98.39520644362415,0.1901186349477703,0.2766562561061058,0.08653762115833549,37.53241579930886,1.3550220952610939,100.0,94.5354640343012,80779805.0,89.43001454595075,7705836.67481789,30.982870003240787,351.2833530417319,37.76137332853329,0.6883650450714967,0.43548771354086385,9.991795056248291,10.643333117167154,8.846296357301851,1,9.667566315552603,7.775000095367432,7.870000123977661,7.504999995231628,7.430000066757202,,Above_Cloud,Bearish,11.2,11.665004985044858
167,GEDZA.IS,28.7207239482632,28.554252876263835,58.578073674059794,64.78821647794958,-0.0043773764783536576,0.03727563526178912,0.04165301174014278,20.901191146364173,0.1549814658580813,11.672862453531588,18.816092588100823,-1613465.0,35.85630321162604,-19944607.50390178,12.504312802944728,-126.64614974168161,-9.074575188650574,-0.4281206170280418,0.9208852135370195,20.77868173959047,19.920000076293945,22.299496969955996,-1,22.132233067103066,24.5,26.710000038146973,31.020000457763672,32.93000030517578,,Below_Cloud,Bearish,20.24,0.1980198019801982
168,GENIL.IS,66.82543073381696,76.18698362320188,55.04151627868805,78.67786586160736,-0.6456435355609005,0.19279441363642613,0.8384379491973266,12.255199999715945,0.33465767985738376,67.45886654478977,65.35477177022237,71320611.0,48.51497819122062,19281088.615948964,26.69692636477973,-47.719138826319515,2.9895365536372083,-0.20094204577523628,7.819158475047674,143.5470594208816,138.8000030517578,127.87962462550496,1,139.436811256925,127.61038554840846,145.29103286664304,137.8741514205687,133.35409741801783,,No_Data,Bearish,137.8,-4.172461752433931
169,GENTS.IS,56.6157761277351,66.60446437225714,63.81024733669952,79.23489790066559,0.09921360686280295,-0.03651232555226663,-0.13572593241506958,21.762644432051424,0.3288753389653404,77.74343122102009,48.92495369772218,33826799.0,47.869730334331855,-7668994.147336172,20.634334091735273,-54.89780799011735,2.899910493781178,-0.27259420666094575,1.5828434213381348,22.965131854430656,22.206666946411133,20.31107287441778,1,22.448586424211456,21.70719801377066,19.969033286693428,13.508024786458144,12.668739518502008,,Above_Cloud,Bullish,22.0,-4.844290657439454
170,GEREL.IS,94.15149536866359,87.98984026718834,93.5337064318976,83.97618129589883,0.1353613965292969,0.28040538480095656,0.14504398827165965,41.24338394927652,1.05078502926877,83.22770192371546,64.98828554325192,168855540.0,72.68718752830013,-382517128.48758835,57.825239153160986,219.4654465887608,28.598843765999444,0.07603601356011742,0.7727900152823782,12.847444018775986,13.296666463216146,10.709351762117723,1,11.012124091260072,8.820000171661377,8.820000171661377,8.707500219345093,8.994999885559082,,Above_Cloud,No_Data,13.4,1.5151515151515138
