,symbol,priceToBook,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CCI_14_0.015,ROC_10,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,MOM_10,ADX_14,DMP_14,DMN_14,EMA_20,SMA_20,TEMA_10,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,ATRr_14,NATR_14,KCLe_20_2,KCBe_20_2,KCUe_20_2,OBV,CMF_20,MFI_14,VWAP_D,AD,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,change
0,YKBNK.IS,0.9347406,22.76,49.47,26.4,38.98933,41.0,24.349,22.78,22.38,22.92,buy,21.92,39.46,38.1711173604962,-1.1158091468774778,0.17344772461495372,-1.2892568714924315,-108.9980829074723,-3.3955825772279895,29.330829713414285,37.910835181416736,-65.85363962572534,-0.7999992370605469,38.11171194620236,14.652145264678197,31.332940249632212,23.90894607825255,23.45999984741211,22.939706040083983,21.872368207201276,23.17599983215332,24.479631457105363,11.249841511850933,0.34044587623179706,1.0213186054304182,4.146493731117755,21.930861077078692,23.90894607825255,25.88703107942641,78938745.0,-0.23195314175995652,30.99676425900226,22.68666648864746,-5486527290.055175,-2.093139249026289,3.2853023380531723,-5.378441587079461,58.02136875856522,66.03163620795097,-0.08779631255486642
1,SAHOL.IS,0.53446865,73.25,175.0,140.0,153.14333,153.0,137.052,74.2,72.8,74.65,strong_buy,72.8,111.0,30.009573404235006,-3.4411706528160266,0.2502126181671347,-3.6913832709831613,-212.0379215364273,-4.746425817235625,4.596319724136991,18.468000884576384,-94.57834703101489,-3.6500015258789062,38.36935692788874,13.585565071797246,33.42964851000547,78.45275215016028,77.5375,74.43812398237245,71.64736093119288,75.71999969482422,79.79263845845557,10.757101901863129,0.19675684019887604,2.895663475463674,3.4465649466417125,73.00930351333545,78.45275215016028,83.8962007869851,74894023.0,-0.2986806059600728,47.208708582225064,73.56666819254558,-313911640.69901955,-2.1564683198229275,2.2451363196644243,-4.401604639487352,6.920965878201216,35.54046501230957,-1.2803234501347793
2,KRDMD.IS,0.5146391,23.22,47.64656,34.848293,42.624016,43.13633,45.119,24.04,23.22,24.42,strong_buy,21.88,34.06,31.1222303796312,-1.2990471174872589,-0.028185512945223756,-1.2708616045420351,-109.86614227875923,-9.649810801411467,18.259028771188106,26.51446510692577,-100.0,-2.480001449584961,39.101809854850494,14.168690369251419,36.296184280092895,25.41051395889975,25.294999885559083,23.7346313972548,23.17433921440968,24.215999603271484,25.257659992133288,8.603075701414195,0.021916979580409564,1.0178550351604616,3.7862217175212303,23.500164209163756,25.41051395889975,27.32086370863574,2131718243.0,-0.32718278676139745,32.091544313633385,23.619999567667648,-690059670.8032887,-6.543191799681206,1.169852508386338,-7.713044308067544,55.589586025697,75.59567713492578,-3.410981697171378
